Entry Name K12	Entry Name BL21(DE3)	Category	Description	Protein MW	Protein Len	Unique Peptides	Unique Spectra	Total #spectra
WZZB_ECOLI	C6EB58_ECOBD	B	Lipopolysaccharide biosynthesis protein	"1,159.60"	326	24	37	71
	C6EA15-R_ECOBD			838.4306	0	1	1	1
	C6EI60-R_ECOBD			630.3822	0	2	2	3
	C6EAU6-R_ECOBD			630.3823	0	1	1	2
RIHC_ECOLI	C6EB23_ECOBD	A	Inosine/uridine-preferring nucleoside hydrolase (Ribonucleoside hydrolase 3) (EC 3.2.2.-)	635.3182	304	1	1	1
ACFD_ECOLI	C6EID7_ECOBD	E	Lipoprotein AcfD-like protein	928.4887	1520	34	48	129
YBJD_ECOLI	C6EIA5_ECOBD	B	Conserved protein with nucleoside triphosphate hydrolase domain (Putative uncharacterized protein)	906.5044	552	1	1	1
PARE_ECOLI	C6EHW3_ECOBD	A	DNA topoisomerase IV subunit B (EC 5.99.1.-) (DNA topoisomerase IV, B subunit) (EC 5.99.1.3)	715.4096	630	1	1	1
SAPA_ECOLI	C6EFT8_ECOBD	G	Extracellular solute-binding protein family 5 (Predicted antimicrobial peptide transporter subunit)	"1,254.64"	547	13	15	17
DPPA_ECOLI	C6EED6_ECOBD	G	Dipeptide transporter (Extracellular solute-binding protein family 5)	814.4671	535	7	8	11
G6PD_ECOLI	C6EBX6_ECOBD	A	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	769.4679	491	2	2	2
CSIE_ECOLI	C6EKH2_ECOBD	A	Stationary phase inducible protein (Transcriptional antiterminator, BglG)	"1,892.98"	426	1	1	1
MDTA_ECOLI	C6EAN1_ECOBD	F2	Multidrug resistance protein mdtA (Multidrug transporter mdtA)	959.5269	415	26	29	33
WZXE_ECOLI	C6EG20_ECOBD	B	O-antigen translocase (Polysaccharide biosynthesis protein)	"1,631.79"	416	1	1	2
EFP_ECOLI	C6ECX8_ECOBD	A	Elongation factor P	"1,016.61"	188	4	4	5
YAJG_ECOLI	C6EL32_ECOBD	I	Predicted lipoprotein (Uncharacterized lipoprotein)	"1,217.65"	192	12	18	46
GRPE_ECOLI	C6EJX9_ECOBD	A	Protein grpE (HSP-70 cofactor)	"1,105.57"	197	3	3	3
CLCA_ECOLI	C6EAC9_ECOBD	B	Chloride channel core (Chloride channel protein)	"1,297.69"	473	6	8	13
DNAA_ECOLI	C6ECH7_ECOBD	F1	Chromosomal replication initiator protein dnaA	745.4455	467	7	8	20
NIFJ_ECOLI	C6EEW7_ECOBD	A	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	828.4574	1174	1	1	1
	"C6EIR9-R,C6EL46"_ECOBD			599.4492	0	1	1	1
PT1_ECOLI	C6EL61_ECOBD	F1	PEP-protein phosphotransferase of PTS system (Enzyme I) (EC 2.7.3.9) (Phosphoenolpyruvate-protein phosphotransferase)	"1,088.56"	575	11	12	12
HEM1_ECOLI	C6EGQ6_ECOBD	A	Glutamyl-tRNA reductase (GluTR) (EC 1.2.1.70)	"2,023.14"	418	6	7	12
ARGE_ECOLI	C6EE52_ECOBD	A	Acetylornithine deacetylase (EC 3.5.1.16) (Acetylornithine deacetylase (ArgE)) (EC 3.5.1.16)	"1,339.64"	383	1	1	1
FABB_ECOLI	C6ELD0_ECOBD	A	3-oxoacyl-(Acyl carrier protein) synthase (EC 2.3.1.41) (Beta-ketoacyl synthase)	933.5404	406	5	5	8
ULAG_ECOLI	C6ECF7_ECOBD	A	Predicted L-ascorbate 6-phosphate lactonase (Putative L-ascorbate 6-phosphate lactonase)	"1,376.76"	354	1	1	1
YPHE_ECOLI	C6EKG0_ECOBD	F1	ABC transporter related (Fused predicted sugar transporter subunits of ABC superfamily: ATP-binding components)	589.3668	503	1	1	1
RL6_ECOLI	C6EGG1_ECOBD	A	50S ribosomal protein L6	"1,132.68"	177	14	20	45
	C6EJP3-R_ECOBD			573.3607	0	1	1	1
RLMH_ECOLI	C6EK57_ECOBD	A	Ribosomal RNA large subunit methyltransferase H (EC 2.1.1.-) (23S rRNA m3Psi1915 methyltransferase) (rRNA (pseudouridine-N3-)-methyltransferase rlmH)	759.4361	155	1	1	1
	C6ED75-R_ECOBD			772.3837	0	1	1	2
	C6EAI5-R_ECOBD			888.4899	0	1	1	1
PHSM_ECOLI	C6EFF7_ECOBD	A	Phosphorylase (EC 2.4.1.1)	716.405	797	1	1	1
KBL_ECOLI	C6EDH2_ECOBD	A	2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)	"1,016.60"	398	17	20	40
ODO1_ECOLI	C6EJL2_ECOBD	A	2-oxoglutarate dehydrogenase, E1 subunit (EC 1.2.4.2) (Alpha-ketoglutarate decarboxylase) (EC 1.2.4.2)	"1,435.74"	933	8	8	10
PTM3C_ECOLI	C6EDJ3_ECOBD	B	Fused mannitol-specific PTS enzymes: IIA components/IIB components/IIC components (PTS system, mannitol-specific IIC subunit)	"1,148.51"	637	38	49	170
YDCI_ECOLI	C6EEU0_ECOBD	A	Predicted DNA-binding transcriptional regulator (Transcriptional regulator, LysR family)	"1,442.79"	307	2	2	3
MNME_ECOLI	C6EG97_ECOBD	F1	tRNA modification GTPase mnmE (EC 3.6.-.-)	"1,001.57"	454	2	2	2
YIAD_ECOLI	C6EEC9_ECOBD	I	OmpA/MotB domain protein (Predicted outer membrane lipoprotein)	"4,395.22"	219	21	36	95
YBJP_ECOLI	C6EIB6_ECOBD	I	Predicted lipoprotein (Putative lipoprotein)	"1,067.66"	171	4	4	9
SLYX_ECOLI	C6EGB6_ECOBD	A	Protein slyX	"1,092.54"	72	1	1	1
YLAB_ECOLI	C6EL07_ECOBD	B	Conserved inner membrane protein (EAL domain protein)	874.4642	516	6	6	8
ERPA_ECOLI	C6EAC8_ECOBD	A	Iron-sulfur cluster assembly accessory protein (Putative uncharacterized protein yadR)	"1,597.85"	114	4	4	8
MRAY_ECOLI	C6EAW8_ECOBD	B	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase)	"1,117.49"	360	4	5	41
CCMH_ECOLI	C6EA06_ECOBD	B	Cytochrome C biogenesis protein (Heme lyase, CcmH subunit)	"1,096.53"	350	14	17	26
YQHA_ECOLI	C6EHZ0_ECOBD	B	UPF0114 protein yqhA	730.4247	164	5	5	9
NEPI_ECOLI	C6EDA7_ECOBD	B	Major facilitator superfamily MFS_1	"1,007.48"	396	1	1	6
	IPI:CON_102456|SWISS-PROT:Q9NSB4_ECOBD			827.4298	0	3	3	3
	IPI:CON_00729194.2|ENSEMBL:ENSBTAP00000024146_ECOBD			"1,107.56"	0	1	1	1
ARCB_ECOLI	C6EH17_ECOBD	B	Hybrid sensory histidine kinase in two-component regulatory system with ArcA (EC 2.7.3.-) (Multi-sensor hybrid histidine kinase)	"1,161.63"	778	26	30	38
DLD_ECOLI	C6EAH8_ECOBD	F1	D-lactate dehydrogenase (EC 1.1.1.28) (D-lactate dehydrogenase, FAD-binding, NADH independent) (EC 1.1.1.28)	643.3674	571	13	13	13
MDLB_ECOLI	C6EL14_ECOBD	B	ABC transporter related (Fused predicted multidrug transporter subunits of ABC superfamily: ATP-binding components)	"2,130.08"	593	19	25	45
Null	C6E9S7_ECOBD	A	Integrase catalytic region (Transposase) (YadA protein)	731.4046	279	1	1	1
	C6EHM9-R_ECOBD			773.4153	0	1	1	1
RODA_ECOLI	C6EK59_ECOBD	B	Cell cycle protein (Cell wall shape-determining protein)	985.5864	370	4	4	9
SMP_ECOLI	C6EBI4_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein smp)	744.4616	214	16	18	37
GLTK_ECOLI	C6EK42_ECOBD	B	Glutamate and aspartate transporter subunit (Polar amino acid ABC transporter, inner membrane subunit)	831.4683	224	1	1	1
RL23_ECOLI	C6EGE8_ECOBD	A	50S ribosomal protein L23	774.472	100	3	3	6
	C6EH07-R_ECOBD			"1,158.60"	0	1	1	1
DEAD_ECOLI	C6EH63_ECOBD	A	ATP-dependent RNA helicase (DEAD/DEAH box helicase domain protein)	"1,576.79"	629	11	12	29
MDTB_ECOLI	C6EAN0_ECOBD	B	Multidrug resistance protein mdtB (Multidrug transporter mdtB)	"1,429.71"	1040	17	17	20
SUCD_ECOLI	C6EJK9_ECOBD	A	Succinyl-CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5)	"1,068.56"	289	8	8	8
OTC1_ECOLI	C6EC97_ECOBD	A	Ornithine carbamoyltransferase (OTCase) (EC 2.1.3.3)	585.4083	334	1	1	1
HTPG_ECOLI	C6EKZ1_ECOBD	F1	Chaperone protein htpG (Heat shock protein htpG) (High temperature protein G)	"1,274.67"	624	10	10	14
HSLU_ECOLI	C6EE78_ECOBD	A	ATP-dependent protease ATPase subunit HslU (Heat shock protein HslU) (Unfoldase HslU)	"1,015.57"	443	15	16	20
MUKF_ECOLI	C6EI60_ECOBD	A	Chromosome partition protein mukF	"1,133.54"	440	2	2	2
YCIS_ECOLI	C6EFV5_ECOBD	B	Conserved inner membrane protein (Putative uncharacterized protein)	"2,419.26"	102	4	8	19
	IPI:CON_IPI00008359.1|SWISS-PROT:Q01546_ECOBD			"1,194.61"	0	9	9	10
MREC_ECOLI	C6EGL1_ECOBD	B	Cell wall structural complex MreBCD transmembrane component MreC (Rod shape-determining protein MreC)	"1,016.50"	367	14	19	46
LOLC_ECOLI	C6EGX6_ECOBD	B	Lipoprotein releasing system, transmembrane protein, LolC/E family (Outer membrane-specific lipoprotein transporter subunit)	"1,610.89"	399	16	26	51
YBBO_ECOLI	C6EKX1_ECOBD	A	Short-chain dehydrogenase/reductase SDR	858.4317	256	12	14	39
	C6EC81-R_ECOBD			871.5613	0	1	1	2
YDHJ_ECOLI	C6EDK1_ECOBD	B	Secretion protein HlyD family protein (Undecaprenyl pyrophosphate phosphatase)	"1,401.75"	285	12	13	23
COBS_ECOLI	C6EB80_ECOBD	B	Cobalamin synthase (EC 2.-.-.-)	"1,162.61"	247	2	3	4
DHSD_ECOLI	C6EJL5_ECOBD	B	Succinate dehydrogenase cytochrome b556 small membrane subunit (EC 1.3.99.1) (Succinate dehydrogenase, hydrophobic membrane anchor protein)	874.474	115	2	2	35
YTFB_ECOLI	C6ECD8_ECOBD	B	Opacity-associated protein A (Predicted cell envelope opacity-associated protein)	"2,197.07"	212	3	3	7
TOLR_ECOLI	C6EJJ9_ECOBD	B	Membrane spanning protein in TolA-TolQ-TolR complex (Protein TolR)	961.5025	142	7	10	18
DSBE_ECOLI	C6EA05_ECOBD	B	Periplasmic thioredoxin of cytochrome c-type biogenesis (Redoxin domain protein)	879.4432	185	3	3	6
	IPI:CON_00697412.1|ENSEMBL:ENSBTAP00000014147_ECOBD			"1,515.81"	0	1	1	1
SGCC_ECOLI	C6EC55_ECOBD	B	PTS system, galactitol-specific IIC subunit (Predicted phosphotransferase enzyme IIC component)	"1,215.63"	437	1	1	1
MNGB_ECOLI	C6EJK6_ECOBD	A	Alpha-mannosidase (Glycoside hydrolase family 38)	"1,148.56"	877	1	1	1
ODO2_ECOLI	C6EJL1_ECOBD	A	2-oxoglutarate dehydrogenase, E2 subunit, dihydrolipoamide succinyltransferase (Dihydrolipoamide acetyltransferase) (EC 2.3.1.61)	"1,107.55"	405	13	16	18
BAES_ECOLI	C6EAM7_ECOBD	B	Histidine kinase (Sensory histidine kinase in two-component regulatory system with BaeR) (EC 2.7.3.-)	"2,734.38"	467	14	16	23
FHUB_ECOLI	C6EAD1_ECOBD	B	Fused iron-hydroxamate transporter subunits of ABC superfamily: membrane components (Transport system permease protein)	"1,412.79"	660	1	1	1
	C6ELB6-R_ECOBD			726.4874	0	1	1	1
AHPC_ECOLI	C6EK89_ECOBD	A	Alkyl hydroperoxide reductase, C22 subunit (EC 1.11.1.15) (Peroxiredoxin)	789.4102	187	10	12	17
EMTA_ECOLI	C6EGS4_ECOBD	I	Lytic murein endotransglycosylase E (EC 2.4.99.-) (Lytic transglycosylase catalytic)	"1,457.73"	203	6	8	13
YJDF_ECOLI	C6ED03_ECOBD	B	Conserved inner membrane protein (Putative uncharacterized protein)	"1,715.91"	209	1	1	1
	C6EGP4-R_ECOBD			701.4053	0	1	1	1
YHDP_ECOLI	C6EGL5_ECOBD	H	Conserved membrane protein, predicted transporter (Uncharacterized protein YhdP)	"1,553.69"	1266	19	19	26
YEAJ_ECOLI	C6EC44_ECOBD	B	Diguanylate cyclase (Predicted diguanylate cyclase)	852.4574	496	9	9	11
YCHM_ECOLI	C6EGR0_ECOBD	B	Sulfate transporter	"2,829.53"	550	6	7	20
YHDN_ECOLI	C6EGH3_ECOBD	A	Putative uncharacterized protein (Putative uncharacterized protein yhdN)	815.5238	122	1	1	1
NFNB_ECOLI	C6EKC3_ECOBD	A	6,7-dihydropteridine reductase (EC 1.5.1.34) (Dihydropteridine reductase, NAD(P)H-dependent, oxygen-insensitive)	"1,216.58"	217	3	3	3
YDCL_ECOLI	C6EET2_ECOBD	I	Predicted lipoprotein (Uncharacterized lipoprotein YdcL)	"1,039.63"	222	6	6	9
PPIA_ECOLI	C6EFL3_ECOBD	G	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	"1,662.89"	190	5	7	17
ARTM_ECOLI	C6EIC0_ECOBD	B	Arginine transporter subunit (Polar amino acid ABC transporter, inner membrane subunit)	706.3882	222	3	3	6
RS19_ECOLI	C6EGF0_ECOBD	A	30S ribosomal protein S19	890.4731	92	2	2	3
YIHY_ECOLI	C6EF15_ECOBD	B	Ribonuclease BN	831.4684	290	4	4	6
YDCP_ECOLI	C6EES8_ECOBD	A	Peptidase U32 (Predicted peptidase)	"1,171.71"	653	1	1	1
YCBB_ECOLI	C6EI57_ECOBD	B	ErfK/YbiS/YcfS/YnhG family protein (Predicted carboxypeptidase)	900.4687	615	6	6	6
RBSB_ECOLI	C6EG51_ECOBD	G	D-ribose transporter subunit (Periplasmic binding protein/LacI transcriptional regulator)	586.3923	296	3	3	3
UHPB_ECOLI	C6EDA1_ECOBD	B	Histidine kinase (EC 2.7.13.3) (Sensory histidine kinase in two-component regulatory sytem with UhpA) (EC 2.7.3.-)	"1,976.04"	500	5	5	7
APBE_ECOLI	C6E9Y5_ECOBD	E	ApbE family lipoprotein (Predicted thiamine biosynthesis lipoprotein)	"1,235.67"	351	1	1	1
YBIS_ECOLI	C6EIW3_ECOBD	G	ErfK/YbiS/YcfS/YnhG family protein (Putative uncharacterized protein ybiS)	822.3563	306	3	3	3
YHGN_ECOLI	C6EFE0_ECOBD	B	Multiple antibiotic resistance (MarC)-related protein (Predicted antibiotic transporter)	758.4155	197	1	1	1
	IPI:CON_107456|SWISS-PROT:O43790_ECOBD			"1,107.58"	0	6	6	7
	IPI:CON_00703333.3|TREMBL:Q0V8M9;Q9TRI0-R_ECOBD			"1,169.58"	0	1	1	1
YFGM_ECOLI	C6EKJ6_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein yfgM)	813.3778	206	24	40	106
	C6EG95-R_ECOBD			699.4624	0	1	1	1
	C6EE03-R_ECOBD			703.3622	0	1	1	4
	IPI:CON_00690783.3|TREMBL:Q2KJC7;Q8HZM3-R_ECOBD			601.3668	0	1	1	1
ARNA_ECOLI	C6E9U5_ECOBD	A	Bifunctional polymyxin resistance protein ArnA	"1,709.02"	660	7	7	15
RMUC_ECOLI	C6EF64_ECOBD	B	Predicted recombination limiting protein (Putative uncharacterized protein)	916.4595	475	12	12	16
NIFU_ECOLI	C6EKH8_ECOBD	A	FeS cluster assembly scaffold IscU (Scaffold protein)	751.3985	128	3	3	5
ILVE_ECOLI	C6EG41_ECOBD	A	Branched-chain amino acid aminotransferase	"1,976.05"	309	4	4	4
ARAH_ECOLI	C6EBT1_ECOBD	B	Inner-membrane translocator	"1,064.52"	328	1	1	2
TPIS_ECOLI	C6EEX9_ECOBD	A	Triosephosphate isomerase (TIM) (EC 5.3.1.1) (Triose-phosphate isomerase)	"1,208.64"	255	3	3	4
GLRX1_ECOLI	C6EIQ6_ECOBD	A	Glutaredoxin 1, redox coenzyme for ribonucleotide reductase (RNR1a) (Glutaredoxin, GrxA family)	"1,401.76"	85	1	1	1
	C6EAX2-R_ECOBD			601.3669	0	1	1	1
	C6EKP9-R_ECOBD			762.4145	0	1	1	1
SRMB_ECOLI	C6EK10_ECOBD	A	ATP-dependent RNA helicase (EC 2.7.7.-) (DEAD/DEAH box helicase domain protein)	720.4402	444	5	5	6
FABZ_ECOLI	C6EAA5_ECOBD	F1	(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase ((3R)-hydroxymyristoyl ACP dehydrase) (EC 4.2.1.-)	"2,007.99"	151	8	11	12
TATC_ECOLI	C6EF58_ECOBD	B	Sec-independent protein translocase, TatC subunit (TatABCE protein translocation system subunit)	"2,008.82"	258	3	6	24
GLTD_ECOLI	C6EH14_ECOBD	A	Glutamate synthase, 4Fe-4S protein, small subunit (EC 1.4.1.13) (Glutamate synthase, small subunit)	837.3989	472	1	1	1
YNCE_ECOLI	C6EER1_ECOBD	G	Putative uncharacterized protein (Putative uncharacterized protein yncE)	723.4399	353	7	7	7
	C6EI54-R_ECOBD			651.346	0	1	1	1
FDOH_ECOLI	C6EF06_ECOBD	B	Formate dehydrogenase, beta subunit (Formate dehydrogenase-O, Fe-S subunit) (EC 1.2.1.2)	965.4575	300	4	5	10
YHJD_ECOLI	C6EEG1_ECOBD	B	Conserved inner membrane protein (Ribonuclease)	"3,100.59"	337	6	8	13
YCFM_ECOLI	C6EGY7_ECOBD	I	Membrane lipoprotein lipid attachment site (Predicted outer membrane lipoprotein)	600.3828	213	12	22	57
YBJQ_ECOLI	C6EIB5_ECOBD	A	UPF0145 protein ybjQ	"1,052.54"	107	2	2	4
Null	C6EJI5_ECOBD	A	DNA-directed RNA polymerase (EC 2.7.7.6) (T7 DNA-directed RNA polymerase)	"2,321.18"	883	10	11	26
YFCJ_ECOLI	C6ELD1_ECOBD	B	Major facilitator superfamily MFS_1 (Predicted transporter)	"1,021.54"	392	3	5	28
NUOM_ECOLI	C6E9S5_ECOBD	B	NADH dehydrogenase subunit M (EC 1.6.5.3) (Proton-translocating NADH-quinone oxidoreductase, chain M)	864.4938	509	1	1	9
CSRD_ECOLI	C6EGK8_ECOBD	B	Conserved inner membrane protein (Diguanylate cyclase/phosphodiesterase)	730.4459	646	7	7	7
CBL_ECOLI	C6EB84_ECOBD	A	DNA-binding transcriptional activator of cysteine biosynthesis (Transcriptional regulator, LysR family)	737.3728	316	1	1	1
	C6EKF6-R_ECOBD			805.4566	0	1	1	1
BASS_ECOLI	C6ED12_ECOBD	B	Histidine kinase	952.4958	366	8	10	10
NLPA_ECOLI	C6EDB0_ECOBD	E	Cytoplasmic membrane lipoprotein-28 (Lipoprotein, YaeC family)	"1,624.83"	272	5	5	7
ELBB_ECOLI	C6EH18_ECOBD	A	Isoprenoid biosynthesis protein with amidotransferase-like domain (ThiJ/PfpI domain protein)	885.5152	217	1	1	1
LLDP_ECOLI	C6EDI6_ECOBD	B	L-lactate permease (L-lactate transport)	949.5103	551	1	1	1
ECOT_ECOLI	C6E9Z0_ECOBD	G	Ecotin (Proteinase inhibitor I11 ecotin)	"2,064.10"	162	3	3	4
CH10_ECOLI	C6ECY3_ECOBD	A	10 kDa chaperonin (Protein Cpn10) (groES protein)	"1,495.78"	97	3	3	4
RS15_ECOLI	C6EH60_ECOBD	A	30S ribosomal protein S15	807.4359	89	2	3	4
MTGA_ECOLI	C6EH19_ECOBD	B	Monofunctional biosynthetic peptidoglycan transglycosylase (Monofunctional TGase) (EC 2.4.2.-)	"1,534.90"	242	3	4	7
SYI_ECOLI	C6EB27_ECOBD	A	Isoleucyl-tRNA synthetase (EC 6.1.1.5) (Isoleucine--tRNA ligase)	771.4725	938	11	12	13
YEFI_ECOLI	C6EB51_ECOBD	F1	Glycosyl transferase group 1 (Putative glycosyltransferase WbbC)	"1,396.75"	370	6	6	8
SYK1_ECOLI	C6EIL8_ECOBD	A	Lysyl-tRNA synthetase (EC 6.1.1.6)	873.5153	505	6	6	6
USHA_ECOLI	C6EKY4_ECOBD	G	5'-Nucleotidase domain protein (UDP-sugar hydrolase) (EC 3.1.3.5) (EC 3.6.1.45)	901.5467	550	14	14	22
HSCA_ECOLI	C6EKI1_ECOBD	A	Chaperone protein hscA (Hsc66)	"1,014.58"	616	8	8	8
FLHA_ECOLI	C6EBU8_ECOBD	B	Flagellar biosynthesis protein A (Flagellar biosynthesis protein FlhA)	515.33	692	1	1	2
OSME_ECOLI	C6ECL9_ECOBD	I	DNA-binding transcriptional activator (SmpA/OmlA domain protein)	"2,096.09"	112	5	10	29
TATE_ECOLI	C6EK66_ECOBD	B	Twin arginine translocase protein E (Twin-arginine translocation protein, TatA/E family subunit)	"1,015.58"	67	4	4	8
LPXB_ECOLI	C6EAA3_ECOBD	F1	Lipid-A-disaccharide synthase (EC 2.4.1.182)	"2,203.03"	382	7	7	8
	C6EG28-R_ECOBD			769.3662	0	1	1	2
DACB_ECOLI	C6EH45_ECOBD	F2	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4) (D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase) (EC 3.4.16.4)	753.5094	477	22	32	40
RPOA_ECOLI	C6EGH1_ECOBD	A	DNA-directed RNA polymerase subunit alpha (EC 2.7.7.6) (DNA-directed RNA polymerase, alpha subunit)	956.5412	329	9	11	13
KDSA_ECOLI	C6EGQ1_ECOBD	A	2-dehydro-3-deoxyphosphooctonate aldolase (EC 2.5.1.55) (3-deoxy-D-manno-octulosonic acid 8-phosphate synthase) (KDO-8-phosphate synthase) (Phospho-2-dehydro-3-deoxyoctonate aldolase)	"1,779.90"	284	1	1	1
PPPA_ECOLI	C6EID8_ECOBD	B	Prepilin peptidase (EC 3.4.23.43)	769.4931	269	1	1	2
RNFB_ECOLI	C6EDL8_ECOBD	F1	Electron transport complex protein rnfB	"1,247.62"	192	2	2	3
GLTJ_ECOLI	C6EK41_ECOBD	B	Glutamate and aspartate transporter subunit (Polar amino acid ABC transporter, inner membrane subunit)	"1,108.61"	246	6	8	15
YNFC_ECOLI	C6EDR3_ECOBD	E	Putative uncharacterized protein	"1,392.70"	248	3	3	4
	C6ED64-R_ECOBD			731.4047	0	1	1	1
DEDA_ECOLI	C6ELD6_ECOBD	B	Conserved inner membrane protein	907.452	219	2	3	4
	C6EBV6-R_ECOBD			727.4098	0	1	1	1
CPDB_ECOLI	C6ECD1_ECOBD	G	2',3'-cyclic-nucleotide 2'-phosphodiesterase (Bifunctional 2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase periplasmic protein) (EC 3.1.3.6) (EC 3.1.4.16)	"1,233.63"	647	18	18	19
CCMF_ECOLI	C6EA04_ECOBD	B	Cytochrome c assembly protein (Heme lyase, CcmF subunit)	"1,143.62"	647	3	3	6
GSIC_ECOLI	C6EIV1_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Predicted peptide transporter subunit: membrane component of ABC superfamily)	"1,061.57"	306	4	4	4
CRP_ECOLI	C6EGA6_ECOBD	A	DNA-binding transcriptional dual regulator (Transcriptional regulator, Crp/Fnr family)	776.4083	210	4	4	8
ATP6_ECOLI	C6EG65_ECOBD	B	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	679.3775	271	6	8	13
DBHA_ECOLI	C6EL23_ECOBD	A	HU, DNA-binding transcriptional regulator, beta subunit (Histone family protein DNA-binding protein)	730.4094	90	1	1	1
YIGA_ECOLI	C6EG04_ECOBD	A	Putative uncharacterized protein (Putative uncharacterized protein yigA)	972.5474	235	1	1	1
NTRB_ECOLI	C6EF32_ECOBD	A	Sensory histidine kinase in two-component regulatory system with GlnG (EC 2.7.3.-) (Signal transduction histidine kinase, nitrogen specific, NtrB)	727.4099	349	1	1	1
	C6EDX1-R_ECOBD			694.3519	0	1	1	7
CYSP_ECOLI	C6EL52_ECOBD	G	Sulfate ABC transporter, periplasmic sulfate-binding protein (Thiosulfate transporter subunit)	"1,054.66"	338	5	5	6
GLPG_ECOLI	C6EFF0_ECOBD	B	Predicted intramembrane serine protease (Rhomboid protease) (EC 3.4.21.105)	814.4893	276	3	3	8
Null	C6EFS7_ECOBD	B	Phage shock protein B	"1,191.56"	74	9	22	139
PROY_ECOLI	C6ELI2_ECOBD	B	Amino acid permease-associated region (Predicted cryptic proline transporter)	"1,388.63"	457	2	5	11
PLSX_ECOLI	C6EHC4_ECOBD	A	Fatty acid/phospholipid synthesis protein PlsX	"1,600.88"	346	4	4	6
RFAL_ECOLI	C6EDG8_ECOBD	B	Lipid A-core, surface polymer ligase (O-antigen polymerase)	"1,025.53"	417	1	1	1
YGGE_ECOLI	C6EII7_ECOBD	G	Putative uncharacterized protein (Putative uncharacterized protein yggE)	"1,770.85"	246	24	43	114
LPXH_ECOLI	C6EKU2_ECOBD	F1	UDP-2,3-diacylglucosamine hydrolase	"1,502.75"	240	1	1	2
YEIU_ECOLI	C6EA23_ECOBD	B	Phosphoesterase PA-phosphatase related (Undecaprenyl pyrophosphate phosphatase)	"1,072.62"	237	7	9	20
RS7_ECOLI	C6EGC3_ECOBD	A	30S ribosomal protein S7	844.4675	156	10	13	26
YCFP_ECOLI	C6EGY4_ECOBD	A	UPF0227 protein ycfP	"1,046.49"	180	1	1	2
	C6EKH1-R_ECOBD			871.5071	0	1	1	1
SYM_ECOLI	C6EAJ7_ECOBD	A	Methionyl-tRNA synthetase	"1,108.60"	677	6	6	10
YCBJ_ECOLI	C6EI63_ECOBD	A	Putative uncharacterized protein (Putative uncharacterized protein ycbJ)	645.3719	297	1	1	2
YNAI_ECOLI	C6EFQ1_ECOBD	B	Conserved inner membrane protein (MscS Mechanosensitive ion channel)	874.5358	343	4	4	5
MENA_ECOLI	C6EE79_ECOBD	B	1,4-dihydroxy-2-naphthoate octaprenyltransferase	701.4304	308	5	6	9
	"IPI:CON_00131209.3|TREMBL:Q3ZAW8;Q9EQD6;Q9EQD7,IPI:CON_IPI00131209.3|TREMBL:Q3ZAW8,IPI:CON_IPI00874585.1|SWISS-PROT:Q9Z2K1"_ECOBD			"2,101.98"	0	3	3	7
	"IPI:CON_00217963.3|SWISS-PROT:P08779,IPI:CON_IPI00217963.3|SWISS-PROT:P08779"_ECOBD			"2,101.98"	0	1	1	1
YTFM_ECOLI	C6ECC5_ECOBD	H	Predicted outer membrane protein and surface antigen (Surface antigen (D15))	"1,124.56"	577	10	10	15
	C6EFE9-R_ECOBD			"1,373.73"	0	1	1	1
FTSE_ECOLI	C6EFB1_ECOBD	F1	Type II (General) Secretory Pathway (IISP) Family protein	"1,474.73"	222	10	12	24
	IPI:CON_00849205.1|REFSEQ:XP_986630-R_ECOBD			703.3734	0	1	1	1
PNP_ECOLI	C6EH61_ECOBD	F1	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	"2,010.01"	711	16	17	18
EX5A_ECOLI	C6EJ50_ECOBD	A	Exodeoxyribonuclease V, alpha subunit (EC 3.1.11.5) (Exonuclease V (RecBCD complex), alpha chain) (EC 3.1.11.5)	"1,026.57"	608	2	2	2
ACTP_ECOLI	C6ED58_ECOBD	B	Cation/acetate symporter ActP (Acetate permease) (Acetate transporter ActP)	634.3671	549	7	7	11
ARTJ_ECOLI	C6EIC1_ECOBD	G	Arginine transporter subunit (Cationic amino acid ABC transporter, periplasmic binding protein)	"1,157.62"	243	8	9	12
	C6EAE2-R_ECOBD			921.4901	0	1	1	1
YTFJ_ECOLI	C6ECC9_ECOBD	G	Predicted transcriptional regulator (Uncharacterized protein YtfJ)	972.5725	185	1	1	1
