Entry Name K12	Entry Name BL21(DE3)	Category	Description	Protein MW	Protein Len	Unique Peptides	Unique Spectra	Total #spectra
YAFS_ECOLI	C6EA77_ECOBD	A	Methyltransferase type 11 (Predicted S-adenosyl-L-methionine-dependent methyltransferase)	"1,486.83"	240	2	2	2
UBIE_ECOLI	C6EF63_ECOBD	A	Ubiquinone/menaquinone biosynthesis methyltransferase ubiE (EC 2.1.1.-)	"1,347.72"	251	3	4	5
TATE_ECOLI	C6EK66_ECOBD	B	Twin arginine translocase protein E (Twin-arginine translocation protein, TatA/E family subunit)	"1,103.52"	67	2	2	2
KPYK1_ECOLI	C6ECS9_ECOBD	A	Pyruvate kinase (EC 2.7.1.40)	"1,842.99"	470	1	1	1
HTRB_ECOLI	C6EHF9_ECOBD	B	Lipid A biosynthesis lauroyl (Or palmitoleoyl) acyltransferase (Lipid A biosynthesis lauroyl acyltransferase) (EC 2.3.1.-)	"1,094.56"	306	6	8	17
ARTJ_ECOLI	C6EIC1_ECOBD	G	Arginine transporter subunit (Cationic amino acid ABC transporter, periplasmic binding protein)	"1,157.62"	243	3	3	3
ALKH_ECOLI	C6EBX8_ECOBD	A	2-dehydro-3-deoxyphosphogluconate aldolase/4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) (Keto-hydroxyglutarate-aldolase/keto-deoxy-phosphogluconate aldolase) (EC 4.1.2.14) (EC 4.1.3.16)	"1,910.12"	213	1	1	1
YHJK_ECOLI	C6EEF4_ECOBD	B	Diguanylate cyclase/phosphodiesterase with extracellular sensor (Predicted diguanylate cyclase)	986.5418	649	9	10	12
LIPA_ECOLI	C6EK65_ECOBD	A	Lipoic acid synthetase (EC 2.8.1.8) (Lipoyl synthase)	"2,446.27"	321	1	1	2
HRPA_ECOLI	C6EEV0_ECOBD	A	ATP-dependent helicase HrpA	947.454	1300	1	1	1
PNP_ECOLI	C6EH61_ECOBD	F1	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	800.4624	711	1	1	2
POTD_ECOLI	C6EGW8_ECOBD	G	Extracellular solute-binding protein family 1 (Spermidine/putrescine ABC transporter periplasmic substrate-binding protein)	"1,398.85"	348	3	3	3
FECA_ECOLI	C6EC65_ECOBD	H	Ferric citrate outer membrane transporter (TonB-dependent siderophore receptor)	"2,409.10"	774	13	13	16
THIQ_ECOLI	C6EAY9_ECOBD	F1	ABC transporter, ATPase subunit, ThiQ subfamily (Thiamin transporter subunit)	529.3456	232	2	2	3
POTA_ECOLI	C6EGW5_ECOBD	F1	Putrescine/spermidine ABC transporter ATPase protein (Spermidine/putrescine ABC transporter ATPase subunit)	"1,238.62"	378	2	2	2
PITA_ECOLI	C6EEJ2_ECOBD	B	Phosphate transporter (Phosphate transporter, low-affinity)	818.4619	499	7	7	11
MELB_ECOLI	C6ED04_ECOBD	B	Melibiose:sodium symporter (Sugar (Glycoside-Pentoside-Hexuronide) transporter)	"2,125.17"	469	1	1	1
YHBJ_ECOLI	C6EH22_ECOBD	A	UPF0042 nucleotide-binding protein yhbJ	"1,574.78"	284	1	1	1
FHUD_ECOLI	C6EAD2_ECOBD	G	Iron-hydroxamate transporter subunit (Periplasmic binding protein)	"1,992.08"	296	1	1	1
EXBB_ECOLI	C6EHY7_ECOBD	B	Membrane spanning protein in TonB-ExbB-ExbD complex (TonB-system energizer ExbB)	"1,213.66"	244	7	9	17
GLTS_ECOLI	C6EDD6_ECOBD	B	Glutamate transporter (Sodium/glutamate symporter)	"1,029.61"	401	3	3	5
	IPI:CON_00468956.4|SWISS-PROT:Q9R0H5_ECOBD			"1,132.61"	0	5	5	10
	IPI:CON_IPI00174775.2|TREMBL:Q32MB2;Q86Y46_ECOBD			"1,132.61"	0	4	4	7
OPDA_ECOLI	C6EEI7_ECOBD	A	Oligopeptidase A (EC 3.4.24.70)	"1,479.74"	680	1	1	1
LYSP_ECOLI	C6EAF7_ECOBD	B	Amino acid permease-associated region (Lysine transporter)	"1,495.74"	489	3	4	6
YBHL_ECOLI	C6EIZ6_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	901.4738	234	1	1	7
YAHF_ECOLI	C6ELR0_ECOBD	A	FdrA family protein (Predicted acyl-CoA synthetase with NAD(P)-binding domain and succinyl-CoA synthetase domain)	730.4094	515	1	1	2
RHTA_ECOLI	C6EIW9_ECOBD	B	Putative uncharacterized protein (Threonine and homoserine efflux system)	844.4776	295	1	1	1
SODF_ECOLI	C6ECU7_ECOBD	A	Superoxide dismutase (EC 1.15.1.1)	"1,235.67"	193	1	1	1
YTFB_ECOLI	C6ECD8_ECOBD	B	Opacity-associated protein A (Predicted cell envelope opacity-associated protein)	"2,197.07"	212	2	3	6
SSPB_ECOLI	C6EH04_ECOBD	A	ClpXP protease specificity-enhancing factor (Stringent starvation protein B)	"1,399.72"	165	4	4	4
KGTP_ECOLI	C6EJZ9_ECOBD	B	Alpha-ketoglutarate transporter (Metabolite/H+ symporter, major facilitator superfamily (MFS))	"1,334.62"	432	5	5	7
LCFA_ECOLI	C6EC26_ECOBD	F1	Long-chain-fatty-acid--CoA ligase	962.5669	583	2	2	2
CUEO_ECOLI	C6EAT4_ECOBD	G	Multicopper oxidase (Laccase) (Multicopper oxidase type 3)	"1,477.80"	516	2	2	2
RNFD_ECOLI	C6EDL6_ECOBD	B	Electron transport complex protein rnfD	817.4778	352	2	2	2
RFAQ_ECOLI	C6EDF9_ECOBD	A	Lipopolysaccharide heptosyltransferase III	"3,233.78"	340	3	3	4
PQIA_ECOLI	C6EI32_ECOBD	B	Integral membrane protein, PqiA family (Paraquat-inducible membrane protein A)	"1,447.70"	417	1	1	1
YIHW_ECOLI	C6EF17_ECOBD	A	Predicted DNA-binding transcriptional regulator (Transcriptional regulator, DeoR family)	"1,308.65"	261	1	1	1
YEDV_ECOLI	C6EBA0_ECOBD	B	Heavy metal sensor signal transduction histidine kinase	"1,359.71"	452	5	5	5
YFEY_ECOLI	C6EKS2_ECOBD	I	Putative uncharacterized protein (Putative uncharacterized protein yfeY)	"1,227.63"	191	4	4	4
YIFE_ECOLI	C6EG45_ECOBD	A	Putative uncharacterized protein (Putative uncharacterized protein yifE)	"1,026.49"	112	1	1	1
YQHA_ECOLI	C6EHZ0_ECOBD	B	UPF0114 protein yqhA	"1,023.51"	164	4	6	7
YGDI_ECOLI	C6EJ57_ECOBD	I	Putative uncharacterized protein (Putative uncharacterized protein ygdI)	"1,322.61"	75	1	1	1
CLPB_ECOLI	C6EJZ8_ECOBD	A	ATP-dependent chaperone ClpB (Protein disaggregation chaperone)	"1,057.60"	857	1	1	1
MDLB_ECOLI	C6EL14_ECOBD	B	ABC transporter related (Fused predicted multidrug transporter subunits of ABC superfamily: ATP-binding components)	999.5581	593	14	15	21
FXSA_ECOLI	C6ECY5_ECOBD	B	FxsA cytoplasmic membrane protein (Inner membrane protein)	"1,023.53"	158	5	6	9
YNIB_ECOLI	C6ECN2_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	"1,688.92"	178	2	3	4
PSS_ECOLI	C6EK01_ECOBD	F1	Phosphatidylserine synthase (EC 2.7.8.8) (Phospholipase D/Transphosphatidylase)	"1,071.58"	451	13	14	21
YTFM_ECOLI	C6ECC5_ECOBD	H	Predicted outer membrane protein and surface antigen (Surface antigen (D15))	"2,193.15"	577	3	3	6
ELAB_ECOLI	C6E9T3_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein elaB)	"1,338.60"	101	5	6	8
MRAY_ECOLI	C6EAW8_ECOBD	B	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase)	"1,117.49"	360	6	7	14
MLAE_ECOLI	C6EH33_ECOBD	B	Predicted toluene transporter subunit: membrane component of ABC superfamily (Putative uncharacterized protein)	"1,956.87"	260	4	4	7
YLAB_ECOLI	C6EL07_ECOBD	B	Conserved inner membrane protein (EAL domain protein)	958.4953	516	2	2	2
DNAJ_ECOLI	C6EB39_ECOBD	A	Chaperone protein dnaJ	"1,798.02"	376	2	2	2
SLYD_ECOLI	C6EGB5_ECOBD	A	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	"3,873.90"	196	4	5	9
YBAP_ECOLI	C6EKY2_ECOBD	A	GumN family protein (Putative uncharacterized protein ybaP)	"1,582.81"	264	1	1	1
ARGT_ECOLI	C6ELE3_ECOBD	G	Cationic amino acid ABC transporter, periplasmic binding protein (Lysine/arginine/ornithine transporter subunit)	"1,322.66"	260	2	2	2
YEIU_ECOLI	C6EA23_ECOBD	B	Phosphoesterase PA-phosphatase related (Undecaprenyl pyrophosphate phosphatase)	"2,389.30"	237	4	4	4
YLAC_ECOLI	C6EL06_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	"1,596.91"	156	2	2	3
SAPA_ECOLI	C6EFT8_ECOBD	G	Extracellular solute-binding protein family 5 (Predicted antimicrobial peptide transporter subunit)	"1,087.64"	547	2	2	2
NUOF_ECOLI	C6E9R8_ECOBD	F1	NADH-quinone oxidoreductase, F subunit (EC 1.6.99.5) (NADH:ubiquinone oxidoreductase, chain F) (EC 1.6.5.3)	"2,172.12"	445	6	6	7
FKBB_ECOLI	C6ECD7_ECOBD	A	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	"1,423.68"	206	2	2	2
ATPD_ECOLI	C6EG68_ECOBD	F1	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta)	945.555	177	4	5	7
PERM_ECOLI	C6EKL8_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	"2,154.01"	353	3	4	6
	IPI:CON_00686012.3|TREMBL:Q0VCM5-R_ECOBD			747.3995	0	1	1	2
YTFN_ECOLI	C6ECC4_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein ytfN)	989.5196	1259	3	3	3
SYDP_ECOLI	C6EJ79_ECOBD	F1	Protein syd	"1,711.83"	181	1	2	2
RL18_ECOLI	C6EGG2_ECOBD	A	50S ribosomal protein L18	"1,015.59"	117	5	5	5
SMPA_ECOLI	C6EJX6_ECOBD	I	SmpA/OmlA domain protein	"2,266.15"	113	1	2	3
YEHU_ECOLI	C6EAI6_ECOBD	B	Predicted sensory kinase in two-component system with YehT (Signal transduction histidine kinase, LytS) (EC 2.7.13.3)	"1,981.95"	561	1	1	2
LPXB_ECOLI	C6EAA3_ECOBD	F1	Lipid-A-disaccharide synthase (EC 2.4.1.182)	802.457	382	4	4	4
HIS8_ECOLI	C6EB64_ECOBD	A	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	"1,113.63"	356	1	1	1
CYSB_ECOLI	C6EFW2_ECOBD	A	DNA-binding transcriptional dual regulator, O-acetyl-L-serine-binding (Transcriptional regulator, LysR family)	"1,566.78"	324	1	1	1
SODC_ECOLI	C6EDJ9_ECOBD	G	Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)	913.5102	173	1	1	1
YNCE_ECOLI	C6EER1_ECOBD	G	Putative uncharacterized protein (Putative uncharacterized protein yncE)	"1,399.68"	353	2	2	2
PUTP_ECOLI	C6EHJ1_ECOBD	B	Proline:sodium symporter (Sodium/proline symporter)	"1,655.76"	502	2	2	4
YBHO_ECOLI	C6EIZ3_ECOBD	F1	Cardiolipin synthase 2 (EC 2.7.8.-) (Phospholipase D/Transphosphatidylase)	"2,967.44"	413	1	1	1
OPPB_ECOLI	C6EGM3_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Oligopeptide permease ABC transporter membrane protein)	"1,412.75"	306	1	1	2
RS6_ECOLI	C6ECE9_ECOBD	A	30S ribosomal protein S6	"1,414.74"	131	4	4	4
RL21_ECOLI	C6EH41_ECOBD	A	50S ribosomal protein L21	"1,245.68"	103	3	3	3
YBJL_ECOLI	C6EIQ8_ECOBD	B	Putative transport protein ybjL	"1,736.90"	561	2	2	3
YHJV_ECOLI	C6EEE1_ECOBD	B	Predicted transporter (Serine transporter)	"1,002.56"	423	1	1	1
TSX_ECOLI	C6ELH3_ECOBD	H	Nucleoside channel, receptor of phage T6 and colicin K (Nucleoside-specific channel-forming protein Tsx)	717.4043	294	5	5	7
YDFG_ECOLI	C6EDU7_ECOBD	A	L-allo-threonine dehydrogenase, NAD(P)-binding (Short-chain dehydrogenase/reductase SDR)	"1,889.96"	248	1	1	1
HEMH_ECOLI	C6EKY9_ECOBD	A	Ferrochelatase (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase)	"2,134.19"	320	2	2	3
RL19_ECOLI	C6EJY6_ECOBD	A	50S ribosomal protein L19	960.4745	115	5	6	7
CLPX_ECOLI	C6EL27_ECOBD	A	ATP-dependent Clp protease ATP-binding subunit ClpX	"1,017.53"	424	2	2	2
MVIN_ECOLI	C6EHE4_ECOBD	B	Integral membrane protein MviN (Predicted inner membrane protein)	898.5544	511	3	3	5
PSTC_ECOLI	C6EG76_ECOBD	B	Phosphate ABC transporter, inner membrane subunit PstC (Phosphate transporter subunit)	"1,356.62"	319	1	1	1
YQIC_ECOLI	C6EHV1_ECOBD	A	Putative uncharacterized protein (Putative uncharacterized protein yqiC)	"1,058.60"	96	1	1	1
CPDB_ECOLI	C6ECD1_ECOBD	G	2',3'-cyclic-nucleotide 2'-phosphodiesterase (Bifunctional 2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase periplasmic protein) (EC 3.1.3.6) (EC 3.1.4.16)	"1,246.66"	647	4	4	4
RUVB_ECOLI	C6EBW7_ECOBD	A	Holliday junction ATP-dependent DNA helicase ruvB (EC 3.6.4.12)	"1,715.91"	336	1	1	1
YAGU_ECOLI	C6EA36_ECOBD	B	Conserved inner membrane protein (Putative uncharacterized protein)	977.447	204	5	7	8
ACRD_ECOLI	C6EKP2_ECOBD	B	Aminoglycoside/multidrug efflux system (Transporter, hydrophobe/amphiphile efflux-1 (HAE1) family)	"1,003.48"	1037	7	8	8
BORD_ECOLI	C6EKD4_ECOBD	I	Bor family protein (Predicted lipoprotein)	"1,046.53"	97	2	2	8
SSTT_ECOLI	C6EHQ5_ECOBD	B	Sodium:dicarboxylate symporter (Sodium:serine/threonine symporter)	858.4791	414	1	1	3
CYSA_ECOLI	C6EL55_ECOBD	F1	Sulfate ABC transporter, ATPase subunit (Sulfate/thiosulfate transporter subunit)	"1,780.97"	365	1	1	2
	"IPI:CON_104456|SWISS-PROT:P78385,IPI:CON_120456|TREMBL:Q6NT21"_ECOBD			973.495	0	1	1	1
DHSC_ECOLI	C6EJL6_ECOBD	B	Succinate dehydrogenase, cytochrome b556 subunit	"1,452.83"	134	1	1	1
GSHB_ECOLI	C6EIG4_ECOBD	A	Glutathione synthetase (EC 6.3.2.3)	"1,686.89"	316	1	1	1
RSEA_ECOLI	C6EK15_ECOBD	B	Anti sigma-E protein, RseA (Anti-sigma factor)	"1,259.63"	216	3	4	6
ALX_ECOLI	C6EHQ7_ECOBD	B	Integral membrane protein TerC (Predicted inner membrane protein, part of terminus)	"1,937.98"	321	3	7	12
SAPC_ECOLI	C6EFU0_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Predicted antimicrobial peptide transporter subunit)	"1,087.49"	296	2	2	2
PMBA_ECOLI	C6ECB4_ECOBD	A	Peptidase U62 modulator of DNA gyrase (Predicted peptidase required for the maturation and secretion of the antibiotic peptide MccB17)	"1,200.63"	450	2	2	2
RSMB_ECOLI	C6EGH8_ECOBD	B	16S rRNA m5C967 methyltransferase, S-adenosyl-L-methionine-dependent (EC 2.1.1.61) (Sun protein)	"2,433.26"	429	1	1	1
	C6EE03-R_ECOBD			703.3622	0	1	1	1
YFCH_ECOLI	C6ELE9_ECOBD	A	Conserved protein with NAD(P)-binding Rossmann-fold domain (Putative uncharacterized protein)	786.4468	297	4	4	5
YHDP_ECOLI	C6EGL5_ECOBD	H	Conserved membrane protein, predicted transporter (Uncharacterized protein YhdP)	"1,635.86"	1266	4	4	4
GSIB_ECOLI	C6EIV2_ECOBD	G	Extracellular solute-binding protein family 5	"1,544.80"	512	2	2	3
SHIA_ECOLI	C6EB88_ECOBD	B	Metabolite/H+ symporter, major facilitator superfamily (MFS) (Shikimate transporter)	"2,095.03"	438	1	1	1
GALP_ECOLI	C6EIG8_ECOBD	B	Sugar transporter	990.5215	464	2	2	2
YGGN_ECOLI	C6EIF3_ECOBD	G	Putative uncharacterized protein (Putative uncharacterized protein yggN)	918.4891	239	1	1	1
YFHK_ECOLI	C6EKF1_ECOBD	B	Histidine kinase (Predicted sensory kinase in two-component system)	"1,191.62"	475	11	12	21
ACTP_ECOLI	C6ED58_ECOBD	B	Cation/acetate symporter ActP (Acetate permease) (Acetate transporter ActP)	942.4679	549	4	4	4
YIDE_ECOLI	C6ED85_ECOBD	B	Putative uncharacterized protein yidE (YidE/YbjL duplication)	"1,327.77"	553	2	2	2
FABF_ECOLI	C6EHB9_ECOBD	A	3-oxoacyl-(Acyl carrier protein) synthase (EC 2.3.1.41) (3-oxoacyl-(Acyl-carrier-protein) synthase 2)	"2,921.48"	413	8	11	14
NUOM_ECOLI	C6E9S5_ECOBD	B	NADH dehydrogenase subunit M (EC 1.6.5.3) (Proton-translocating NADH-quinone oxidoreductase, chain M)	864.4938	509	1	1	1
YDGH_ECOLI	C6EDP4_ECOBD	G	Putative uncharacterized protein (Putative uncharacterized protein ydgH)	"1,294.66"	314	4	4	4
FHUC_ECOLI	C6EAD3_ECOBD	F1	ABC transporter related (Iron-hydroxamate transporter subunit)	"1,494.87"	265	1	1	1
	IPI:CON_106456|SWISS-PROT:P78386_ECOBD			951.4782	0	1	1	1
YCIC_ECOLI	C6EFY1_ECOBD	B	UPF0259 membrane protein yciC	"1,024.54"	247	1	1	1
TESA_ECOLI	C6EKX0_ECOBD	G	Lysophospholipase (EC 3.1.1.5) (Multifunctional acyl-CoA thioesterase I and protease I and lysophospholipase L1) (EC 3.1.1.5) (EC 3.1.2.-)	"1,432.72"	208	1	1	1
DSBB_ECOLI	C6EGT2_ECOBD	B	Disulfide bond formation protein B (Disulphide bond formation protein DsbB)	"1,109.52"	176	1	1	1
YDBH_ECOLI	C6EEW3_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein ydbH)	"1,671.89"	879	1	1	1
	C6EDX1-R_ECOBD			694.3519	0	1	1	2
CISY_ECOLI	C6EJL8_ECOBD	A	Citrate synthase (EC 2.3.3.1)	"1,937.86"	427	2	2	2
MLTA_ECOLI	C6EJ53_ECOBD	I	Membrane-bound lytic murein transglycosylase A (EC 3.2.1.-) (MltA domain protein)	926.5418	365	4	4	5
RL13_ECOLI	C6EH01_ECOBD	A	50S ribosomal protein L13	"1,211.57"	142	3	4	4
RL9_ECOLI	C6ECE6_ECOBD	A	50S ribosomal protein L9	"2,370.31"	149	1	1	1
ASSY_ECOLI	C6EH54_ECOBD	A	Argininosuccinate synthase (EC 6.3.4.5)	"1,204.62"	447	1	1	1
HISJ_ECOLI	C6ELE4_ECOBD	G	Cationic amino acid ABC transporter, periplasmic binding protein (Histidine/lysine/arginine/ornithine transporter subunit)	"1,671.90"	260	12	12	13
RFAP_ECOLI	C6EDG1_ECOBD	A	Lipopolysaccharide kinase	"2,355.17"	265	3	3	4
YDHQ_ECOLI	C6ECT9_ECOBD	A	Putative uncharacterized protein (Putative uncharacterized protein ydhQ)	"1,144.61"	418	2	2	2
SYE_ECOLI	C6EL72_ECOBD	A	Glutamyl-tRNA synthetase	"1,433.70"	471	1	1	1
FABG_ECOLI	C6EHC1_ECOBD	A	3-oxoacyl-(Acyl-carrier-protein) reductase (3-oxoacyl-[acyl-carrier-protein] reductase) (EC 1.1.1.100)	915.5258	244	2	2	3
YIGB_ECOLI	C6EG02_ECOBD	A	HAD-superfamily hydrolase, subfamily IA, variant 1 (Predicted hydrolase)	"1,136.53"	238	1	1	1
YCEB_ECOLI	C6EHF0_ECOBD	I	Predicted lipoprotein (Putative uncharacterized protein)	"1,613.88"	186	2	2	2
PGPB_ECOLI	C6EFV6_ECOBD	B	Phosphatidylglycerophosphatase (EC 3.1.3.27) (Phosphatidylglycerophosphatase B) (EC 3.1.3.27)	"1,357.73"	254	1	1	2
OPPC_ECOLI	C6EFZ1_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Oligopeptide transporter subunit)	"1,980.95"	302	2	2	4
FDOG_ECOLI	C6EF05_ECOBD	G	Formate dehydrogenase, alpha subunit (Formate dehydrogenase-O, major subunit)	"2,086.12"	1016	2	2	3
YJCD_ECOLI	C6ED60_ECOBD	B	Predicted permease (Xanthine/uracil/vitamin C permease)	"1,081.53"	449	2	3	6
ATP6_ECOLI	C6EG65_ECOBD	B	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	"2,695.29"	271	1	2	4
HNS_ECOLI	C6EGN0_ECOBD	A	Global DNA-binding transcriptional dual regulator H-NS (Histone family protein nucleoid-structuring protein H-NS)	"1,270.75"	137	2	2	2
HFLD_ECOLI	C6EGV9_ECOBD	F1	High frequency lysogenization protein hflD	814.5146	213	5	5	5
HEM1_ECOLI	C6EGQ6_ECOBD	A	Glutamyl-tRNA reductase (GluTR) (EC 1.2.1.70)	"1,314.68"	418	2	2	2
PHOP_ECOLI	C6EGW1_ECOBD	A	DNA-binding response regulator in two-component regulatory system with PhoQ (Two component transcriptional regulator, winged helix family)	"1,497.86"	223	1	1	1
RL4_ECOLI	C6EGE7_ECOBD	A	50S ribosomal protein L4	"1,685.84"	201	3	3	3
GCH1_ECOLI	C6EAG0_ECOBD	A	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I)	"1,278.72"	222	1	1	1
ATKC_ECOLI	C6EJN8_ECOBD	B	Potassium-transporting ATPase C chain (EC 3.6.3.12) (ATP phosphohydrolase [potassium-transporting] C chain) (Potassium-binding and translocating subunit C) (Potassium-translocating ATPase C chain)	"1,456.84"	190	1	1	1
FOCA_ECOLI	C6EI78_ECOBD	B	Formate transporter (Formate/nitrite transporter)	965.4938	285	2	3	4
YOBH_ECOLI	C6EC03_ECOBD	B	Putative uncharacterized protein	"1,448.76"	79	1	1	1
RNPH_ECOLI	C6EDE8_ECOBD	A	Ribonuclease PH (RNase PH) (EC 2.7.7.56) (tRNA nucleotidyltransferase)	"1,102.61"	238	1	1	1
YCIS_ECOLI	C6EFV5_ECOBD	B	Conserved inner membrane protein (Putative uncharacterized protein)	"2,419.26"	102	3	4	12
RIMJ_ECOLI	C6EHE7_ECOBD	A	Ribosomal-protein-S5-alanine N-acetyltransferase (EC 2.3.1.128) (Ribosomal-protein-alanine N-acetyltransferase) (EC 2.3.1.128)	"1,114.52"	194	1	1	1
FABB_ECOLI	C6ELD0_ECOBD	A	3-oxoacyl-(Acyl carrier protein) synthase (EC 2.3.1.41) (Beta-ketoacyl synthase)	"2,781.52"	406	2	2	2
APBE_ECOLI	C6E9Y5_ECOBD	E	ApbE family lipoprotein (Predicted thiamine biosynthesis lipoprotein)	"1,235.67"	351	1	1	1
	C6EBJ2-R_ECOBD			718.3841	0	1	1	1
BTUD_ECOLI	C6ECP8_ECOBD	F1	ABC transporter related (Vitamin B12-transporter ATPase)	"1,576.80"	249	3	3	3
YTFQ_ECOLI	C6ECC1_ECOBD	G	Periplasmic binding protein/LacI transcriptional regulator (Predicted sugar transporter subunit: periplasmic-binding component of ABC superfamily)	"1,287.69"	318	1	1	1
UGPA_ECOLI	C6EFC2_ECOBD	B	Binding-protein-dependent transport systems inner membrane component	935.5056	295	1	1	1
G6PI_ECOLI	C6EDZ9_ECOBD	A	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (Phosphohexose isomerase)	"1,756.93"	549	1	1	1
YIGA_ECOLI	C6EG04_ECOBD	A	Putative uncharacterized protein (Putative uncharacterized protein yigA)	972.5474	235	1	1	1
PGSA_ECOLI	C6EBF0_ECOBD	B	CDP-diacylglycerol/glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5) (Phosphatidylglycerophosphate synthetase) (EC 2.7.8.5)	"1,033.57"	182	2	2	2
ECOT_ECOLI	C6E9Z0_ECOBD	G	Ecotin (Proteinase inhibitor I11 ecotin)	"2,064.10"	162	2	3	4
YEJA_ECOLI	C6EA20_ECOBD	G	Extracellular solute-binding protein family 5 (Predicted oligopeptide transporter subunit)	"1,810.91"	604	3	3	3
MDTB_ECOLI	C6EAN0_ECOBD	B	Multidrug resistance protein mdtB (Multidrug transporter mdtB)	"3,298.69"	1040	1	1	2
DAPD_ECOLI	C6EAB9_ECOBD	A	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117) (Tetrahydrodipicolinate N-succinyltransferase)	913.5466	274	3	4	6
YAIW_ECOLI	C6ELK9_ECOBD	I	Predicted DNA-binding transcriptional regulator (Putative uncharacterized protein)	929.5414	364	2	2	3
YBBJ_ECOLI	C6EKX6_ECOBD	B	Putative uncharacterized protein	"1,230.68"	152	1	2	4
ENGB_ECOLI	C6EF37_ECOBD	A	GTP-binding protein HSR1-related	"1,176.62"	210	1	1	1
Null	C6EB50_ECOBD	B	O antigen polymerase (Wzy) (Putative uncharacterized protein)	"1,698.90"	391	1	1	1
YRAR_ECOLI	C6EH73_ECOBD	A	NAD-dependent epimerase/dehydratase (Predicted nucleoside-diphosphate-sugar epimerase)	912.5261	211	2	2	2
FRDC_ECOLI	C6ECX1_ECOBD	B	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	"1,100.63"	131	1	1	1
TEHA_ECOLI	C6EET4_ECOBD	B	C4-dicarboxylate transporter/malic acid transport protein (Potassium-tellurite ethidium and proflavin transporter)	"1,030.55"	330	1	1	1
FABD_ECOLI	C6EHC2_ECOBD	A	Acyl carrier protein S-malonyltransferase (EC 2.3.1.39) (Malonyl CoA-acyl carrier protein transacylase)	"2,217.13"	309	1	1	2
FABR_ECOLI	C6EE46_ECOBD	A	DNA-binding transcriptional repressor (Transcriptional regulator, TetR family)	"1,507.78"	234	2	2	3
NLPE_ECOLI	C6EA92_ECOBD	I	Copper resistance lipoprotein NlpE (Lipoprotein involved with copper homeostasis and adhesion)	"2,268.06"	236	4	5	6
RS17_ECOLI	C6EGF5_ECOBD	A	30S ribosomal protein S17	886.5356	84	1	1	1
RELA_ECOLI	C6EJ88_ECOBD	A	(P)ppGpp synthetase I, SpoT/RelA (EC 2.7.6.5) ((P)ppGpp synthetase I/GTP pyrophosphokinase) (EC 2.7.6.5)	"1,338.67"	744	2	2	2
YBHR_ECOLI	C6EIZ0_ECOBD	B	ABC-2 type transporter (Predicted transporter subunit: membrane component of ABC superfamily)	"1,929.08"	368	1	1	1
YIHY_ECOLI	C6EF15_ECOBD	B	Ribonuclease BN	"1,312.65"	290	3	3	3
KCY_ECOLI	C6EI72_ECOBD	A	Cytidylate kinase (CK) (EC 2.7.4.14) (Cytidine monophosphate kinase)	"2,763.54"	227	1	1	1
LPTG_ECOLI	C6EC89_ECOBD	B	Conserved inner membrane protein (Permease YjgP/YjgQ family protein)	"2,099.05"	360	8	10	15
UGPB_ECOLI	C6EFC1_ECOBD	G	Extracellular solute-binding protein family 1 (Glycerol-3-phosphate transporter subunit)	928.5034	438	1	2	4
PYRH_ECOLI	C6EAB4_ECOBD	A	Uridylate kinase (EC 2.7.4.22)	"1,421.72"	241	3	3	3
CADC_ECOLI	C6ECZ1_ECOBD	B	DNA-binding transcriptional activator (Transcriptional regulator, CadC)	"2,097.05"	512	1	1	1
	"C6EDQ8,C6EI86"_ECOBD			821.4263	0	1	1	1
RNFB_ECOLI	C6EDL8_ECOBD	F1	Electron transport complex protein rnfB	"2,503.30"	192	1	1	1
