Entry Name K12	Entry Name BL21(DE3)	Category	Description	Protein MW	Protein Len	Unique Peptides	Unique Spectra	Total #spectra
MDTG_ECOLI	C6EHG0_ECOBD	B	Major facilitator superfamily MFS_1 (Predicted drug efflux system)	8.134.577	408	1	1	1
MDTK_ECOLI	C6ECU0_ECOBD	B	Multidrug resistance protein mdtK (Multidrug-efflux transporter)	1,010.64	457	1	1	1
MELR_ECOLI	C6ED06_ECOBD	A	DNA-binding transcriptional dual regulator (Transcriptional regulator, AraC family)	1,475.79	302	1	1	1
MENA_ECOLI	C6EE79_ECOBD	B	1,4-dihydroxy-2-naphthoate octaprenyltransferase	8.614.425	308	3	3	6
MEND_ECOLI	C6E9T5_ECOBD	A	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase (SEPHCHC synthase) (EC 2.2.1.9) (Menaquinone biosynthesis protein menD)	8.135.053	556	1	1	1
METE_ECOLI	C6EF82_ECOBD	A	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14) (Cobalamin-independent methionine synthase) (Methionine synthase, vitamin-B12 independent isozyme)	8.684.888	753	6	6	6
METF_ECOLI	C6EE67_ECOBD	A	Methylenetetrahydrofolate reductase (EC 1.5.1.20)	1,735.87	296	2	3	7
METH_ECOLI	C6EE05_ECOBD	A	B12-dependent methionine synthase (EC 2.1.1.13) (Methionine synthase)	9.465.316	1227	54	60	100
METI_ECOLI	C6EA86_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (DL-methionine transporter subunit)	3,159.62	217	3	5	71
METK_ECOLI	C6EIG9_ECOBD	A	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (MAT) (Methionine adenosyltransferase)	1,614.80	384	5	6	7
METN_ECOLI	C6EA85_ECOBD	F1	D-methionine ABC transporter, ATPase subunit (DL-methionine transporter subunit)	1,827.99	343	14	14	37
METQ_ECOLI	C6EA87_ECOBD	E	DL-methionine transporter subunit (Lipoprotein, YaeC family)	8.145.398	271	48	70	389
MFD_ECOLI	C6EGX8_ECOBD	A	Transcription-repair coupling factor	1,018.49	1164	22	23	25
MGLC_ECOLI	C6EAG4_ECOBD	B	Beta-methylgalactoside transporter inner membrane component (Inner-membrane translocator)	2,130.12	336	2	3	3
MHPR_ECOLI	C6ELN4_ECOBD	A	Transcriptional regulator, IclR family	2,147.07	281	2	2	2
MIAA_ECOLI	C6ECV7_ECOBD	A	tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase)	1,763.95	316	7	7	10
MIAB_ECOLI	C6EK34_ECOBD	A	Isopentenyl-adenosine A37 tRNA methylthiolase (tRNA-i(6)A37 thiotransferase enzyme MiaB)	8.564.788	474	11	12	19
MINC_ECOLI	C6EGU0_ECOBD	A	Probable septum site-determining protein minC	9.585.721	231	1	1	1
MIND_ECOLI	C6EGU1_ECOBD	F1	Membrane ATPase of the MinC-MinD-MinE system (Septum site-determining protein MinD)	1,116.62	270	31	38	160
MINE_ECOLI	C6EGU2_ECOBD	F1	Cell division topological specificity factor	1,081.60	88	1	1	1
MIOC_ECOLI	C6EG61_ECOBD	A	Flavodoxin (Flavodoxin/nitric oxide synthase)	8.774.891	147	1	1	1
MIPA_ECOLI	C6EC47_ECOBD	H	MltA-interacting MipA family protein (Scaffolding protein for murein synthesizing machinery)	3,006.47	248	2	2	5
MLAA_ECOLI	C6ELA7_ECOBD	I	Predicted lipoprotein (VacJ family lipoprotein)	1,200.66	251	1	1	2
MLAB_ECOLI	C6EH36_ECOBD	F1	Putative uncharacterized protein (Putative uncharacterized protein yrbB)	1,270.72	97	1	1	2
MLAC_ECOLI	C6EH35_ECOBD	G	Predicted ABC-type organic solvent transporter (Toluene tolerance family protein)	8.644.363	211	17	19	53
MLAD_ECOLI	C6EH34_ECOBD	G	Mammalian cell entry related domain protein (Predicted ABC-type organic solvent transporter)	9.924.534	183	21	30	216
MLAE_ECOLI	C6EH33_ECOBD	B	Predicted toluene transporter subunit: membrane component of ABC superfamily (Putative uncharacterized protein)	1,283.71	260	6	8	39
MLAF_ECOLI	C6EH32_ECOBD	F1	ABC transporter related (Predicted toluene transporter subunit: ATP-binding component of ABC superfamily)	1,051.53	269	14	19	73
MLC_ECOLI	C6EDQ4_ECOBD	F1	DNA-binding transcriptional repressor (ROK family protein)	9.794.955	406	6	6	9
MLRA_ECOLI	C6EAI5_ECOBD	B	DNA-binding transcriptional regulator (Transcriptional regulator, MerR family)	2,231.21	243	1	1	1
MLTA_ECOLI	C6EJ53_ECOBD	I	Membrane-bound lytic murein transglycosylase A (EC 3.2.1.-) (MltA domain protein)	1,300.63	365	4	4	4
MLTB_ECOLI	C6EJT0_ECOBD	I	Lytic murein transglycosylase B (Membrane-bound lytic murein transglycosylase B) (EC 3.2.1.-)	1,285.71	361	3	3	7
MLTC_ECOLI	C6EIE7_ECOBD	I	Lytic transglycosylase catalytic	1,074.49	360	2	2	3
MNTR_ECOLI	C6EIW5_ECOBD	A	DNA-binding transcriptional regulator of mntH (Iron (Metal) dependent repressor, DtxR family)	9.995.834	155	1	1	1
MOAB_ECOLI	C6EJ00_ECOBD	A	Molybdenum cofactor biosynthesis protein B (Molybdopterin biosynthesis protein B)	1,392.65	170	3	3	3
MOBA_ECOLI	C6EF46_ECOBD	A	Molybdopterin-guanine dinucleotide biosynthesis protein A	1,574.78	194	2	2	4
MOEA_ECOLI	C6EIV5_ECOBD	A	Molybdenum cofactor synthesis domain protein (Molybdopterin biosynthesis protein)	1,143.61	411	2	2	3
MPRA_ECOLI	C6EJU2_ECOBD	A	DNA-binding transcriptional repressor of microcin B17 synthesis and multidrug efflux (Transcriptional regulator, MarR family)	1,558.71	176	2	2	4
MQO_ECOLI	C6E9Y9_ECOBD	B	Probable malate:quinone oxidoreductase (EC 1.1.5.4) (MQO) (Malate dehydrogenase [quinone])	1,028.65	548	20	22	42
MRAY_ECOLI	C6EAW8_ECOBD	B	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase)	8.564.711	360	4	4	33
MRAZ_ECOLI	C6EAX4_ECOBD	A	Protein mraZ	8.855.265	152	9	12	40
MREB_ECOLI	C6EGL0_ECOBD	F1	Cell shape determining protein, MreB/Mrl family (Cell wall structural complex MreBCD, actin-like component MreB)	1,825.76	347	23	33	84
MREC_ECOLI	C6EGL1_ECOBD	B	Cell wall structural complex MreBCD transmembrane component MreC (Rod shape-determining protein MreC)	1,016.50	367	7	8	27
MRP_ECOLI	C6EAJ8_ECOBD	A	Antiporter inner membrane protein (Mrp protein)	8.264.782	369	6	7	23
MSBA_ECOLI	C6EI68_ECOBD	B	Fused lipid transporter subunits of ABC superfamily: membrane component/ATP-binding component (Lipid A ABC exporter, fused ATPase and inner membrane subunits MsbA)	1,067.66	582	40	47	182
MSBB_ECOLI	C6EBX2_ECOBD	B	Lipid A biosynthesis (KDO)2-(Lauroyl)-lipid IVA acyltransferase	9.875.735	323	9	11	18
MSCL_ECOLI	C6EGH6_ECOBD	B	Large-conductance mechanosensitive channel	1,216.63	136	5	6	8
MSCS_ECOLI	C6EII5_ECOBD	B	Mechanosensitive channel (MscS Mechanosensitive ion channel)	9.165.211	286	21	26	108
MSRA_ECOLI	C6ECC6_ECOBD	A	Peptide methionine sulfoxide reductase msrA (Protein-methionine-S-oxide reductase) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase)	1,232.67	212	2	2	2
MSYB_ECOLI	C6EHG1_ECOBD	A	Putative uncharacterized protein (Putative uncharacterized protein msyB)	1,062.45	124	1	1	1
MTFA_ECOLI	C6EB91_ECOBD	F1	Putative uncharacterized protein (Putative uncharacterized protein yeeI)	8.194.836	265	3	3	4
MTGA_ECOLI	C6EH19_ECOBD	B	Monofunctional biosynthetic peptidoglycan transglycosylase (Monofunctional TGase) (EC 2.4.2.-)	1,091.57	242	3	3	7
MTNN_ECOLI	C6EAC5_ECOBD	A	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase (MTA/SAH nucleosidase) (MTAN) (EC 3.2.2.9) (5'-methylthioadenosine nucleosidase) (S-adenosylhomocysteine nucleosidase)	1,364.71	232	2	2	2
MUG_ECOLI	C6EHS7_ECOBD	A	G/U mismatch-specific DNA glycosylase (Uracil-DNA glycosylase superfamily)	1,229.66	168	9	10	21
MUKB_ECOLI	C6EI58_ECOBD	A	Chromosome partition protein mukB (Structural maintenance of chromosome-related protein)	1,894.94	1486	38	38	61
MUKE_ECOLI	C6EI59_ECOBD	A	Chromosome segregation and condensation protein MukE	1,092.53	234	2	2	3
MUKF_ECOLI	C6EI60_ECOBD	A	Chromosome partition protein mukF	1,079.52	440	2	2	3
MURA_ECOLI	C6EH38_ECOBD	A	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase)	8.434.683	419	4	5	6
MURC_ECOLI	C6EAW4_ECOBD	A	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)	1,065.53	491	2	2	2
MURD_ECOLI	C6EAW7_ECOBD	A	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9) (D-glutamic acid-adding enzyme) (UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase)	9.634.894	438	1	1	1
MURF_ECOLI	C6EAW9_ECOBD	A	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	1,007.48	452	4	4	4
MURG_ECOLI	C6EAW5_ECOBD	F1	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase)	1,161.63	355	17	21	60
MURI_ECOLI	C6EE43_ECOBD	A	Glutamate racemase (EC 5.1.1.3)	1,298.78	285	1	1	1
MURR_ECOLI	C6EL50_ECOBD	B	HTH-type transcriptional regulator murR (MurPQ operon repressor)	8.204.159	285	1	1	2
MUTH_ECOLI	C6EJ37_ECOBD	A	DNA mismatch repair protein mutH (Methyl-directed mismatch repair protein)	9.015.102	229	1	1	3
MUTL_ECOLI	C6ECV8_ECOBD	A	DNA mismatch repair protein mutL	2,700.62	615	2	2	2
MUTS_ECOLI	C6EJD4_ECOBD	B	DNA mismatch repair protein mutS	1,031.51	853	2	2	5
MVIN_ECOLI	C6EHE4_ECOBD	B	Integral membrane protein MviN (Predicted inner membrane protein)	9.064.504	511	1	1	1
NADE_ECOLI	C6ECL8_ECOBD	A	NH(3)-dependent NAD(+) synthetase (EC 6.3.1.5)	9.115.057	275	5	5	5
NADR_ECOLI	C6EBI1_ECOBD	F1	Nicotinamide-nucleotide adenylyltransferase (Transcriptional regulator, XRE family)	9.485.109	410	16	18	31
NAGC_ECOLI	C6EJQ9_ECOBD	B	DNA-binding transcriptional dual regulator, repressor of N-acetylglucosamine (ROK family protein)	1,394.76	406	14	14	16
NAGD_ECOLI	C6EJR0_ECOBD	A	HAD-superfamily hydrolase, subfamily IIA (UMP phosphatase)	2,270.21	250	1	1	1
NARG_ECOLI	C6EGN9_ECOBD	F1	Nitrate reductase 1, alpha subunit (EC 1.7.99.4) (Nitrate reductase, alpha subunit)	1,130.61	1247	17	18	18
NARH_ECOLI	C6EGN8_ECOBD	F1	Nitrate reductase 1, beta (Fe-S) subunit (EC 1.7.99.4) (Nitrate reductase, beta subunit)	9.245.374	512	5	5	6
NARI_ECOLI	C6EGN6_ECOBD	B	Nitrate reductase 1, gamma (Cytochrome b(NR)) subunit (EC 1.7.99.4) (Respiratory nitrate reductase, gamma subunit) (EC 1.7.99.4)	9.944.623	225	1	1	1
NARL_ECOLI	C6EGP3_ECOBD	A	DNA-binding response regulator in two-component regulatory system with NarX (Or NarQ) (Two component transcriptional regulator, LuxR family)	9.425.004	216	8	9	22
NARP_ECOLI	C6EA07_ECOBD	A	DNA-binding response regulator in two-component regulatory system with NarQ or NarX (Two component transcriptional regulator, LuxR family)	2,284.12	215	3	3	4
NARX_ECOLI	C6EGP2_ECOBD	B	Histidine kinase (EC 2.7.13.3) (Sensory histidine kinase in two-component regulatory system with NarL) (EC 2.7.3.-)	1,249.53	598	6	6	7
NARZ_ECOLI	C6EEP7_ECOBD	F1	Nitrate reductase 2 (NRZ), alpha subunit (EC 1.7.99.4) (Nitrate reductase, alpha subunit)	9.654.324	1246	1	1	1
NDK_ECOLI	C6EKJ1_ECOBD	A	Nucleoside diphosphate kinase (NDK) (NDP kinase) (EC 2.7.4.6) (Nucleoside-2-P kinase)	1,003.57	143	4	4	6
NDPA_ECOLI	C6EA11_ECOBD	A	Nucleoid-associated protein YejK	2,456.23	335	12	14	22
NFNB_ECOLI	C6EKC3_ECOBD	A	6,7-dihydropteridine reductase (EC 1.5.1.34) (Dihydropteridine reductase, NAD(P)H-dependent, oxygen-insensitive)	1,161.67	217	4	4	5
NFSA_ECOLI	C6EIQ4_ECOBD	A	Nitroreductase (Nitroreductase A, NADPH-dependent, FMN-dependent) (EC 1.-.-.-)	8.734.788	240	2	2	2
NFUA_ECOLI	C6EFG0_ECOBD	A	Fe/S biogenesis protein nfuA	8.984.378	191	5	5	5
NHAA_ECOLI	C6EB35_ECOBD	B	Na+/H+ antiporter NhaA (pH-dependent sodium/proton antiporter)	8.374.513	388	3	3	21
NHAB_ECOLI	C6EGT1_ECOBD	B	Na(+)/H(+) antiporter nhaB (Sodium/proton antiporter nhaB)	1,107.57	513	2	2	6
NIFJ_ECOLI	C6EEW7_ECOBD	A	Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	9.255.141	1174	11	11	14
NIFU_ECOLI	C6EKH8_ECOBD	A	FeS cluster assembly scaffold IscU (Scaffold protein)	1,142.56	128	4	4	5
NLPA_ECOLI	C6EDB0_ECOBD	E	Cytoplasmic membrane lipoprotein-28 (Lipoprotein, YaeC family)	1,389.68	272	6	7	8
NLPB_ECOLI	C6EKN4_ECOBD	I	Lipoprotein (NlpBDapX family lipoprotein)	1,845.07	344	12	17	53
NLPD_ECOLI	C6EJC5_ECOBD	I	Peptidase M23 (Predicted outer membrane lipoprotein)	819.436	379	7	7	20
NLPE_ECOLI	C6EA92_ECOBD	I	Copper resistance lipoprotein NlpE (Lipoprotein involved with copper homeostasis and adhesion)	1,234.61	236	7	10	17
NLPI_ECOLI	C6EH62_ECOBD	I	Putative uncharacterized protein nlpI (Tetratricopeptide TPR_2 repeat protein)	9.634.929	294	4	4	13
NRDD_ECOLI	C6ECB1_ECOBD	A	Anaerobic ribonucleoside triphosphate reductase (EC 1.17.4.2) (Anaerobic ribonucleoside-triphosphate reductase) (EC 1.17.4.2)	9.534.799	712	1	1	1
NSRR_ECOLI	C6ECH1_ECOBD	A	Predicted DNA-binding transcriptional regulator (Transcriptional regulator, BadM/Rrf2 family)	8.364.624	141	2	2	2
NTRB_ECOLI	C6EF32_ECOBD	A	Sensory histidine kinase in two-component regulatory system with GlnG (EC 2.7.3.-) (Signal transduction histidine kinase, nitrogen specific, NtrB)	1,130.62	349	1	1	1
NUDE_ECOLI	C6EFH9_ECOBD	A	ADP-ribose diphosphatase (EC 3.6.1.-) (NUDIX hydrolase)	1,590.78	186	1	1	1
NUDK_ECOLI	C6EKP5_ECOBD	A	NUDIX hydrolase (Predicted NUDIX hydrolase)	1,776.92	191	1	1	1
Null	C6EJI5_ECOBD	A	DNA-directed RNA polymerase (EC 2.7.7.6) (T7 DNA-directed RNA polymerase)	9.144.215	883	37	41	117
Null	C6EB49_ECOBD	A	Putative glycosyltransferase WbbB (Putative uncharacterized protein)	9.914.879	273	7	7	17
Null	C6ECH4_ECOBD	B	HflC protein (Modulator for HflB protease specific for phage lambda cII repressor)	9.435.684	334	68	100	365
Null	C6EB48_ECOBD	A	Putative glycosyltransferase WbbA (Putative uncharacterized protein)	1,029.54	248	5	5	13
Null	C6EBL8_ECOBD	A	3,4-dihydroxyphenylacetate 2,3-dioxygenase (EC 1.13.11.15) (Homoprotocatechuate dyoxygenase)	1,282.68	283	1	1	1
Null	C6EFS7_ECOBD	B	Phage shock protein B	1,491.71	74	4	5	91
Null	C6EDD0_ECOBD	A	Putative uncharacterized protein (ShiA-like protein)	1,173.56	347	4	4	9
Null	C6EKD5_ECOBD	I	Lysis protein (Predicted murein endopeptidase)	8.194.141	153	1	1	1
Null	C6EJH6_ECOBD	A	Bet (Phage recombination protein Bet)	8.024.418	261	1	1	1
Null	C6EDD1_ECOBD	A	Int (Integrase family protein)	8.875.562	394	6	6	9
Null	C6ECB3_ECOBD	G	Cytochrome b562	1,416.74	128	1	1	1
Null	C6EB50_ECOBD	B	O antigen polymerase (Wzy) (Putative uncharacterized protein)	1,698.90	391	1	1	1
Null	C6EF68_ECOBD	G	Putative uncharacterized protein	1,873.05	324	1	1	1
Null	C6EG00_ECOBD	G	Putative uncharacterized protein	1,813.97	300	1	1	1
NUOA_ECOLI	C6E9R4_ECOBD	B	NADH-quinone oxidoreductase subunit (EC 1.6.99.5)	1,534.75	147	5	7	78
NUOB_ECOLI	C6E9R5_ECOBD	F1	NADH-quinone oxidoreductase subunit B (EC 1.6.99.5) (NADH dehydrogenase I subunit B) (NDH-1 subunit B)	8.304.554	220	13	15	121
NUOCD_ECOLI	C6E9R6_ECOBD	F1	NADH dehydrogenase I, D subunit (NADH:ubiquinone oxidoreductase, chain C,D) (EC 1.6.5.3)	9.604.509	600	65	83	287
NUOE_ECOLI	C6E9R7_ECOBD	F1	NADH dehydrogenase subunit E (EC 1.6.5.3) (NADH-quinone oxidoreductase, E subunit)	1,270.77	166	5	8	15
NUOF_ECOLI	C6E9R8_ECOBD	F1	NADH-quinone oxidoreductase, F subunit (EC 1.6.99.5) (NADH:ubiquinone oxidoreductase, chain F) (EC 1.6.5.3)	1,896.96	445	37	51	104
NUOG_ECOLI	C6E9R9_ECOBD	F1	NADH-quinone oxidoreductase (EC 1.6.99.5)	3,703.93	908	89	135	393
NUOH_ECOLI	C6E9S0_ECOBD	B	NADH-quinone oxidoreductase subunit H (EC 1.6.99.5) (NADH dehydrogenase I subunit H) (NDH-1 subunit H)	9.605.626	325	4	4	28
NUOI_ECOLI	C6E9S1_ECOBD	F1	NADH-quinone oxidoreductase subunit I (EC 1.6.99.5) (NADH dehydrogenase I subunit I) (NDH-1 subunit I)	1,399.72	180	25	38	164
NUOJ_ECOLI	C6E9S2_ECOBD	B	NADH dehydrogenase (Quinone) (EC 1.6.99.5) (NADH dehydrogenase subunit J) (EC 1.6.5.3)	8.454.475	184	4	5	63
NUOK_ECOLI	C6E9S3_ECOBD	B	NADH-quinone oxidoreductase subunit K (EC 1.6.99.5) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	1,478.69	100	2	2	19
NUOL_ECOLI	C6E9S4_ECOBD	B	NADH dehydrogenase subunit L (EC 1.6.5.3) (Proton-translocating NADH-quinone oxidoreductase, chain L)	1,286.71	613	3	3	16
NUOM_ECOLI	C6E9S5_ECOBD	B	NADH dehydrogenase subunit M (EC 1.6.5.3) (Proton-translocating NADH-quinone oxidoreductase, chain M)	9.414.221	509	2	2	2
NUON_ECOLI	C6E9S6_ECOBD	B	Proton-translocating NADH-quinone oxidoreductase, chain N	1,227.56	485	1	1	5
NUPC_ECOLI	C6EL76_ECOBD	B	Nucleoside (Except guanosine) transporter (Nucleoside transporter)	2,482.27	400	5	6	23
NUSA_ECOLI	C6EH56_ECOBD	A	NusA antitermination factor (Transcription elongation factor NusA)	8.915.047	495	1	1	2
NUSB_ECOLI	C6ELG8_ECOBD	A	N utilization substance protein B homolog (Protein nusB)	1,170.67	139	2	2	2
NUSG_ECOLI	C6EE37_ECOBD	A	Transcription antitermination protein nusG	1,194.58	181	20	30	92
OBG_ECOLI	C6EH44_ECOBD	A	GTPase obg (GTP-binding protein obg)	1,369.82	390	2	2	2
ODO1_ECOLI	C6EJL2_ECOBD	A	2-oxoglutarate dehydrogenase, E1 subunit (EC 1.2.4.2) (Alpha-ketoglutarate decarboxylase) (EC 1.2.4.2)	1,435.74	933	17	18	27
ODO2_ECOLI	C6EJL1_ECOBD	A	2-oxoglutarate dehydrogenase, E2 subunit, dihydrolipoamide succinyltransferase (Dihydrolipoamide acetyltransferase) (EC 2.3.1.61)	1,028.61	405	15	15	22
ODP1_ECOLI	C6EAU3_ECOBD	B	Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	8.383.547	887	26	26	44
ODP2_ECOLI	C6EAU2_ECOBD	F1	Dihydrolipoamide acetyltransferase (EC 2.3.1.12) (Pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase) (EC 2.3.1.12)	9.675.207	630	46	58	127
OMPA_ECOLI	C6EI25_ECOBD	H	"OmpA domain protein transmembrane region-containing protein (Outer membrane protein A (3a;II*;G;d))"	1,055.48	346	45	66	861
OMPF_ECOLI	C6EI53_ECOBD	H	"Outer membrane porin 1a (Ia;b;F) (Porin Gram-negative type)"	858.468	362	51	72	963
OMPR_ECOLI	C6EFG9_ECOBD	A	Two component transcriptional regulator, winged helix family	1,114.49	239	15	19	68
OMPX_ECOLI	C6EIW8_ECOBD	H	Outer membrane protein X (Virulence-related outer membrane protein)	1,626.83	171	14	19	128
OPDA_ECOLI	C6EEI7_ECOBD	A	Oligopeptidase A (EC 3.4.24.70)	1,700.93	680	5	5	5
OPGB_ECOLI	C6EBL1_ECOBD	B	Phosphoglycerol transferase I (EC 2.7.8.20) (Phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase)	2,395.16	763	1	1	2
OPGD_ECOLI	C6EET8_ECOBD	G	Periplasmic glucan biosynthesis protein MdoG	1,128.50	539	15	15	29
OPGG_ECOLI	C6EHG4_ECOBD	G	Glucan biosynthesis protein, periplasmic (Periplasmic glucan biosynthesis protein MdoG)	9.194.995	511	23	30	44
OPGH_ECOLI	C6EHG3_ECOBD	B	Glycosyl transferase family 2	1,690.84	837	31	36	119
OPPA_ECOLI	C6EGM4_ECOBD	G	Extracellular solute-binding protein family 5	871.536	558	28	31	44
OPPB_ECOLI	C6EGM3_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Oligopeptide permease ABC transporter membrane protein)	1,518.77	306	2	2	3
OPPC_ECOLI	C6EFZ1_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Oligopeptide transporter subunit)	9.294.689	302	2	2	3
OPPD_ECOLI	C6EFZ0_ECOBD	F1	Oligopeptide transporter ATP-binding component (Oligopeptide/dipeptide ABC transporter, ATPase subunit)	1,205.62	337	3	3	5
OPPF_ECOLI	C6EFY9_ECOBD	F1	Oligopeptide transporter subunit (Oligopeptide/dipeptide ABC transporter, ATPase subunit)	1,960.98	334	5	5	13
OSME_ECOLI	C6ECL9_ECOBD	I	DNA-binding transcriptional activator (SmpA/OmlA domain protein)	1,059.58	112	5	6	30
OSMF_ECOLI	C6EAI0_ECOBD	G	Predicted transporter subunit: periplasmic-binding component of ABC superfamily (Substrate-binding region of ABC-type glycine betaine transport system)	961.499	305	3	3	3
OSMY_ECOLI	C6EBJ6_ECOBD	G	Transport-associated	8.034.622	199	9	9	24
OTSA_ECOLI	C6EBT3_ECOBD	A	Alpha,alpha-trehalose-phosphate synthase (UDP-forming) (EC 2.4.1.15) (Trehalose-6-phosphate synthase) (EC 2.4.1.15)	1,036.54	474	3	3	3
OTSB_ECOLI	C6EBT2_ECOBD	A	Trehalose-6-phosphate phosphatase, biosynthetic (EC 3.1.3.12) (Trehalose-phosphatase) (EC 3.1.3.12)	1,147.59	266	1	1	1
OXAA_ECOLI	C6EG98_ECOBD	B	Inner membrane protein oxaA	9.034.829	548	30	45	321
OXYR_ECOLI	C6EE48_ECOBD	A	DNA-binding transcriptional dual regulator (Transcriptional regulator, LysR family)	8.904.942	305	5	5	7
PA1_ECOLI	C6EF90_ECOBD	H	Outer membrane phospholipase A (EC 3.1.1.32) (Phospholipase A(2)) (EC 3.1.1.4)	9.935.112	289	3	3	4
PAL_ECOLI	C6EJJ6_ECOBD	I	Peptidoglycan-associated lipoprotein (Peptidoglycan-associated outer membrane lipoprotein)	1,423.74	173	12	17	85
PANC_ECOLI	C6EAS4_ECOBD	A	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	1,327.80	283	5	5	7
PARC_ECOLI	C6EHX4_ECOBD	F1	DNA topoisomerase IV subunit A (EC 5.99.1.-) (DNA topoisomerase IV, A subunit) (EC 5.99.1.3)	1,012.58	752	28	34	58
PARE_ECOLI	C6EHW3_ECOBD	A	DNA topoisomerase IV subunit B (EC 5.99.1.-) (DNA topoisomerase IV, B subunit) (EC 5.99.1.3)	1,046.51	630	8	8	14
PBP2_ECOLI	C6EK58_ECOBD	B	Peptidoglycan glycosyltransferase (EC 2.4.1.129) (Transpeptidase involved in peptidoglycan synthesis (Penicillin-binding protein 2))	8.525.302	633	23	26	29
PBPA_ECOLI	C6EFI0_ECOBD	B	Fused penicillin-binding protein 1a: murein transglycosylase/murein transpeptidase (EC 2.4.2.-) (EC 3.4.-.-) (Penicillin-binding protein, 1A family) (EC 2.4.1.129)	1,009.49	850	50	62	148
PBPB_ECOLI	C6EAD5_ECOBD	B	Penicillin-binding protein 1B (Penicillin-binding protein 1b) (EC 2.4.1.129) (EC 3.4.-.-)	3,004.61	841	62	79	201
PCKA_ECOLI	C6EFH1_ECOBD	A	Phosphoenolpyruvate carboxykinase [ATP] (PEP carboxykinase) (PEPCK) (EC 4.1.1.49) (Phosphoenolpyruvate carboxylase)	8.324.888	540	7	7	8
PCNB_ECOLI	C6EAE1_ECOBD	B	Poly(A) polymerase (EC 2.7.7.19)	8.404.322	472	39	43	114
PDHR_ECOLI	C6EAU4_ECOBD	A	Regulatory protein GntR HTH (Transcriptional regulator of pyruvate dehydrogenase complex)	1,169.59	254	4	5	10
PDXH_ECOLI	C6EDK7_ECOBD	A	Pyridoxine/pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5) (PNP/PMP oxidase) (Pyridoxal 5'-phosphate synthase)	1,078.54	218	19	24	71
PEPB_ECOLI	C6EKI4_ECOBD	A	Aminopeptidase B (EC 3.4.11.-) (PepB aminopeptidase) (EC 3.4.11.23)	8.435.301	427	2	2	3
PEPD_ECOLI	C6EA50_ECOBD	A	Aminoacyl-histidine dipeptidase (EC 3.4.13.3) (Aminoacyl-histidine dipeptidase (Peptidase D)) (EC 3.4.13.3)	1,090.53	485	5	5	15
PEPQ_ECOLI	C6EF51_ECOBD	A	Xaa-Pro dipeptidase (X-Pro dipeptidase) (EC 3.4.13.9) (Imidodipeptidase) (Proline dipeptidase)	1,057.52	443	6	6	6
PEPT_ECOLI	C6EGW4_ECOBD	A	Peptidase T (EC 3.4.11.4) (Aminotripeptidase) (Tripeptide aminopeptidase)	9.015.102	408	1	1	2
PERM_ECOLI	C6EKL8_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	1,534.77	353	3	3	6
PFLB_ECOLI	C6EK07_ECOBD	A	Autonomous glycyl radical cofactor	1,219.61	127	5	5	5
PFLB_ECOLI	C6EI79_ECOBD	A	Formate acetyltransferase (EC 2.3.1.54) (Pyruvate formate lyase I) (EC 2.3.1.54)	1,324.79	760	17	20	37
PGK_ECOLI	C6EII3_ECOBD	A	Phosphoglycerate kinase (EC 2.7.2.3)	1,063.56	387	26	30	59
