Entry Name K12	Entry Name BL21(DE3)	Category	Description	Protein MW	Protein Len	Unique Peptides	Unique Spectra	Total #spectra
PTNC_ECOLI	C6EC12_ECOBD	B	Mannose-specific enzyme IIC component of PTS (PTS system, mannose/fructose/sorbose family, IIC subunit)	1,854.8466	266	2	2	10
ATPD_ECOLI	C6EG68_ECOBD	F1	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta)	1,119.5464	177	4	5	11
SAPC_ECOLI	C6EFU0_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Predicted antimicrobial peptide transporter subunit)	1,087.4942	296	1	1	1
SMP_ECOLI	C6EBI4_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein smp)	1,691.8753	214	6	6	12
FOCA_ECOLI	C6EI78_ECOBD	B	Formate transporter (Formate/nitrite transporter)	1,861.9554	285	2	3	5
YGIM_ECOLI	C6EHU0_ECOBD	B	Predicted signal transduction protein (SH3 domain) (SH3 domain protein)	1,572.8342	206	18	26	74
YEIU_ECOLI	C6EA23_ECOBD	B	Phosphoesterase PA-phosphatase related (Undecaprenyl pyrophosphate phosphatase)	1,335.6904	237	4	4	6
CYSZ_ECOLI	C6EL65_ECOBD	B	Protein CysZ	1,634.8463	253	3	4	6
YBBM_ECOLI	C6EKX3_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	1,329.7010	259	1	1	1
	IPI:CON_00347110.2|TREMBL:Q6NXH9_ECOBD			1,082.5993	0	4	4	5
YFGM_ECOLI	C6EKJ6_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein yfgM)	1,872.9300	206	16	19	57
HFLD_ECOLI	C6EGV9_ECOBD	F1	High frequency lysogenization protein hflD	8.145.146	213	5	5	8
RNFE_ECOLI	C6EDL4_ECOBD	B	Electron transport complex protein rnfE	1,670.7981	231	2	2	2
MLAE_ECOLI	C6EH33_ECOBD	B	Predicted toluene transporter subunit: membrane component of ABC superfamily (Putative uncharacterized protein)	1,778.9624	260	4	4	10
LPTC_ECOLI	C6EH28_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein yrbK)	3,658.8338	191	11	11	24
LOLB_ECOLI	C6EGQ7_ECOBD	I	Outer-membrane lipoprotein lolB	1,227.6005	207	11	12	22
METI_ECOLI	C6EA86_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (DL-methionine transporter subunit)	1,972.0422	217	2	2	16
GLTJ_ECOLI	C6EK41_ECOBD	B	Glutamate and aspartate transporter subunit (Polar amino acid ABC transporter, inner membrane subunit)	1,833.9377	246	2	2	2
RL6_ECOLI	C6EGG1_ECOBD	A	50S ribosomal protein L6	1,438.6347	177	9	11	21
YQCC_ECOLI	C6EJ80_ECOBD	A	Putative uncharacterized protein (Putative uncharacterized protein yqcC)	4,673.3489	109	1	1	0
RRF_ECOLI	C6EAB3_ECOBD	A	Ribosome-recycling factor (RRF) (Ribosome-releasing factor)	1,204.6168	185	1	1	1
YFHB_ECOLI	C6EK28_ECOBD	B	HAD superfamily (Subfamily IF) hydrolase, YfhB	1,141.6688	211	1	1	1
YGHZ_ECOLI	C6EHZ1_ECOBD	A	Aldo-keto reductase (Aldo/keto reductase)	7.164.050	346	1	1	1
SSUD_ECOLI	C6EI47_ECOBD	A	Alkanesulfonate monooxygenase (EC 1.14.14.5)	7.353.784	381	1	1	1
TNAA_ECOLI	C6EG95_ECOBD	A	Tryptophanase (EC 4.1.99.1) (Tryptophanase/L-cysteine desulfhydrase, PLP-dependent) (EC 4.1.99.1)	1,092.6048	471	1	1	1
ATP6_ECOLI	C6EG65_ECOBD	B	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	2,870.3087	271	1	1	1
YBJE_ECOLI	C6EIA7_ECOBD	B	Predicted transporter (Putative uncharacterized protein)	2,254.1209	299	1	1	1
EFEU_ECOLI	C6EHJ0_ECOBD	B	FTR1 family protein	1,456.7755	276	1	1	1
FXSA_ECOLI	C6ECY5_ECOBD	B	FxsA cytoplasmic membrane protein (Inner membrane protein)	2,569.1164	158	5	5	13
AIS_ECOLI	C6E9U8_ECOBD	G	Lipopolysaccharide core heptose(II)-phosphate phosphatase (EC 3.1.3.-)	2,431.1413	200	4	4	9
TOLR_ECOLI	C6EJJ9_ECOBD	B	Membrane spanning protein in TolA-TolQ-TolR complex (Protein TolR)	1,410.7587	142	3	3	10
NUOJ_ECOLI	C6E9S2_ECOBD	B	NADH dehydrogenase (Quinone) (EC 1.6.99.5) (NADH dehydrogenase subunit J) (EC 1.6.5.3)	8.454.475	184	1	1	2
NUOI_ECOLI	C6E9S1_ECOBD	F1	NADH-quinone oxidoreductase subunit I (EC 1.6.99.5) (NADH dehydrogenase I subunit I) (NDH-1 subunit I)	1,218.6842	180	6	7	12
YNIB_ECOLI	C6ECN2_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	1,272.6684	178	2	3	3
OSME_ECOLI	C6ECL9_ECOBD	I	DNA-binding transcriptional activator (SmpA/OmlA domain protein)	2,080.0968	112	7	8	21
Null	C6EFS7_ECOBD	B	Phage shock protein B	1,191.5600	74	8	12	60
TPX_ECOLI	C6EFQ8_ECOBD	A	Redoxin domain protein (Thiol peroxidase) (EC 1.11.1.-)	1,350.6902	168	3	3	3
GLNP_ECOLI	C6EIX2_ECOBD	B	Glutamine ABC transporter permease protein (Polar amino acid ABC transporter, inner membrane subunit)	9.865.630	219	1	1	1
DCRB_ECOLI	C6EFA2_ECOBD	E	Periplasmic protein (Putative uncharacterized protein)	2,126.1642	185	12	19	62
YGGT_ECOLI	C6EIF9_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	2,206.2961	188	2	2	4
YIIQ_ECOLI	C6EEX8_ECOBD	G	Putative uncharacterized protein (Putative uncharacterized protein yiiQ)	1,387.7177	199	7	8	15
ARTM_ECOLI	C6EIC0_ECOBD	B	Arginine transporter subunit (Polar amino acid ABC transporter, inner membrane subunit)	1,520.8837	222	2	2	2
TATA_ECOLI	C6EF60_ECOBD	B	Twin arginate translocase protein A (Twin-arginine translocation protein, TatA/E family subunit)	2,328.0300	89	9	14	42
HEMG_ECOLI	C6EF48_ECOBD	A	Protoporphyrin oxidase, flavoprotein (EC 1.3.3.4) (Protoporphyrinogen oxidase) (EC 1.3.3.4)	1,365.7739	181	7	7	13
YQJD_ECOLI	C6EHP5_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein yqjD)	9.745.155	101	4	4	13
YIAD_ECOLI	C6EEC9_ECOBD	I	OmpA/MotB domain protein (Predicted outer membrane lipoprotein)	1,660.8501	219	14	20	49
PTGA_ECOLI	C6EL60_ECOBD	F1	Glucose-specific PTS system enzyme IIA component (EC 2.7.1.69) (PTS system, glucose subfamily, IIA subunit)	1,382.8005	169	4	4	6
YFEY_ECOLI	C6EKS2_ECOBD	I	Putative uncharacterized protein (Putative uncharacterized protein yfeY)	1,227.6257	191	2	2	3
YAJG_ECOLI	C6EL32_ECOBD	I	Predicted lipoprotein (Uncharacterized lipoprotein)	1,217.6485	192	11	14	50
YCEB_ECOLI	C6EHF0_ECOBD	I	Predicted lipoprotein (Putative uncharacterized protein)	1,613.8788	186	2	2	2
YRAP_ECOLI	C6EH75_ECOBD	I	Putative uncharacterized protein yraP (Transport-associated)	2,094.0286	191	8	10	29
EMTA_ECOLI	C6EGS4_ECOBD	I	Lytic murein endotransglycosylase E (EC 2.4.99.-) (Lytic transglycosylase catalytic)	1,473.7296	203	3	3	5
RL13_ECOLI	C6EH01_ECOBD	A	50S ribosomal protein L13	1,195.5776	142	3	4	5
RCSF_ECOLI	C6EA88_ECOBD	I	Outer membrane lipoprotein (Predicted outer membrane protein, signal)	1,445.7782	134	9	11	19
YAGU_ECOLI	C6EA36_ECOBD	B	Conserved inner membrane protein (Putative uncharacterized protein)	9.774.470	204	4	6	8
DSBE_ECOLI	C6EA05_ECOBD	B	Periplasmic thioredoxin of cytochrome c-type biogenesis (Redoxin domain protein)	1,727.8824	185	1	1	1
KEFG_ECOLI	C6EGB2_ECOBD	F1	NAD(P)H dehydrogenase (Quinone)	1,260.6333	183	3	3	3
PGSA_ECOLI	C6EBF0_ECOBD	B	CDP-diacylglycerol/glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5) (Phosphatidylglycerophosphate synthetase) (EC 2.7.8.5)	1,033.5676	182	2	2	3
RIMJ_ECOLI	C6EHE7_ECOBD	A	Ribosomal-protein-S5-alanine N-acetyltransferase (EC 2.3.1.128) (Ribosomal-protein-alanine N-acetyltransferase) (EC 2.3.1.128)	1,114.5163	194	1	1	1
NUSG_ECOLI	C6EE37_ECOBD	A	Transcription antitermination protein nusG	1,533.7796	181	1	1	1
YLAC_ECOLI	C6EL06_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	1,596.9108	156	2	2	3
YIFL_ECOLI	C6EG06_ECOBD	I	Predicted lipoprotein (Putative uncharacterized protein)	2,520.2692	67	1	1	3
DPS_ECOLI	C6EIX0_ECOBD	A	DNA protection during starvation conditions (Ferritin Dps family protein)	1,755.9965	167	2	2	2
RL11_ECOLI	C6EE36_ECOBD	A	50S ribosomal protein L11	1,129.6213	142	4	4	10
YHHM_ECOLI	C6EFA7_ECOBD	B	Putative receptor	1,246.5735	119	6	7	17
	IPI:CON_IPI00328103.3|SWISS-PROT:Q7Z3Y8_ECOBD			1,330.6486	0	3	3	9
SKP_ECOLI	C6EAA7_ECOBD	G	Outer membrane chaperone Skp (OmpH) (Periplasmic chaperone)	1,551.7762	161	13	19	48
YEBO_ECOLI	C6EC05_ECOBD	B	Putative uncharacterized protein yebO (Uncharacterized protein YebO)	1,531.7423	95	6	8	11
YGAU_ECOLI	C6EJW0_ECOBD	A	Peptidoglycan-binding LysM (Putative uncharacterized protein ygaU)	1,276.6381	149	9	10	19
YBJP_ECOLI	C6EIB6_ECOBD	I	Predicted lipoprotein (Putative lipoprotein)	1,278.6325	171	4	5	10
YGAP_ECOLI	C6EJV7_ECOBD	B	Predicted inner membrane protein with hydrolase activity (Rhodanese domain protein)	8.685.251	174	3	3	6
RL15_ECOLI	C6EGG5_ECOBD	A	50S ribosomal protein L15	1,158.6002	144	7	7	23
ECOT_ECOLI	C6E9Z0_ECOBD	G	Ecotin (Proteinase inhibitor I11 ecotin)	1,429.7146	162	1	1	4
BLC_ECOLI	C6ECX4_ECOBD	I	Lipocalin family protein (Outer membrane lipoprotein (Lipocalin))	9.834.945	178	5	5	10
RS7_ECOLI	C6EGC3_ECOBD	A	30S ribosomal protein S7	1,151.6131	156	5	6	19
DHSD_ECOLI	C6EJL5_ECOBD	B	Succinate dehydrogenase cytochrome b556 small membrane subunit (EC 1.3.99.1) (Succinate dehydrogenase, hydrophobic membrane anchor protein)	1,021.5095	115	2	3	18
YMBA_ECOLI	C6EI30_ECOBD	E	Putative uncharacterized protein	2,298.1109	187	3	3	8
YCCF_ECOLI	C6EI20_ECOBD	B	Conserved inner membrane protein (Putative uncharacterized protein)	1,286.7174	148	3	3	9
YBBJ_ECOLI	C6EKX6_ECOBD	B	Putative uncharacterized protein	1,231.6682	152	1	1	3
YCIS_ECOLI	C6EFV5_ECOBD	B	Conserved inner membrane protein (Putative uncharacterized protein)	2,660.4367	102	3	4	8
RL16_ECOLI	C6EGF3_ECOBD	A	50S ribosomal protein L16	1,583.8066	136	6	6	9
RS6_ECOLI	C6ECE9_ECOBD	A	30S ribosomal protein S6	8.344.468	131	4	4	6
YEAY_ECOLI	C6EC25_ECOBD	I	Outer membrane lipoprotein, Slp family (Predicted lipoprotein)	1,284.6544	193	2	2	4
CREA_ECOLI	C6EBH4_ECOBD	G	CreA family protein (Putative uncharacterized protein creA)	3,000.4948	157	4	5	9
YQHA_ECOLI	C6EHZ0_ECOBD	B	UPF0114 protein yqhA	1,201.5669	164	4	5	12
FTSL_ECOLI	C6EAX2_ECOBD	B	Cell division protein FtsL (Membrane bound cell division protein at septum containing leucine zipper motif)	1,375.7695	121	3	4	4
RS9_ECOLI	C6EH02_ECOBD	A	30S ribosomal protein S9	1,158.5174	130	3	3	8
HNS_ECOLI	C6EGN0_ECOBD	A	Global DNA-binding transcriptional dual regulator H-NS (Histone family protein nucleoid-structuring protein H-NS)	2,242.1639	137	2	2	3
YICN_ECOLI	C6EDA6_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein yicN)	1,838.8049	150	5	7	17
KDGL_ECOLI	C6EDX8_ECOBD	B	Diacylglycerol kinase (EC 2.7.1.107)	9.814.748	122	2	2	5
FRDC_ECOLI	C6ECX1_ECOBD	B	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	1,100.6311	131	1	1	1
RL7_ECOLI	C6EE33_ECOBD	A	50S ribosomal protein L7/L12	1,244.6369	121	1	1	2
RL24_ECOLI	C6EGF7_ECOBD	A	50S ribosomal protein L24	1,083.6773	104	2	2	2
RS13_ECOLI	C6EGG8_ECOBD	A	30S ribosomal protein S13	1,241.7101	118	1	1	1
YGFX_ECOLI	C6EIL2_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein ygfX)	1,128.6373	135	2	2	2
RL21_ECOLI	C6EH41_ECOBD	A	50S ribosomal protein L21	1,103.5191	103	3	3	3
RL19_ECOLI	C6EJY6_ECOBD	A	50S ribosomal protein L19	9.604.745	115	5	6	11
YOBH_ECOLI	C6EC03_ECOBD	B	Putative uncharacterized protein	1,448.7569	79	1	1	1
SMPA_ECOLI	C6EJX6_ECOBD	I	SmpA/OmlA domain protein	3,666.8362	113	2	3	3
HSLJ_ECOLI	C6EEW5_ECOBD	I	Heat-inducible protein (Putative uncharacterized protein)	1,426.7249	140	1	1	1
TATE_ECOLI	C6EK66_ECOBD	B	Twin arginine translocase protein E (Twin-arginine translocation protein, TatA/E family subunit)	1,103.5217	67	3	3	3
MSCL_ECOLI	C6EGH6_ECOBD	B	Large-conductance mechanosensitive channel	1,101.6151	136	4	4	8
RS11_ECOLI	C6EGG9_ECOBD	A	30S ribosomal protein S11	8.194.471	129	3	3	6
RL18_ECOLI	C6EGG2_ECOBD	A	50S ribosomal protein L18	2,019.0871	117	6	6	9
RS8_ECOLI	C6EGG0_ECOBD	A	30S ribosomal protein S8	9.015.101	130	2	2	4
RS14_ECOLI	C6EGF9_ECOBD	A	30S ribosomal protein S14 (Ribosomal protein S14)	2,116.0670	101	3	3	5
RL22_ECOLI	C6EGF1_ECOBD	A	50S ribosomal protein L22	1,138.5451	110	8	9	15
RL23_ECOLI	C6EGE8_ECOBD	A	50S ribosomal protein L23	1,235.5540	100	1	1	1
RS10_ECOLI	C6EGE5_ECOBD	A	30S ribosomal protein S10	1,142.6305	103	3	3	4
YJEI_ECOLI	C6ECY1_ECOBD	I	Putative uncharacterized protein (Putative uncharacterized protein yjeI)	2,000.9962	117	1	2	5
ECNB_ECOLI	C6ECX6_ECOBD	I	Entericidin B membrane lipoprotein (Entericidin EcnAB)	1,718.8194	48	2	6	38
RS21_ECOLI	C6EHT0_ECOBD	A	30S ribosomal protein S21	8.144.781	71	1	1	1
ELAB_ECOLI	C6E9T3_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein elaB)	9.445.525	101	5	6	11
NUOK_ECOLI	C6E9S3_ECOBD	B	NADH-quinone oxidoreductase subunit K (EC 1.6.99.5) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	1,421.6690	100	3	3	8
RL9_ECOLI	C6ECE6_ECOBD	A	50S ribosomal protein L9	2,370.3065	149	1	1	1
FTSB_ECOLI	C6EJB9_ECOBD	B	Cell diviision protein FtsB (Septum formation initiator)	1,444.7027	103	1	1	2
	IPI:CON_00300725.7|SWISS-PROT:P02538_ECOBD			1,407.7116	0	12	13	14
RS16_ECOLI	C6EJY3_ECOBD	A	30S ribosomal protein S16	1,208.6310	82	1	1	1
RL30_ECOLI	C6EGG4_ECOBD	A	50S ribosomal protein L30	9.135.831	59	2	2	2
RS20_ECOLI	C6EB30_ECOBD	A	30S ribosomal protein S20	1,335.6363	87	2	2	3
RL28_ECOLI	C6EDF4_ECOBD	A	50S ribosomal protein L28	1,086.6155	78	1	1	1
CPDB_ECOLI	C6ECD1_ECOBD	G	2',3'-cyclic-nucleotide 2'-phosphodiesterase (Bifunctional 2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase periplasmic protein) (EC 3.1.3.6) (EC 3.1.4.16)	1,445.7747	647	3	3	4
YEJA_ECOLI	C6EA20_ECOBD	G	Extracellular solute-binding protein family 5 (Predicted oligopeptide transporter subunit)	1,810.9084	604	2	2	3
BETA_ECOLI	C6ELS0_ECOBD	F1	Choline dehydrogenase (EC 1.1.99.1)	1,729.8757	556	3	3	4
TKT1_ECOLI	C6EIH4_ECOBD	A	Transketolase (Transketolase 1, thiamin-binding) (EC 2.2.1.1)	1,762.8507	663	1	1	1
LCFA_ECOLI	C6EC26_ECOBD	F1	Long-chain-fatty-acid--CoA ligase	1,379.7683	583	2	2	2
T1MK_ECOLI	C6EBN1_ECOBD	A	DNA methylase M (EC 2.1.1.72) (Site-specific DNA-methyltransferase (Adenine-specific)) (EC 2.1.1.72)	1,414.7175	529	1	1	1
HTPG_ECOLI	C6EKZ1_ECOBD	F1	Chaperone protein htpG (Heat shock protein htpG) (High temperature protein G)	1,589.7443	624	3	3	3
PT1_ECOLI	C6EL61_ECOBD	F1	PEP-protein phosphotransferase of PTS system (Enzyme I) (EC 2.7.3.9) (Phosphoenolpyruvate-protein phosphotransferase)	1,430.7420	575	2	2	3
	_ECOBD				0	1	1	0
