Entry Name K12	Entry Name BL21(DE3)	Category	Description	Protein MW	Protein Len	Unique Peptides	Unique Spectra	Total #spectra
RRF_ECOLI	C6EAB3_ECOBD	A	Ribosome-recycling factor (RRF) (Ribosome-releasing factor)	1,204.62	185	1	1	1
RS1_ECOLI	C6EI71_ECOBD	A	30S ribosomal protein S1 (Ribosomal protein S1)	943.543	557	5	5	5
RS10_ECOLI	C6EGE5_ECOBD	A	30S ribosomal protein S10	1,142.63	103	3	3	4
RS11_ECOLI	C6EGG9_ECOBD	A	30S ribosomal protein S11	8.194.471	129	3	3	5
RS12_ECOLI	C6EGC2_ECOBD	A	30S ribosomal protein S12	9.005.261	124	6	6	20
RS13_ECOLI	C6EGG8_ECOBD	A	30S ribosomal protein S13	1,241.71	118	1	1	1
RS14_ECOLI	C6EGF9_ECOBD	A	30S ribosomal protein S14 (Ribosomal protein S14)	1,125.63	101	3	4	5
RS16_ECOLI	C6EJY3_ECOBD	A	30S ribosomal protein S16	1,208.63	82	1	1	1
RS17_ECOLI	C6EGF5_ECOBD	A	30S ribosomal protein S17	8.865.356	84	1	1	1
RS2_ECOLI	C6EAB6_ECOBD	A	30S ribosomal protein S2	1,066.59	241	22	27	67
RS20_ECOLI	C6EB30_ECOBD	A	30S ribosomal protein S20	1,335.64	87	2	2	3
RS21_ECOLI	C6EHT0_ECOBD	A	30S ribosomal protein S21	1,299.62	71	2	2	3
RS3_ECOLI	C6EGF2_ECOBD	A	30S ribosomal protein S3	1,835.04	233	29	34	148
RS4_ECOLI	C6EGH0_ECOBD	A	30S ribosomal protein S4	1,451.72	206	18	20	52
RS5_ECOLI	C6EGG3_ECOBD	A	30S ribosomal protein S5	1,419.83	167	16	22	62
RS6_ECOLI	C6ECE9_ECOBD	A	30S ribosomal protein S6	1,414.74	131	4	4	4
RS7_ECOLI	C6EGC3_ECOBD	A	30S ribosomal protein S7	8.444.675	156	7	10	13
RS8_ECOLI	C6EGG0_ECOBD	A	30S ribosomal protein S8	1,350.67	130	3	3	3
RS9_ECOLI	C6EH02_ECOBD	A	30S ribosomal protein S9	1,043.56	130	4	4	9
RSEA_ECOLI	C6EK15_ECOBD	B	Anti sigma-E protein, RseA (Anti-sigma factor)	1,259.63	216	3	4	6
RSEB_ECOLI	C6EK16_ECOBD	G	Periplasmic negative regulator of sigmaE (Sigma E regulatory protein, MucB/RseB)	1,672.81	318	8	9	11
RSEP_ECOLI	C6EAA9_ECOBD	B	Membrane-associated zinc metalloprotease (Zinc metallopeptidase)	9.425.368	450	15	17	23
RSMB_ECOLI	C6EGH8_ECOBD	B	16S rRNA m5C967 methyltransferase, S-adenosyl-L-methionine-dependent (EC 2.1.1.61) (Sun protein)	2,433.26	429	1	1	1
RSTA_ECOLI	C6EDP0_ECOBD	A	Two component transcriptional regulator, winged helix family	8.464.679	239	1	1	1
RSTB_ECOLI	C6EDN9_ECOBD	B	Histidine kinase (Sensory histidine kinase in two-component regulatory system with RstA)	1,756.87	433	1	1	1
RTN_ECOLI	C6EA21_ECOBD	B	Diguanylate phosphodiesterase (Putative uncharacterized protein rtn)	9.996.198	518	1	1	1
RUVB_ECOLI	C6EBW7_ECOBD	A	Holliday junction ATP-dependent DNA helicase ruvB (EC 3.6.4.12)	1,715.91	336	1	1	1
SANA_ECOLI	C6EAG8_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein sanA)	8.034.622	239	6	6	6
SAPA_ECOLI	C6EFT8_ECOBD	G	Extracellular solute-binding protein family 5 (Predicted antimicrobial peptide transporter subunit)	1,087.64	547	2	2	2
SAPB_ECOLI	C6EFT9_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Predicted antimicrobial peptide transporter subunit)	1,571.80	321	1	1	1
SAPC_ECOLI	C6EFU0_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Predicted antimicrobial peptide transporter subunit)	1,087.49	296	2	2	2
SAPD_ECOLI	C6EFU1_ECOBD	F1	Oligopeptide/dipeptide ABC transporter, ATPase subunit (Predicted antimicrobial peptide transporter subunit)	2,075.17	330	1	1	1
SAPF_ECOLI	C6EFU2_ECOBD	F1	ABC transporter related (Predicted antimicrobial peptide transporter subunit)	5.293.457	268	5	5	6
SBMA_ECOLI	C6ELL0_ECOBD	B	Predicted transporter (SbmABacA family protein)	8.364.624	406	2	2	3
SDAC_ECOLI	C6EJ75_ECOBD	B	Predicted serine transporter (Serine transporter)	1,199.49	429	6	9	18
SECA_ECOLI	C6EAV7_ECOBD	F1	Protein translocase subunit secA	9.145.167	901	24	27	59
SECD_ECOLI	C6ELH6_ECOBD	B	Protein-export membrane protein SecD	6.864.197	604	64	92	310
SECE_ECOLI	C6EE38_ECOBD	B	Preprotein translocase, SecE subunit (Translocase)	8.734.865	127	9	11	52
SECF_ECOLI	C6ELH5_ECOBD	B	Protein export protein SecF (Protein-export membrane protein SecF)	1,382.72	323	12	25	91
SECG_ECOLI	C6EH52_ECOBD	B	Preprotein translocase, SecG subunit (Protein-export membrane protein)	3,163.55	110	5	9	58
SECY_ECOLI	C6EGG6_ECOBD	B	Preprotein translocase subunit secY	8.294.892	443	26	42	461
SHIA_ECOLI	C6EB88_ECOBD	B	Metabolite/H+ symporter, major facilitator superfamily (MFS) (Shikimate transporter)	2,095.03	438	1	1	1
SKP_ECOLI	C6EAA7_ECOBD	G	Outer membrane chaperone Skp (OmpH) (Periplasmic chaperone)	9.514.454	161	14	21	29
SLT_ECOLI	C6EBH9_ECOBD	G	Lytic murein transglycosylase, soluble (EC 3.2.1.-) (Lytic transglycosylase catalytic)	9.594.581	645	5	5	5
SLYB_ECOLI	C6EDK4_ECOBD	I	17 kDa surface antigen (Outer membrane lipoprotein)	1,513.83	155	7	11	29
SLYD_ECOLI	C6EGB5_ECOBD	A	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	3,873.90	196	4	5	9
SMP_ECOLI	C6EBI4_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein smp)	1,241.70	214	7	8	11
SMPA_ECOLI	C6EJX6_ECOBD	I	SmpA/OmlA domain protein	2,266.15	113	1	2	3
SODC_ECOLI	C6EDJ9_ECOBD	G	Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)	9.135.102	173	1	1	1
SODF_ECOLI	C6ECU7_ECOBD	A	Superoxide dismutase (EC 1.15.1.1)	1,235.67	193	1	1	1
SODM_ECOLI	C6EEY9_ECOBD	A	Superoxide dismutase (EC 1.15.1.1)	1,027.58	206	2	2	2
SOHB_ECOLI	C6EFW5_ECOBD	B	Peptidase S49 domain protein (Predicted inner membrane peptidase)	2,403.29	349	8	12	37
SPPA_ECOLI	C6ECJ1_ECOBD	B	Protease IV (Signal peptide peptidase) (EC 3.4.-.-) (Signal peptide peptidase SppA, 67K type)	1,206.60	618	26	33	74
SPR_ECOLI	C6EA22_ECOBD	I	NLP/P60 protein (Predicted peptidase, outer membrane lipoprotein)	2,267.08	188	1	1	1
SRMB_ECOLI	C6EK10_ECOBD	A	ATP-dependent RNA helicase (EC 2.7.7.-) (DEAD/DEAH box helicase domain protein)	9.484.534	444	3	3	4
SRP54_ECOLI	C6EJY2_ECOBD	F1	Signal Recognition Particle (SRP) component with 4.5S RNA (Ffs) (Signal recognition particle protein)	1,284.66	453	12	14	22
SSPB_ECOLI	C6EH04_ECOBD	A	ClpXP protease specificity-enhancing factor (Stringent starvation protein B)	1,399.72	165	4	4	4
SSTT_ECOLI	C6EHQ5_ECOBD	B	Sodium:dicarboxylate symporter (Sodium:serine/threonine symporter)	8.584.791	414	1	1	3
STHA_ECOLI	C6EE47_ECOBD	A	Soluble pyridine nucleotide transhydrogenase (STH) (EC 1.6.1.1) (NAD(P)(+) transhydrogenase [B-specific])	1,832.89	466	2	2	2
SUCC_ECOLI	C6EJL0_ECOBD	A	Succinyl-CoA ligase [ADP-forming] subunit beta (EC 6.2.1.5) (Succinyl-CoA synthetase subunit beta)	1,149.54	388	3	3	5
SUCD_ECOLI	C6EJK9_ECOBD	A	Succinyl-CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5)	6.303.933	289	3	3	3
SUFI_ECOLI	C6EHX7_ECOBD	G	Multicopper oxidase type 3 (Repressor protein for FtsI)	1,413.78	470	1	1	1
SUHB_ECOLI	C6EKH4_ECOBD	A	Inositol monophosphatase	1,451.66	267	1	1	1
SURA_ECOLI	C6EB00_ECOBD	G	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8) (Peptidylprolyl isomerase) (EC 5.2.1.8)	1,360.68	428	5	7	7
SYA_ECOLI	C6EJT4_ECOBD	A	Alanyl-tRNA synthetase (EC 6.1.1.7) (Alanine--tRNA ligase)	8.784.732	876	8	8	17
SYDP_ECOLI	C6EJ79_ECOBD	F1	Protein syd	1,711.83	181	1	2	2
SYE_ECOLI	C6EL72_ECOBD	A	Glutamyl-tRNA synthetase	1,433.70	471	1	1	1
SYGB_ECOLI	C6EEC0_ECOBD	A	Glycyl-tRNA synthetase beta subunit (EC 6.1.1.14) (Glycine--tRNA ligase beta subunit)	1,179.60	689	1	1	1
SYN_ECOLI	C6EI52_ECOBD	A	Asparaginyl-tRNA synthetase (EC 6.1.1.22) (Asparagine--tRNA ligase)	1,074.58	466	3	3	3
SYP_ECOLI	C6EA90_ECOBD	A	Prolyl-tRNA synthetase (EC 6.1.1.15) (Proline--tRNA ligase)	1,743.95	572	1	1	1
SYT_ECOLI	C6ECN8_ECOBD	A	Threonyl-tRNA synthetase (EC 6.1.1.3) (Threonine--tRNA ligase)	1,339.61	642	1	1	1
SYY_ECOLI	C6EDK8_ECOBD	A	Tyrosyl-tRNA synthetase (EC 6.1.1.1) (Tyrosine--tRNA ligase)	1,277.68	424	1	1	1
TALB_ECOLI	C6EBG1_ECOBD	A	Transaldolase (EC 2.2.1.2)	9.335.365	317	6	6	7
TATA_ECOLI	C6EF60_ECOBD	B	Twin arginate translocase protein A (Twin-arginine translocation protein, TatA/E family subunit)	1,455.72	89	11	17	32
TATB_ECOLI	C6EF59_ECOBD	B	Sec-independent translocase (Twin-arginine translocation protein, TatB subunit)	8.213.822	171	15	17	31
TATC_ECOLI	C6EF58_ECOBD	B	Sec-independent protein translocase, TatC subunit (TatABCE protein translocation system subunit)	1,738.68	258	3	5	9
TATE_ECOLI	C6EK66_ECOBD	B	Twin arginine translocase protein E (Twin-arginine translocation protein, TatA/E family subunit)	1,103.52	67	2	2	2
TDCC_ECOLI	C6EHA8_ECOBD	B	L-threonine/L-serine transporter (Serine transporter)	1,239.61	443	1	1	1
TDCE_ECOLI	C6EHB0_ECOBD	A	Formate acetyltransferase (EC 2.3.1.54) (Pyruvate formate-lyase 4/2-ketobutyrate formate-lyase) (EC 2.3.1.54)	1,305.68	764	1	1	2
TEHA_ECOLI	C6EET4_ECOBD	B	C4-dicarboxylate transporter/malic acid transport protein (Potassium-tellurite ethidium and proflavin transporter)	1,030.55	330	1	1	1
TESA_ECOLI	C6EKX0_ECOBD	G	Lysophospholipase (EC 3.1.1.5) (Multifunctional acyl-CoA thioesterase I and protease I and lysophospholipase L1) (EC 3.1.1.5) (EC 3.1.2.-)	1,432.72	208	1	1	1
THIO_ECOLI	C6EG32_ECOBD	A	Thioredoxin	1,267.66	109	1	1	1
THIQ_ECOLI	C6EAY9_ECOBD	F1	ABC transporter, ATPase subunit, ThiQ subfamily (Thiamin transporter subunit)	5.293.456	232	2	2	3
THRC_ECOLI	C6EBG5_ECOBD	A	Threonine synthase (EC 4.2.3.1)	1,417.74	428	2	2	2
TIG_ECOLI	C6EL29_ECOBD	A	Trigger factor (TF)	1,149.56	432	9	10	19
TKT1_ECOLI	C6EIH4_ECOBD	A	Transketolase (Transketolase 1, thiamin-binding) (EC 2.2.1.1)	1,144.60	663	3	3	3
TNAA_ECOLI	C6EG95_ECOBD	A	Tryptophanase (EC 4.1.99.1) (Tryptophanase/L-cysteine desulfhydrase, PLP-dependent) (EC 4.1.99.1)	1,343.79	471	2	2	5
TOLA_ECOLI	C6EJJ8_ECOBD	B	Cell envelope integrity inner membrane protein TolA (Protein TolA)	9.895.262	421	19	23	41
TOLB_ECOLI	C6EJJ7_ECOBD	G	Protein tolB	8.044.362	430	12	15	26
TOLC_ECOLI	C6EHV8_ECOBD	H	Outer membrane channel protein (Type I secretion outer membrane protein, TolC family)	1,285.65	493	40	64	163
TOLQ_ECOLI	C6EJK0_ECOBD	B	Membrane spanning protein in TolA-TolQ-TolR complex (Protein TolQ)	2,612.28	230	10	12	17
TOLR_ECOLI	C6EJJ9_ECOBD	B	Membrane spanning protein in TolA-TolQ-TolR complex (Protein TolR)	1,122.66	142	4	4	7
TPIS_ECOLI	C6EEX9_ECOBD	A	Triosephosphate isomerase (TIM) (EC 5.3.1.1) (Triose-phosphate isomerase)	1,208.64	255	2	2	2
TPX_ECOLI	C6EFQ8_ECOBD	A	Redoxin domain protein (Thiol peroxidase) (EC 1.11.1.-)	2,367.21	168	3	3	3
TQSA_ECOLI	C6EDP7_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	1,840.00	344	1	2	3
TREC_ECOLI	C6ECA9_ECOBD	A	Alpha,alpha-phosphotrehalase (Trehalose-6-P hydrolase) (EC 3.2.1.93)	1,441.66	551	1	1	1
TRXB_ECOLI	C6EI94_ECOBD	G	Thioredoxin reductase (EC 1.8.1.9)	1,864.03	321	2	2	2
TSX_ECOLI	C6ELH3_ECOBD	H	Nucleoside channel, receptor of phage T6 and colicin K (Nucleoside-specific channel-forming protein Tsx)	7.174.043	294	5	5	7
TYPH_ECOLI	C6EBI9_ECOBD	B	Thymidine phosphorylase (EC 2.4.2.4) (TdRPase)	1,053.57	440	15	18	30
UBIB_ECOLI	C6EF61_ECOBD	B	Probable ubiquinone biosynthesis protein ubiB	1,262.82	546	21	23	47
UBIE_ECOLI	C6EF63_ECOBD	A	Ubiquinone/menaquinone biosynthesis methyltransferase ubiE (EC 2.1.1.-)	1,347.72	251	3	4	5
UGPA_ECOLI	C6EFC2_ECOBD	B	Binding-protein-dependent transport systems inner membrane component	9.355.056	295	1	1	1
UGPB_ECOLI	C6EFC1_ECOBD	G	Extracellular solute-binding protein family 1 (Glycerol-3-phosphate transporter subunit)	9.285.034	438	1	2	4
UGPC_ECOLI	C6EFC4_ECOBD	F1	ABC transporter related	1,013.62	356	3	3	3
UGPQ_ECOLI	C6EFC5_ECOBD	A	Glycerophosphoryl diester phosphodiesterase	1,358.76	247	2	2	2
UPPP_ECOLI	C6EHT8_ECOBD	B	Undecaprenol kinase (EC 3.6.1.27) (Undecaprenyl pyrophosphate phosphatase)	1,423.70	273	2	4	10
USHA_ECOLI	C6EKY4_ECOBD	G	5'-Nucleotidase domain protein (UDP-sugar hydrolase) (EC 3.1.3.5) (EC 3.6.1.45)	9.524.669	550	5	5	5
UVRB_ECOLI	C6EJ03_ECOBD	A	UvrABC system protein B (Protein uvrB) (Excinuclease ABC subunit B)	8.014.466	673	1	1	1
WECA_ECOLI	C6EG28_ECOBD	B	UDP-GlcNAc:undecaprenylphosphate GlcNAc-1-phosphate transferase (EC 2.4.1.-) (Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphatetransferase)	1,144.65	367	2	2	2
WECG_ECOLI	C6EG17_ECOBD	A	Glycosyl transferase, WecB/TagA/CpsF family (EC 2.4.1.187) (Putative UDP-N-acetyl-D-mannosaminuronic acid transferase) (EC 2.4.1.-)	1,995.05	246	12	18	38
WZZB_ECOLI	C6EB58_ECOBD	B	Lipopolysaccharide biosynthesis protein	1,242.72	326	18	22	53
WZZE_ECOLI	C6EG27_ECOBD	B	Entobacterial Common Antigen (ECA) polysaccharide chain length modulation protein (Lipopolysaccharide biosynthesis protein)	8.594.632	348	20	32	67
YADG_ECOLI	C6EAT0_ECOBD	F1	ABC transporter related (Predicted transporter subunit: ATP-binding component of ABC superfamily)	8.254.288	308	8	8	8
YAEJ_ECOLI	C6EA93_ECOBD	A	Class I peptide chain release factor (Putative uncharacterized protein yaeJ)	1,358.70	140	1	1	1
YAET_ECOLI	C6EAA8_ECOBD	H	Outer membrane protein assembly complex, YaeT protein (Putative uncharacterized protein yaeT)	8.525.302	810	22	24	46
YAFS_ECOLI	C6EA77_ECOBD	A	Methyltransferase type 11 (Predicted S-adenosyl-L-methionine-dependent methyltransferase)	1,486.83	240	2	2	2
YAGU_ECOLI	C6EA36_ECOBD	B	Conserved inner membrane protein (Putative uncharacterized protein)	977.447	204	5	7	8
YAHF_ECOLI	C6ELR0_ECOBD	A	FdrA family protein (Predicted acyl-CoA synthetase with NAD(P)-binding domain and succinyl-CoA synthetase domain)	7.304.094	515	1	1	2
YAIW_ECOLI	C6ELK9_ECOBD	I	Predicted DNA-binding transcriptional regulator (Putative uncharacterized protein)	9.295.414	364	2	2	3
YAJC_ECOLI	C6ELH7_ECOBD	B	Preprotein translocase subunit YajC (Preprotein translocase, YajC subunit)	9.595.561	110	11	16	37
YAJG_ECOLI	C6EL32_ECOBD	I	Predicted lipoprotein (Uncharacterized lipoprotein)	1,721.93	192	12	17	44
YAJR_ECOLI	C6EL42_ECOBD	B	Major facilitator superfamily MFS_1 (Predicted transporter)	1,722.98	454	3	3	3
YBAL_ECOLI	C6EKY6_ECOBD	B	Potassium efflux system protein (Predicted transporter with NAD(P)-binding Rossmann-fold domain)	1,581.72	558	13	22	44
YBAP_ECOLI	C6EKY2_ECOBD	A	GumN family protein (Putative uncharacterized protein ybaP)	1,582.81	264	1	1	1
YBAY_ECOLI	C6EL10_ECOBD	I	Glycoprotein/polysaccharide metabolism (Predicted outer membrane lipoprotein)	3,146.77	190	4	6	11
YBBJ_ECOLI	C6EKX6_ECOBD	B	Putative uncharacterized protein	1,230.68	152	1	2	4
YBBM_ECOLI	C6EKX3_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	1,329.70	259	1	1	1
YBBO_ECOLI	C6EKX1_ECOBD	A	Short-chain dehydrogenase/reductase SDR	1,306.69	256	9	11	23
YBBP_ECOLI	C6EKW8_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	2,303.11	804	6	8	22
YBDG_ECOLI	C6EKC4_ECOBD	B	MscS Mechanosensitive ion channel (Predicted mechanosensitive channel)	897.417	415	17	19	28
YBGF_ECOLI	C6EJJ5_ECOBD	G	Putative uncharacterized protein ybgF (Tol-pal system protein YbgF)	1,035.58	263	8	10	13
YBHC_ECOLI	C6EJI8_ECOBD	I	Pectinesterase (Predicted pectinesterase)	1,123.51	427	6	6	9
YBHG_ECOLI	C6EIY7_ECOBD	B	Secretion protein HlyD family protein	1,204.63	331	19	25	34
YBHL_ECOLI	C6EIZ6_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	9.014.738	234	1	1	7
YBHO_ECOLI	C6EIZ3_ECOBD	F1	Cardiolipin synthase 2 (EC 2.7.8.-) (Phospholipase D/Transphosphatidylase)	2,967.44	413	1	1	1
YBHR_ECOLI	C6EIZ0_ECOBD	B	ABC-2 type transporter (Predicted transporter subunit: membrane component of ABC superfamily)	1,929.08	368	1	1	1
YBHS_ECOLI	C6EIY9_ECOBD	B	ABC-2 type transporter (Predicted transporter subunit: membrane component of ABC superfamily)	1,718.88	377	1	2	4
YBIO_ECOLI	C6EIX4_ECOBD	B	MscS Mechanosensitive ion channel (Predicted mechanosensitive channel)	1,277.71	741	1	1	1
YBIS_ECOLI	C6EIW3_ECOBD	G	ErfK/YbiS/YcfS/YnhG family protein (Putative uncharacterized protein ybiS)	3,057.58	306	1	1	1
YBJE_ECOLI	C6EIA7_ECOBD	B	Predicted transporter (Putative uncharacterized protein)	2,254.12	299	1	1	2
YBJL_ECOLI	C6EIQ8_ECOBD	B	Putative transport protein ybjL	1,736.90	561	2	2	3
YBJP_ECOLI	C6EIB6_ECOBD	I	Predicted lipoprotein (Putative lipoprotein)	1,067.66	171	6	6	9
YBJQ_ECOLI	C6EIB5_ECOBD	A	UPF0145 protein ybjQ	1,349.67	107	1	1	2
YBJT_ECOLI	C6EIB2_ECOBD	B	Conserved protein with NAD(P)-binding Rossmann-fold domain (NAD-dependent epimerase/dehydratase)	1,026.59	476	5	5	8
YCBB_ECOLI	C6EI57_ECOBD	B	ErfK/YbiS/YcfS/YnhG family protein (Predicted carboxypeptidase)	1,054.64	615	1	1	1
YCBC_ECOLI	C6EI62_ECOBD	B	Conserved inner membrane protein (Putative uncharacterized protein)	9.055.456	259	6	7	7
YCCF_ECOLI	C6EI20_ECOBD	B	Conserved inner membrane protein (Putative uncharacterized protein)	1,286.72	148	3	3	8
YCCS_ECOLI	C6EI21_ECOBD	B	Putative uncharacterized protein	9.445.411	720	5	5	8
YCDO_ECOLI	C6EHI9_ECOBD	G	Putative uncharacterized protein (Putative uncharacterized protein ycdO)	8.314.572	375	2	2	2
YCEB_ECOLI	C6EHF0_ECOBD	I	Predicted lipoprotein (Putative uncharacterized protein)	1,613.88	186	2	2	2
YCEG_ECOLI	C6EHB7_ECOBD	B	Aminodeoxychorismate lyase (Predicted aminodeoxychorismate lyase) (EC 2.7.4.9)	979.503	340	10	11	12
YCFM_ECOLI	C6EGY7_ECOBD	I	Membrane lipoprotein lipid attachment site (Predicted outer membrane lipoprotein)	6.003.828	213	9	14	25
YCHM_ECOLI	C6EGR0_ECOBD	B	Sulfate transporter	1,261.64	550	4	4	6
YCIC_ECOLI	C6EFY1_ECOBD	B	UPF0259 membrane protein yciC	1,024.54	247	1	1	1
YCIM_ECOLI	C6EFV4_ECOBD	G	Putative uncharacterized protein yciM (Tetratricopeptide domain protein)	1,250.62	389	6	8	12
YCIS_ECOLI	C6EFV5_ECOBD	B	Conserved inner membrane protein (Putative uncharacterized protein)	2,419.26	102	3	4	12
YCJF_ECOLI	C6EFR0_ECOBD	B	UPF0283 membrane protein ycjF	1,064.55	353	11	14	19
YDBH_ECOLI	C6EEW3_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein ydbH)	1,671.89	879	1	1	1
YDCL_ECOLI	C6EET2_ECOBD	I	Predicted lipoprotein (Uncharacterized lipoprotein YdcL)	1,259.70	222	1	1	2
YDFG_ECOLI	C6EDU7_ECOBD	A	L-allo-threonine dehydrogenase, NAD(P)-binding (Short-chain dehydrogenase/reductase SDR)	1,889.96	248	1	1	1
YDGA_ECOLI	C6EDN4_ECOBD	F2	Putative uncharacterized protein (Putative uncharacterized protein ydgA)	3,602.76	502	34	42	64
YDGH_ECOLI	C6EDP4_ECOBD	G	Putative uncharacterized protein (Putative uncharacterized protein ydgH)	1,294.66	314	4	4	4
YDHC_ECOLI	C6ECU3_ECOBD	B	Drug resistance transporter, Bcr/CflA subfamily (Predicted transporter)	1,593.79	403	1	1	2
YDHJ_ECOLI	C6EDK1_ECOBD	B	Secretion protein HlyD family protein (Undecaprenyl pyrophosphate phosphatase)	7.323.887	285	13	15	18
YDHQ_ECOLI	C6ECT9_ECOBD	A	Putative uncharacterized protein (Putative uncharacterized protein ydhQ)	1,144.61	418	2	2	2
YDIJ_ECOLI	C6ECR9_ECOBD	A	FAD linked oxidase domain protein (Predicted FAD-linked oxidoreductase)	9.645.211	1018	26	29	61
YDIK_ECOLI	C6ECR8_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	2,094.02	370	2	2	4
YDJN_ECOLI	C6ECM9_ECOBD	B	Predicted transporter (Sodium:dicarboxylate symporter)	8.995.199	463	7	12	17
YEAJ_ECOLI	C6EC44_ECOBD	B	Diguanylate cyclase (Predicted diguanylate cyclase)	1,064.57	496	4	4	4
YEAY_ECOLI	C6EC25_ECOBD	I	Outer membrane lipoprotein, Slp family (Predicted lipoprotein)	1,284.65	193	2	2	4
YEBC_ECOLI	C6EBW3_ECOBD	A	Putative uncharacterized protein (Putative uncharacterized protein yebC)	1,068.51	246	2	2	2
YEBE_ECOLI	C6EBY3_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein yebE)	7.274.098	219	13	18	24
YEBO_ECOLI	C6EC05_ECOBD	B	Putative uncharacterized protein yebO (Uncharacterized protein YebO)	1,884.99	95	6	9	12
YEBT_ECOLI	C6EBZ5_ECOBD	B	Mammalian cell entry related domain protein (Putative uncharacterized protein yebT)	1,316.65	877	10	10	19
YEDV_ECOLI	C6EBA0_ECOBD	B	Heavy metal sensor signal transduction histidine kinase	1,359.71	452	5	5	5
YEEE_ECOLI	C6EB70_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	9.464.953	352	1	1	1
YEEX_ECOLI	C6EB76_ECOBD	A	Putative uncharacterized protein	1,942.96	109	1	1	2
YEFI_ECOLI	C6EB51_ECOBD	F1	Glycosyl transferase group 1 (Putative glycosyltransferase WbbC)	1,143.64	370	3	4	6
YEGH_ECOLI	C6EAP4_ECOBD	B	Fused predicted membrane protein/predicted membrane protein (Integral membrane protein TerC)	8.564.999	527	4	4	6
YEHU_ECOLI	C6EAI6_ECOBD	B	Predicted sensory kinase in two-component system with YehT (Signal transduction histidine kinase, LytS) (EC 2.7.13.3)	1,981.95	561	1	1	2
YEIU_ECOLI	C6EA23_ECOBD	B	Phosphoesterase PA-phosphatase related (Undecaprenyl pyrophosphate phosphatase)	2,389.30	237	4	4	4
YEJA_ECOLI	C6EA20_ECOBD	G	Extracellular solute-binding protein family 5 (Predicted oligopeptide transporter subunit)	1,810.91	604	3	3	3
YEJE_ECOLI	C6EA18_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Predicted oligopeptide transporter subunit)	1,127.63	341	2	2	3
YEJM_ECOLI	C6EA09_ECOBD	B	Predicted hydrolase, inner membrane (Sulfatase)	2,145.10	586	16	21	31
YFCH_ECOLI	C6ELE9_ECOBD	A	Conserved protein with NAD(P)-binding Rossmann-fold domain (Putative uncharacterized protein)	7.864.468	297	4	4	5
YFCJ_ECOLI	C6ELD1_ECOBD	B	Major facilitator superfamily MFS_1 (Predicted transporter)	8.654.415	392	3	4	7
YFEA_ECOLI	C6EL75_ECOBD	B	Diguanylate cyclase/phosphodiesterase (Predicted diguanylate cyclase)	1,069.67	729	7	8	11
YFEH_ECOLI	C6EL69_ECOBD	B	Bile acid:sodium symporter (Predicted inner membrane protein)	1,761.83	332	2	3	7
YFEY_ECOLI	C6EKS2_ECOBD	I	Putative uncharacterized protein (Putative uncharacterized protein yfeY)	1,227.63	191	4	4	4
YFGC_ECOLI	C6EKL7_ECOBD	G	Peptidase M48 Ste24p (Predicted peptidase)	1,532.76	487	4	4	5
YFGG_ECOLI	C6EKK6_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein yfgG)	1,658.83	63	1	1	2
YFGL_ECOLI	C6EKJ7_ECOBD	I	Outer membrane assembly lipoprotein YfgL (Protein assembly complex, lipoprotein component)	1,011.51	392	8	8	11
YFGM_ECOLI	C6EKJ6_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein yfgM)	2,222.09	206	17	22	45
YFHB_ECOLI	C6EK28_ECOBD	B	HAD superfamily (Subfamily IF) hydrolase, YfhB	1,141.67	211	1	1	1
YFHK_ECOLI	C6EKF1_ECOBD	B	Histidine kinase (Predicted sensory kinase in two-component system)	1,191.62	475	11	12	21
YFHM_ECOLI	C6EKI9_ECOBD	E	Alpha-2-macroglobulin domain protein (Putative uncharacterized protein yfhM)	9.874.201	1653	21	22	27
YFIF_ECOLI	C6EK05_ECOBD	A	Predicted methyltransferase (EC 2.1.1.-) (tRNA/rRNA methyltransferase (SpoU))	1,374.69	345	4	4	4
YFIO_ECOLI	C6EJZ5_ECOBD	I	Outer membrane assembly lipoprotein YfiO (Predicted lipoprotein)	8.884.323	245	22	26	42
YFJD_ECOLI	C6EJY0_ECOBD	B	Putative uncharacterized protein	9.556.088	420	14	19	26
