Entry Name K12	Entry Name BL21(DE3)	Category	Description	Protein MW	Protein Len	Unique Peptides	Unique Spectra	Total #spectra
NARI_ECOLI	C6EGN6_ECOBD	B	Nitrate reductase 1, gamma (Cytochrome b(NR)) subunit (EC 1.7.99.4) (Respiratory nitrate reductase, gamma subunit) (EC 1.7.99.4)	9.944.623	225	1	1	1
NARL_ECOLI	C6EGP3_ECOBD	A	DNA-binding response regulator in two-component regulatory system with NarX (Or NarQ) (Two component transcriptional regulator, LuxR family)	953.578	216	6	6	9
NARP_ECOLI	C6EA07_ECOBD	A	DNA-binding response regulator in two-component regulatory system with NarQ or NarX (Two component transcriptional regulator, LuxR family)	1,259.75	215	2	2	2
NARX_ECOLI	C6EGP2_ECOBD	B	Histidine kinase (EC 2.7.13.3) (Sensory histidine kinase in two-component regulatory system with NarL) (EC 2.7.3.-)	1,249.53	598	6	7	10
NARZ_ECOLI	C6EEP7_ECOBD	F1	Nitrate reductase 2 (NRZ), alpha subunit (EC 1.7.99.4) (Nitrate reductase, alpha subunit)	9.654.324	1246	1	1	1
NDK_ECOLI	C6EKJ1_ECOBD	A	Nucleoside diphosphate kinase (NDK) (NDP kinase) (EC 2.7.4.6) (Nucleoside-2-P kinase)	1,673.76	143	3	4	7
NEPI_ECOLI	C6EDA7_ECOBD	B	Major facilitator superfamily MFS_1	1,007.48	396	1	1	2
NFNB_ECOLI	C6EKC3_ECOBD	A	6,7-dihydropteridine reductase (EC 1.5.1.34) (Dihydropteridine reductase, NAD(P)H-dependent, oxygen-insensitive)	1,227.58	217	4	4	4
NFSA_ECOLI	C6EIQ4_ECOBD	A	Nitroreductase (Nitroreductase A, NADPH-dependent, FMN-dependent) (EC 1.-.-.-)	8.734.788	240	2	2	2
NFUA_ECOLI	C6EFG0_ECOBD	A	Fe/S biogenesis protein nfuA	8.984.378	191	5	5	5
NHAA_ECOLI	C6EB35_ECOBD	B	Na+/H+ antiporter NhaA (pH-dependent sodium/proton antiporter)	8.374.513	388	3	3	16
NHAB_ECOLI	C6EGT1_ECOBD	B	Na(+)/H(+) antiporter nhaB (Sodium/proton antiporter nhaB)	1,107.57	513	2	2	6
NIFU_ECOLI	C6EKH8_ECOBD	A	FeS cluster assembly scaffold IscU (Scaffold protein)	1,142.56	128	3	3	4
NLPA_ECOLI	C6EDB0_ECOBD	E	Cytoplasmic membrane lipoprotein-28 (Lipoprotein, YaeC family)	1,389.68	272	7	8	9
NLPB_ECOLI	C6EKN4_ECOBD	I	Lipoprotein (NlpBDapX family lipoprotein)	1,845.07	344	12	15	33
NLPD_ECOLI	C6EJC5_ECOBD	I	Peptidase M23 (Predicted outer membrane lipoprotein)	819.436	379	7	7	10
NLPE_ECOLI	C6EA92_ECOBD	I	Copper resistance lipoprotein NlpE (Lipoprotein involved with copper homeostasis and adhesion)	1,234.61	236	7	10	10
NLPI_ECOLI	C6EH62_ECOBD	I	Putative uncharacterized protein nlpI (Tetratricopeptide TPR_2 repeat protein)	2,332.36	294	4	4	8
NRDD_ECOLI	C6ECB1_ECOBD	A	Anaerobic ribonucleoside triphosphate reductase (EC 1.17.4.2) (Anaerobic ribonucleoside-triphosphate reductase) (EC 1.17.4.2)	9.534.799	712	1	1	1
NUDE_ECOLI	C6EFH9_ECOBD	A	ADP-ribose diphosphatase (EC 3.6.1.-) (NUDIX hydrolase)	1,590.78	186	1	1	1
NUDK_ECOLI	C6EKP5_ECOBD	A	NUDIX hydrolase (Predicted NUDIX hydrolase)	1,776.92	191	1	1	1
Null	C6EJI5_ECOBD	A	DNA-directed RNA polymerase (EC 2.7.7.6) (T7 DNA-directed RNA polymerase)	1,163.58	883	24	27	55
Null	C6ECH4_ECOBD	B	HflC protein (Modulator for HflB protease specific for phage lambda cII repressor)	9.435.684	334	54	92	320
Null	C6EB49_ECOBD	A	Putative glycosyltransferase WbbB (Putative uncharacterized protein)	8.334.992	273	6	6	7
Null	C6EFS7_ECOBD	B	Phage shock protein B	1,491.71	74	4	8	89
Null	C6EJH6_ECOBD	A	Bet (Phage recombination protein Bet)	8.024.418	261	1	1	1
Null	C6EB48_ECOBD	A	Putative glycosyltransferase WbbA (Putative uncharacterized protein)	1,029.54	248	7	9	14
Null	C6ECB3_ECOBD	G	Cytochrome b562	1,416.74	128	1	1	1
Null	C6EDD1_ECOBD	A	Int (Integrase family protein)	1,736.89	394	1	1	2
Null	C6EB50_ECOBD	B	O antigen polymerase (Wzy) (Putative uncharacterized protein)	1,698.90	391	1	1	1
Null	C6EF68_ECOBD	G	Putative uncharacterized protein	1,873.05	324	1	1	1
Null	C6EG00_ECOBD	G	Putative uncharacterized protein	1,813.97	300	1	1	1
Null	C6EBI6_ECOBD	A	Helix-turn-helix domain protein (Putative uncharacterized protein)	9.184.892	87	1	1	1
NUOA_ECOLI	C6E9R4_ECOBD	B	NADH-quinone oxidoreductase subunit (EC 1.6.99.5)	1,534.75	147	6	10	61
NUOB_ECOLI	C6E9R5_ECOBD	F1	NADH-quinone oxidoreductase subunit B (EC 1.6.99.5) (NADH dehydrogenase I subunit B) (NDH-1 subunit B)	8.304.554	220	10	12	22
NUOCD_ECOLI	C6E9R6_ECOBD	F1	NADH dehydrogenase I, D subunit (NADH:ubiquinone oxidoreductase, chain C,D) (EC 1.6.5.3)	8.774.197	600	62	83	174
NUOE_ECOLI	C6E9R7_ECOBD	F1	NADH dehydrogenase subunit E (EC 1.6.5.3) (NADH-quinone oxidoreductase, E subunit)	1,270.77	166	3	3	3
NUOF_ECOLI	C6E9R8_ECOBD	F1	NADH-quinone oxidoreductase, F subunit (EC 1.6.99.5) (NADH:ubiquinone oxidoreductase, chain F) (EC 1.6.5.3)	2,281.25	445	26	34	46
NUOG_ECOLI	C6E9R9_ECOBD	F1	NADH-quinone oxidoreductase (EC 1.6.99.5)	7.994.309	908	38	46	70
NUOH_ECOLI	C6E9S0_ECOBD	B	NADH-quinone oxidoreductase subunit H (EC 1.6.99.5) (NADH dehydrogenase I subunit H) (NDH-1 subunit H)	9.605.626	325	4	4	24
NUOI_ECOLI	C6E9S1_ECOBD	F1	NADH-quinone oxidoreductase subunit I (EC 1.6.99.5) (NADH dehydrogenase I subunit I) (NDH-1 subunit I)	1,506.73	180	17	23	60
NUOJ_ECOLI	C6E9S2_ECOBD	B	NADH dehydrogenase (Quinone) (EC 1.6.99.5) (NADH dehydrogenase subunit J) (EC 1.6.5.3)	9.735.425	184	3	4	18
NUOK_ECOLI	C6E9S3_ECOBD	B	NADH-quinone oxidoreductase subunit K (EC 1.6.99.5) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	1,478.69	100	2	2	18
NUOL_ECOLI	C6E9S4_ECOBD	B	NADH dehydrogenase subunit L (EC 1.6.5.3) (Proton-translocating NADH-quinone oxidoreductase, chain L)	1,286.71	613	3	3	16
NUOM_ECOLI	C6E9S5_ECOBD	B	NADH dehydrogenase subunit M (EC 1.6.5.3) (Proton-translocating NADH-quinone oxidoreductase, chain M)	9.414.221	509	2	2	2
NUON_ECOLI	C6E9S6_ECOBD	B	Proton-translocating NADH-quinone oxidoreductase, chain N	1,227.56	485	1	1	5
NUPC_ECOLI	C6EL76_ECOBD	B	Nucleoside (Except guanosine) transporter (Nucleoside transporter)	2,482.27	400	5	7	21
NUSA_ECOLI	C6EH56_ECOBD	A	NusA antitermination factor (Transcription elongation factor NusA)	8.915.047	495	1	1	1
NUSB_ECOLI	C6ELG8_ECOBD	A	N utilization substance protein B homolog (Protein nusB)	1,170.67	139	2	2	2
NUSG_ECOLI	C6EE37_ECOBD	A	Transcription antitermination protein nusG	2,618.25	181	6	7	9
ODO1_ECOLI	C6EJL2_ECOBD	A	2-oxoglutarate dehydrogenase, E1 subunit (EC 1.2.4.2) (Alpha-ketoglutarate decarboxylase) (EC 1.2.4.2)	1,462.72	933	5	6	8
ODO2_ECOLI	C6EJL1_ECOBD	A	2-oxoglutarate dehydrogenase, E2 subunit, dihydrolipoamide succinyltransferase (Dihydrolipoamide acetyltransferase) (EC 2.3.1.61)	1,203.60	405	8	8	9
ODP1_ECOLI	C6EAU3_ECOBD	B	Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	1,066.66	887	12	13	17
ODP2_ECOLI	C6EAU2_ECOBD	F1	Dihydrolipoamide acetyltransferase (EC 2.3.1.12) (Pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase) (EC 2.3.1.12)	1,180.63	630	16	16	26
OMPA_ECOLI	C6EI25_ECOBD	H	"OmpA domain protein transmembrane region-containing protein (Outer membrane protein A (3a;II*;G;d))"	1,055.48	346	44	90	703
OMPF_ECOLI	C6EI53_ECOBD	H	"Outer membrane porin 1a (Ia;b;F) (Porin Gram-negative type)"	8.224.468	362	32	42	160
OMPR_ECOLI	C6EFG9_ECOBD	A	Two component transcriptional regulator, winged helix family	1,196.54	239	9	9	14
OMPX_ECOLI	C6EIW8_ECOBD	H	Outer membrane protein X (Virulence-related outer membrane protein)	1,626.83	171	12	17	79
OPDA_ECOLI	C6EEI7_ECOBD	A	Oligopeptidase A (EC 3.4.24.70)	1,700.93	680	5	5	5
OPGB_ECOLI	C6EBL1_ECOBD	B	Phosphoglycerol transferase I (EC 2.7.8.20) (Phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase)	2,395.16	763	1	2	10
OPGD_ECOLI	C6EET8_ECOBD	G	Periplasmic glucan biosynthesis protein MdoG	9.824.477	539	15	17	30
OPGG_ECOLI	C6EHG4_ECOBD	G	Glucan biosynthesis protein, periplasmic (Periplasmic glucan biosynthesis protein MdoG)	9.194.995	511	21	27	32
OPGH_ECOLI	C6EHG3_ECOBD	B	Glycosyl transferase family 2	1,690.84	837	31	38	106
OPPA_ECOLI	C6EGM4_ECOBD	G	Extracellular solute-binding protein family 5	871.536	558	26	29	34
OPPB_ECOLI	C6EGM3_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Oligopeptide permease ABC transporter membrane protein)	1,518.77	306	2	2	3
OPPC_ECOLI	C6EFZ1_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Oligopeptide transporter subunit)	9.294.689	302	2	2	3
OPPD_ECOLI	C6EFZ0_ECOBD	F1	Oligopeptide transporter ATP-binding component (Oligopeptide/dipeptide ABC transporter, ATPase subunit)	1,205.62	337	3	3	4
OPPF_ECOLI	C6EFY9_ECOBD	F1	Oligopeptide transporter subunit (Oligopeptide/dipeptide ABC transporter, ATPase subunit)	1,960.98	334	5	7	13
OSME_ECOLI	C6ECL9_ECOBD	I	DNA-binding transcriptional activator (SmpA/OmlA domain protein)	1,059.58	112	5	8	34
OSMF_ECOLI	C6EAI0_ECOBD	G	Predicted transporter subunit: periplasmic-binding component of ABC superfamily (Substrate-binding region of ABC-type glycine betaine transport system)	1,770.96	305	2	2	2
OSMY_ECOLI	C6EBJ6_ECOBD	G	Transport-associated	2,327.17	199	8	8	14
OXAA_ECOLI	C6EG98_ECOBD	B	Inner membrane protein oxaA	9.034.829	548	29	57	403
PA1_ECOLI	C6EF90_ECOBD	H	Outer membrane phospholipase A (EC 3.1.1.32) (Phospholipase A(2)) (EC 3.1.1.4)	9.935.112	289	3	3	4
PAL_ECOLI	C6EJJ6_ECOBD	I	Peptidoglycan-associated lipoprotein (Peptidoglycan-associated outer membrane lipoprotein)	1,112.53	173	13	18	55
PANC_ECOLI	C6EAS4_ECOBD	A	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	1,327.80	283	6	6	7
PAND_ECOLI	C6EAS6_ECOBD	A	Aspartate 1-decarboxylase (EC 4.1.1.11) (Aspartate alpha-decarboxylase)	9.985.882	126	1	1	1
PARC_ECOLI	C6EHX4_ECOBD	F1	DNA topoisomerase IV subunit A (EC 5.99.1.-) (DNA topoisomerase IV, A subunit) (EC 5.99.1.3)	1,154.65	752	14	15	24
PARE_ECOLI	C6EHW3_ECOBD	A	DNA topoisomerase IV subunit B (EC 5.99.1.-) (DNA topoisomerase IV, B subunit) (EC 5.99.1.3)	9.405.464	630	7	7	11
PBP2_ECOLI	C6EK58_ECOBD	B	Peptidoglycan glycosyltransferase (EC 2.4.1.129) (Transpeptidase involved in peptidoglycan synthesis (Penicillin-binding protein 2))	8.525.302	633	23	26	26
PBPA_ECOLI	C6EFI0_ECOBD	B	Fused penicillin-binding protein 1a: murein transglycosylase/murein transpeptidase (EC 2.4.2.-) (EC 3.4.-.-) (Penicillin-binding protein, 1A family) (EC 2.4.1.129)	1,009.49	850	48	61	131
PBPB_ECOLI	C6EAD5_ECOBD	B	Penicillin-binding protein 1B (Penicillin-binding protein 1b) (EC 2.4.1.129) (EC 3.4.-.-)	3,004.61	841	57	74	173
PCKA_ECOLI	C6EFH1_ECOBD	A	Phosphoenolpyruvate carboxykinase [ATP] (PEP carboxykinase) (PEPCK) (EC 4.1.1.49) (Phosphoenolpyruvate carboxylase)	1,018.55	540	7	7	7
PCNB_ECOLI	C6EAE1_ECOBD	B	Poly(A) polymerase (EC 2.7.7.19)	8.404.322	472	37	46	109
PDXH_ECOLI	C6EDK7_ECOBD	A	Pyridoxine/pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5) (PNP/PMP oxidase) (Pyridoxal 5'-phosphate synthase)	1,386.73	218	3	4	5
PEPB_ECOLI	C6EKI4_ECOBD	A	Aminopeptidase B (EC 3.4.11.-) (PepB aminopeptidase) (EC 3.4.11.23)	8.435.301	427	2	2	3
PEPD_ECOLI	C6EA50_ECOBD	A	Aminoacyl-histidine dipeptidase (EC 3.4.13.3) (Aminoacyl-histidine dipeptidase (Peptidase D)) (EC 3.4.13.3)	2,043.03	485	7	7	18
PEPQ_ECOLI	C6EF51_ECOBD	A	Xaa-Pro dipeptidase (X-Pro dipeptidase) (EC 3.4.13.9) (Imidodipeptidase) (Proline dipeptidase)	1,057.52	443	6	6	6
PERM_ECOLI	C6EKL8_ECOBD	B	Predicted inner membrane protein (Putative uncharacterized protein)	1,534.77	353	3	3	6
PFLB_ECOLI	C6EI79_ECOBD	A	Formate acetyltransferase (EC 2.3.1.54) (Pyruvate formate lyase I) (EC 2.3.1.54)	1,324.79	760	14	15	23
PFLB_ECOLI	C6EK07_ECOBD	A	Autonomous glycyl radical cofactor	8.654.415	127	4	4	4
PGK_ECOLI	C6EII3_ECOBD	A	Phosphoglycerate kinase (EC 2.7.2.3)	9.695.113	387	16	17	28
PGM_ECOLI	C6EJP6_ECOBD	A	Phosphoglucomutase (EC 5.4.2.2) (Phosphoglucomutase, alpha-D-glucose phosphate-specific)	9.885.422	546	1	1	2
PGPB_ECOLI	C6EFV6_ECOBD	B	Phosphatidylglycerophosphatase (EC 3.1.3.27) (Phosphatidylglycerophosphatase B) (EC 3.1.3.27)	1,089.52	254	3	3	3
PGSA_ECOLI	C6EBF0_ECOBD	B	CDP-diacylglycerol/glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5) (Phosphatidylglycerophosphate synthetase) (EC 2.7.8.5)	914.567	182	4	4	4
PHEP_ECOLI	C6EKC5_ECOBD	B	Amino acid permease-associated region	1,377.72	470	1	1	1
PHOL_ECOLI	C6EK35_ECOBD	A	PhoH family protein (Predicted protein with nucleoside triphosphate hydrolase domain)	1,535.76	359	1	1	1
PHOP_ECOLI	C6EGW1_ECOBD	A	DNA-binding response regulator in two-component regulatory system with PhoQ (Two component transcriptional regulator, winged helix family)	1,497.86	223	1	1	1
PHOQ_ECOLI	C6EGW2_ECOBD	B	Histidine kinase (Sensory histidine kinase in two-compoent regulatory system with PhoP) (EC 2.7.1.-)	8.674.394	486	10	10	10
PHOR_ECOLI	C6ELI4_ECOBD	B	PAS/PAC sensor signal transduction histidine kinase (Sensory histidine kinase in two-component regulatory system with PhoB) (EC 2.7.1.-)	9.945.356	431	2	2	2
PHOU_ECOLI	C6EG79_ECOBD	F1	Negative regulator of PhoR/PhoB two-component regulator (Phosphate uptake regulator, PhoU)	1,448.79	241	4	4	4
PHSM_ECOLI	C6EFF7_ECOBD	A	Phosphorylase (EC 2.4.1.1)	9.834.582	797	5	5	9
PITA_ECOLI	C6EEJ2_ECOBD	B	Phosphate transporter (Phosphate transporter, low-affinity)	8.184.619	499	5	7	19
PLDB_ECOLI	C6EF86_ECOBD	F1	Lysophospholipase (EC 3.1.1.5) (Lysophospholipase L(2)) (EC 3.1.1.5)	1,097.53	340	2	2	2
PLSB_ECOLI	C6EDX9_ECOBD	F1	Glycerol-3-phosphate acyltransferase (GPAT) (EC 2.3.1.15)	1,289.62	807	46	55	120
PLSC_ECOLI	C6EHX6_ECOBD	F1	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	8.564.094	245	11	17	32
PLSX_ECOLI	C6EHC4_ECOBD	A	Fatty acid/phospholipid synthesis protein PlsX	1,694.86	346	2	2	3
PLSY_ECOLI	C6EHT6_ECOBD	B	Putative uncharacterized protein (Putative uncharacterized protein ygiH)	1,330.67	205	1	1	2
PMBA_ECOLI	C6ECB4_ECOBD	A	Peptidase U62 modulator of DNA gyrase (Predicted peptidase required for the maturation and secretion of the antibiotic peptide MccB17)	1,200.63	450	3	3	4
PNP_ECOLI	C6EH61_ECOBD	F1	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	1,622.81	711	10	10	10
PNTA_ECOLI	C6EDP5_ECOBD	B	NAD(P) transhydrogenase subunit alpha (EC 1.6.1.2) (NAD(P) transhydrogenase, alpha subunit) (EC 1.6.1.2)	1,062.56	510	34	40	111
PNTB_ECOLI	C6EDP6_ECOBD	B	NAD(P) transhydrogenase subunit beta (EC 1.6.1.2) (Nicotinamide nucleotide transhydrogenase subunit beta)	2,343.28	462	20	27	87
PNUC_ECOLI	C6EJJ3_ECOBD	B	Nicotinamide mononucleotide transporter PnuC (Predicted nicotinamide mononucleotide transporter)	1,147.56	239	1	1	2
POTA_ECOLI	C6EGW5_ECOBD	F1	Putrescine/spermidine ABC transporter ATPase protein (Spermidine/putrescine ABC transporter ATPase subunit)	9.555.208	378	3	3	3
POTB_ECOLI	C6EGW6_ECOBD	B	Binding-protein-dependent transport systems inner membrane component	1,348.76	285	3	3	3
POTC_ECOLI	C6EGW7_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Spermidine/putrescine ABC transporter membrane protein)	1,221.65	264	2	2	2
POTD_ECOLI	C6EGW8_ECOBD	G	Extracellular solute-binding protein family 1 (Spermidine/putrescine ABC transporter periplasmic substrate-binding protein)	1,179.59	348	11	11	16
PPIA_ECOLI	C6EFL3_ECOBD	G	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	3,832.07	190	11	18	38
PPIB_ECOLI	C6EKU1_ECOBD	A	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	1,090.58	164	6	8	10
PPID_ECOLI	C6EL22_ECOBD	B	Peptidyl-prolyl cis-trans isomerase (Rotamase D) (EC 5.2.1.8) (PpiC-type peptidyl-prolyl cis-trans isomerase)	8.324.523	623	91	145	378
PPK_ECOLI	C6EKL0_ECOBD	F1	Polyphosphate kinase (EC 2.7.4.1)	1,139.62	688	21	22	42
PPSA_ECOLI	C6ECQ5_ECOBD	A	Phosphoenolpyruvate synthase (EC 2.7.9.2)	1,113.55	792	10	10	13
PQIB_ECOLI	C6EI31_ECOBD	B	Mammalian cell entry related domain protein (Paraquat-inducible protein B)	8.823.809	546	35	48	65
PQQL_ECOLI	C6EEM3_ECOBD	G	Peptidase M16 domain protein	1,057.56	927	3	3	3
PRC_ECOLI	C6EBZ9_ECOBD	F2	Carboxy-terminal protease for penicillin-binding protein 3 (EC 3.4.21.-) (Carboxyl-terminal protease) (EC 3.4.21.102)	1,148.64	682	17	19	30
PRIA_ECOLI	C6EE74_ECOBD	A	Primosomal protein N' (Primosome assembly protein PriA)	9.964.744	732	4	4	6
PRIC_ECOLI	C6EKZ7_ECOBD	A	Primosomal replication priB and priC (Primosomal replication protein N'')	9.664.526	175	1	1	1
PROA_ECOLI	C6EA42_ECOBD	A	Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase)	1,123.55	417	1	1	1
PROP_ECOLI	C6ED13_ECOBD	B	Metabolite/H+ symporter, major facilitator superfamily (MFS) (Proline/glycine betaine transporter)	8.775.003	500	8	9	42
PROQ_ECOLI	C6EBZ8_ECOBD	A	ProQ activator of osmoprotectant transporter ProP (Putative solute/DNA competence effector)	9.124.573	232	4	4	7
PROV_ECOLI	C6EJU8_ECOBD	F1	Glycine betaine transporter subunit (Glycine betaine/L-proline ABC transporter, ATPase subunit)	8.145.398	400	9	9	9
PROW_ECOLI	C6EJU7_ECOBD	B	Binding-protein-dependent transport systems inner membrane component (Glycine betaine transporter subunit)	1,923.09	354	1	1	3
PROX_ECOLI	C6EJU6_ECOBD	G	Glycine betaine transporter subunit (Substrate-binding region of ABC-type glycine betaine transport system)	1,156.61	330	7	8	13
PROY_ECOLI	C6ELI2_ECOBD	B	Amino acid permease-associated region (Predicted cryptic proline transporter)	1,388.63	457	1	1	1
PSD_ECOLI	C6ECW5_ECOBD	F1	Phosphatidylserine decarboxylase proenzyme (EC 4.1.1.65)	5,368.83	322	21	28	40
PSPA_ECOLI	C6EFS8_ECOBD	F1	Phage shock protein A, PspA (Regulatory protein for phage-shock-protein operon)	9.305.115	222	9	11	19
PSPC_ECOLI	C6EFS6_ECOBD	B	DNA-binding transcriptional activator (Phage shock protein C, PspC)	9.444.984	119	11	18	172
PSPD_ECOLI	C6EFS5_ECOBD	A	Peripheral inner membrane phage-shock protein (Phage shock protein PspD)	8.715.108	73	4	4	4
PSS_ECOLI	C6EK01_ECOBD	F1	Phosphatidylserine synthase (EC 2.7.8.8) (Phospholipase D/Transphosphatidylase)	1,199.66	451	31	34	41
PSTA_ECOLI	C6EG77_ECOBD	B	Phosphate ABC transporter, inner membrane subunit PstA (Phosphate transporter subunit)	1,020.54	296	3	4	10
PSTB_ECOLI	C6EG78_ECOBD	F1	Phosphate ABC transporter, ATPase subunit (Phosphate transporter subunit)	9.654.609	257	15	19	35
PSTC_ECOLI	C6EG76_ECOBD	B	Phosphate ABC transporter, inner membrane subunit PstC (Phosphate transporter subunit)	1,272.71	319	2	2	2
PSTS_ECOLI	C6EG75_ECOBD	G	Phosphate ABC transporter, periplasmic phosphate-binding protein (Phosphate transporter subunit)	1,322.70	346	3	4	4
PT1_ECOLI	C6EL61_ECOBD	F1	PEP-protein phosphotransferase of PTS system (Enzyme I) (EC 2.7.3.9) (Phosphoenolpyruvate-protein phosphotransferase)	8.494.941	575	13	14	23
PT1P_ECOLI	C6EJ40_ECOBD	F1	Fused PTS enzyme: PEP-protein phosphotransferase (Enzyme I)/GAF domain containing protein (EC 2.7.3.9) (PTSINtr with GAF domain, PtsP)	1,684.96	748	2	2	2
PTA_ECOLI	C6ELF6_ECOBD	B	Phosphate acetyltransferase	1,431.71	714	8	8	12
PTFBC_ECOLI	C6EA31_ECOBD	B	Fused fructose-specific PTS enzymes: IIBcomponent/IIC components (PTS system, fructose subfamily, IIC subunit)	918.562	563	28	34	115
PTGA_ECOLI	C6EL60_ECOBD	F1	Glucose-specific PTS system enzyme IIA component (EC 2.7.1.69) (PTS system, glucose subfamily, IIA subunit)	1,103.58	169	13	16	41
PTGCB_ECOLI	C6EGZ1_ECOBD	B	Fused glucose-specific PTS enzymes: IIB component/IIC component (EC 2.7.1.69) (PTS system, glucose-specific IIBC subunit) (EC 2.7.1.69)	1,026.46	477	30	39	71
PTH_ECOLI	C6EGR2_ECOBD	A	Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29)	1,086.54	194	3	3	5
PTKA_ECOLI	C6EAL6_ECOBD	F1	Galactitol-specific enzyme IIA component of PTS (EC 2.7.1.69) (Putative PTS IIA-like nitrogen-regulatory protein PtsN)	1,362.77	150	1	1	1
PTKC_ECOLI	C6EAL8_ECOBD	B	Galactitol-specific enzyme IIC component of PTS (PTS system, galactitol-specific IIC subunit)	1,079.55	451	10	13	47
PTM3C_ECOLI	C6EDJ3_ECOBD	B	Fused mannitol-specific PTS enzymes: IIA components/IIB components/IIC components (PTS system, mannitol-specific IIC subunit)	2,135.22	637	34	40	51
PTNAB_ECOLI	C6EC13_ECOBD	F1	Fused mannose-specific PTS enzymes: IIA component/IIB component (EC 2.7.1.69) (PTS system, mannose/fructose/sorbose family, IIA subunit) (EC 2.7.1.69)	1,225.62	323	19	23	25
PTNC_ECOLI	C6EC12_ECOBD	B	Mannose-specific enzyme IIC component of PTS (PTS system, mannose/fructose/sorbose family, IIC subunit)	1,854.85	266	2	3	43
PTND_ECOLI	C6EC11_ECOBD	B	PTS system, mannose/fructose/sorbose family, IID subunit	9.605.474	283	21	33	95
PTRA_ECOLI	C6EJ48_ECOBD	G	Peptidase M16 domain protein (Protease III)	1,789.78	962	20	21	26
PTSN_ECOLI	C6EH23_ECOBD	F1	PTS IIA-like nitrogen-regulatory protein PtsN (Sugar-specific enzyme IIA component of PTS) (EC 2.7.1.69)	1,811.04	163	1	1	1
PTTBC_ECOLI	C6ECA8_ECOBD	B	Fused trehalose(Maltose)-specific PTS enzyme: IIB component/IIC component (PTS system, trehalose-specific IIBC subunit)	9.744.903	473	10	14	37
PTW3C_ECOLI	C6EJQ6_ECOBD	B	Fused N-acetyl glucosamine specific PTS enzyme: IIC, IIB, and IIA components (EC 2.7.1.69) (PTS system, N-acetylglucosamine-specific IIBC subunit)	8.604.836	648	19	24	61
PTYBC_ECOLI	C6EKS4_ECOBD	B	N-acetylmuramic acid phosphotransfer permease (Phosphotransferase system EIIC)	2,205.30	474	1	1	1
PUR7_ECOLI	C6EKN5_ECOBD	A	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)	8.014.941	237	4	4	4
PURA_ECOLI	C6ECH2_ECOBD	A	Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	1,065.49	432	9	10	12
PURP_ECOLI	C6EG89_ECOBD	B	Predicted inner membrane protein (Xanthine/uracil/vitamin C permease)	1,725.93	445	2	6	30
PURR_ECOLI	C6ECU5_ECOBD	A	DNA-binding transcriptional repressor, hypoxanthine-binding (Transcriptional regulator, LacI family)	1,108.57	341	1	1	1
PURU_ECOLI	C6EGN5_ECOBD	A	Formyltetrahydrofolate deformylase	1,059.58	280	2	2	2
PUTA_ECOLI	C6EHJ3_ECOBD	F1	Delta-1-pyrroline-5-carboxylate dehydrogenase (Fused DNA-binding transcriptional regulator/proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase) (EC 1.5.1.12) (EC 1.5.99.8)	1,376.67	1320	7	7	9
PUTP_ECOLI	C6EHJ1_ECOBD	B	Proline:sodium symporter (Sodium/proline symporter)	2,112.97	502	3	3	16
PUUB_ECOLI	C6EFT1_ECOBD	A	FAD dependent oxidoreductase (Gamma-Glu-putrescine oxidase, FAD/NAD(P)-binding)	8.034.258	426	2	2	4
PYRD_ECOLI	C6EI37_ECOBD	F1	Dihydroorotate dehydrogenase (EC 1.3.5.2) (DHOdehase) (Dihydroorotate oxidase)	9.914.706	336	7	10	10
PYRE_ECOLI	C6EDE9_ECOBD	A	Orotate phosphoribosyltransferase (EC 2.4.2.10)	1,082.59	213	2	2	2
PYRG_ECOLI	C6EJ92_ECOBD	B	CTP synthase (EC 6.3.4.2) (CTP synthetase) (UTP--ammonia ligase)	1,196.56	545	10	10	14
PYRH_ECOLI	C6EAB4_ECOBD	A	Uridylate kinase (EC 2.7.4.22)	1,421.72	241	1	1	1
QMCA_ECOLI	C6EKX5_ECOBD	B	Band 7 protein (Predicted protease, membrane anchored)	2,394.23	305	3	3	5
