Accession	Gene names	Gene names (PREFERRED)	Gene names (ALTERNATIVE)	Gene names (OLN)	Entry name	Subcellular locations	Protein existence	Protein family	Protein names	Gene Ontology ID	Keywords	Length	Gene location	Accession	Gene names	Gene names (PREFERRED)	Gene names (ALTERNATIVE)	Gene names (OLN)	Entry name	Subcellular locations	Protein existence	Protein family	Protein names	Gene Ontology ID	Keywords	Length	Gene location
P37330	glcB	glc	b2976	JW2943	MASZ_ECOLI	Cytoplasm. 	Evidence at protein level	Malate synthase family, GlcB subfamily	Malate synthase G (MSG) (EC 2.3.3.9)	"GO:0005737; GO:0009436; GO:0006097; GO:0004474; GO:0006099"	"3D-structure; Complete proteome; Cytoplasm; Direct protein sequencing; Glyoxylate bypass; Magnesium; Transferase; Tricarboxylic acid cycle"	723		C6EID5	glcB ECBD_0763 ECD_02844	glcB		ECBD_0763 ECD_02844	C6EID5_ECOBD	Cytoplasm. 	Inferred from homology	Malate synthase family, GlcB subfamily	Malate synthase (EC 2.3.3.9) (Malate synthase G) (EC 2.3.3.9)	"GO:0008415; GO:0005737; GO:0006097; GO:0004474; GO:0006099"	"Acyltransferase; Complete proteome; Cytoplasm; Glyoxylate bypass; Transferase; Tricarboxylic acid cycle"	723	
P0A8S1	iciA		b2916	JW2883	ICIA_ECOLI		Evidence at protein level		Chromosome initiation inhibitor (OriC replication inhibitor)	"GO:0006261; GO:0003681; GO:0032297; GO:0032582; GO:0043193; GO:0043565; GO:0003700; GO:0016566; GO:0006350; GO:0016563"	"Complete proteome; DNA-binding; Direct protein sequencing; Transcription; Transcription regulation"	297		C6EIJ3	iciA ECBD_0822 ECD_02747	iciA		ECBD_0822 ECD_02747	C6EIJ3_ECOBD		Predicted		Chromosome replication initiation inhibitor protein (Transcriptional regulator, ArgP, LysR family)	"GO:0003677; GO:0006355; GO:0003700; GO:0006350"	"Complete proteome; DNA-binding; Transcription; Transcription regulation"	297	
P77165	yagT		b0286	JW0280	YAGT_ECOLI		Evidence at protein level		Putative xanthine dehydrogenase yagT iron-sulfur-binding subunit	"GO:0051537; GO:0033726; GO:0009055; GO:0046872; GO:0055114; GO:0042597; GO:0005515; GO:0006144; GO:0006166"	"2Fe-2S; Complete proteome; Iron; Iron-sulfur; Metal-binding; Oxidoreductase; Purine metabolism; Purine salvage; Signal"	229		C6EA37	yagT ECBD_3371 ECD_00245	yagT		ECBD_3371 ECD_00245	C6EA37_ECOBD		Predicted		(2Fe-2S)-binding domain protein (Predicted xanthine dehydrogenase, 2Fe-2S subunit)	"GO:0051537; GO:0009055; GO:0046872; GO:0055114; GO:0016491"	"2Fe-2S; Complete proteome; Iron; Iron-sulfur; Metal-binding"	229	
P77433	ykgG		b0308	JW5042	YKGG_ECOLI		Inferred from homology	LutC/ykgG family	Uncharacterized protein ykgG	"GO:0030272; GO:0005524; GO:0009396"	Complete proteome	231		C6ELS2	ykgG ECBD_3349 ECD_00264	ykgG		ECBD_3349 ECD_00264	C6ELS2_ECOBD		Predicted		Predicted transporter (Putative uncharacterized protein)	"GO:0030272; GO:0005524; GO:0009396"	Complete proteome	231	
P0ACM2	ydfH		b1540	JW1533	YDFH_ECOLI		Evidence at protein level		Uncharacterized HTH-type transcriptional regulator ydfH	"GO:0003677; GO:0005622; GO:0005515; GO:0006355; GO:0003700; GO:0006350"	"Complete proteome; DNA-binding; Transcription; Transcription regulation"	228		C6EDU6	ydfH ECBD_2099 ECD_01499	ydfH		ECBD_2099 ECD_01499	C6EDU6_ECOBD		Predicted		Predicted DNA-binding transcriptional regulator (Transcriptional regulator, GntR family)	"GO:0003677; GO:0005622; GO:0006355; GO:0003700; GO:0006350"	"Complete proteome; DNA-binding; Transcription; Transcription regulation"	228	
P36561	cobS		b1992	JW1970	COBS_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at transcript level	CobS family	Cobalamin synthase (EC 2.-.-.-)	"GO:0051073; GO:0008818; GO:0009236; GO:0016021; GO:0005886"	"Cell inner membrane; Cell membrane; Cobalamin biosynthesis; Complete proteome; Membrane; Transferase; Transmembrane; Transmembrane helix"	247		C6EB80	cobS ECBD_1657 ECD_01901	cobS		ECBD_1657 ECD_01901	C6EB80_ECOBD	"Cell inner membrane; Multi-pass membrane protein. "	Inferred from homology	CobS family	Cobalamin synthase (EC 2.-.-.-)	"GO:0008818; GO:0009236; GO:0015420; GO:0005886"	"Cell inner membrane; Cell membrane; Cobalamin biosynthesis; Complete proteome; Membrane; Transferase; Transmembrane; Transmembrane helix"	247	
P09377	rhaS	rhaC2	b3905	JW3876	RHAS_ECOLI	Cytoplasm. 	Evidence at protein level		HTH-type transcriptional activator rhaS (L-rhamnose operon regulatory protein rhaS)	"GO:0005737; GO:0006355; GO:0019299; GO:0043565; GO:0003700; GO:0006350"	"Activator; Complete proteome; Cytoplasm; DNA-binding; Repeat; Rhamnose metabolism; Transcription; Transcription regulation"	278		C6EEZ2	rhaS ECBD_4118 ECD_03791	rhaS		ECBD_4118 ECD_03791	C6EEZ2_ECOBD		Inferred from homology		DNA-binding transcriptional activator, L-rhamnose-binding (Transcriptional regulator, AraC family)	"GO:0005737; GO:0006355; GO:0019299; GO:0043565; GO:0003700; GO:0006350"	"Activator; Complete proteome; Cytoplasm; DNA-binding; Repeat; Rhamnose metabolism; Transcription; Transcription regulation"	278	
P76237	yeaJ		b1786	JW5291	YEAJ_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at transcript level		Putative diguanylate cylase YeaJ (DGC) (EC 2.7.7.65)	"GO:0009190; GO:0016021; GO:0046872; GO:0016849; GO:0005886; GO:0016740"	"Cell inner membrane; Cell membrane; Complete proteome; Magnesium; Membrane; Metal-binding; Transferase; Transmembrane; Transmembrane helix"	496		C6EC44	yeaJ ECBD_1858 ECD_01755	yeaJ		ECBD_1858 ECD_01755	C6EC44_ECOBD		Predicted		Diguanylate cyclase (Predicted diguanylate cyclase)	"GO:0009190; GO:0016849"	"Complete proteome; Signal"	496	
P77802	yagX		b0291	JW0285	YAGX_ECOLI		Predicted		Uncharacterized protein yagX	GO:0004180	"Complete proteome; Signal"	841		C6EA32	yagX ECBD_3366 ECD_00250	yagX		ECBD_3366 ECD_00250	C6EA32_ECOBD		Predicted		Predicted aromatic compound dioxygenase (Putative uncharacterized protein)	"GO:0004180; GO:0016702"	"Complete proteome; Dioxygenase; Oxidoreductase; Signal"	841	
P27306	sthA	sth udhA	b3962	JW5551	STHA_ECOLI	Cytoplasm. 	Evidence at protein level	Class-I pyridine nucleotide-disulfide oxidoreductase family	Soluble pyridine nucleotide transhydrogenase (STH) (EC 1.6.1.1) (NAD(P)(+) transhydrogenase [B-specific])	"GO:0050660; GO:0003957; GO:0045454; GO:0005737; GO:0055114"	"Complete proteome; Cytoplasm; Direct protein sequencing; FAD; Flavoprotein; NAD; NADP; Oxidoreductase"	466		C6EE47	udhA sthA ECBD_4062 ECD_03847	udhA	sthA	ECBD_4062 ECD_03847	C6EE47_ECOBD	Cytoplasm. 	Inferred from homology	Class-I pyridine nucleotide-disulfide oxidoreductase family	Soluble pyridine nucleotide transhydrogenase (STH) (EC 1.6.1.1) (NAD(P)(+) transhydrogenase [B-specific])	"GO:0050660; GO:0003957; GO:0045454; GO:0005737; GO:0055114"	"Complete proteome; Cytoplasm; FAD; Flavoprotein; NAD; NADP; Oxidoreductase"	466	
P0AEC0	yoaE		b1816	JW1805	YOAE_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at protein level	UPF0053 family	UPF0053 inner membrane protein yoaE	"GO:0050660; GO:0003824; GO:0016021; GO:0055114; GO:0005886"	"CBS domain; Cell inner membrane; Cell membrane; Complete proteome; Membrane; Repeat; Transmembrane; Transmembrane helix"	518		C6EC15	yoaE ECBD_1826 ECD_01786	yoaE		ECBD_1826 ECD_01786	C6EC15_ECOBD		Predicted		Fused predicted membrane protein/conserved protein (Integral membrane protein TerC)	"GO:0050660; GO:0003824; GO:0016021; GO:0055114"	Complete proteome	518	
P23721	serC	pdxC pdxF	b0907	JW0890	SERC_ECOLI	Cytoplasm. 	Evidence at protein level	Class-V pyridoxal-phosphate-dependent aminotransferase family, SerC subfamily	Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (PSAT)	"GO:0006564; GO:0004648; GO:0005737; GO:0005515; GO:0030170; GO:0042823; GO:0008615"	"3D-structure; Amino-acid biosynthesis; Aminotransferase; Complete proteome; Cytoplasm; Direct protein sequencing; Pyridoxal phosphate; Pyridoxine biosynthesis; Serine biosynthesis; Transferase"	362		C6EI75	serC ECBD_2688 ECD_00911	serC		ECBD_2688 ECD_00911	C6EI75_ECOBD	Cytoplasm. 	Inferred from homology	"Class-V pyridoxal-phosphate-dependent aminotransferase family; Class-V pyridoxal-phosphate-dependent aminotransferase family, SerC subfamily"	Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase)	"GO:0006564; GO:0004648; GO:0030170"	"Amino-acid biosynthesis; Aminotransferase; Complete proteome; Cytoplasm; Pyridoxal phosphate; Pyridoxine biosynthesis; Serine biosynthesis; Transferase"	362	
P0AC02	yfiO		b2595	JW2577	YFIO_ECOLI	"Cell outer membrane; Lipid-anchor. "	Evidence at protein level	UPF0169 (ComL) family	UPF0169 lipoprotein yfiO	"GO:0009279; GO:0005886; GO:0005515"	"Cell membrane; Cell outer membrane; Complete proteome; Lipoprotein; Membrane; Palmitate; Signal"	245		C6EJZ5	yfiO ECBD_1089 ECD_02485	yfiO		ECBD_1089 ECD_02485	C6EJZ5_ECOBD		Predicted		Outer membrane assembly lipoprotein YfiO (Predicted lipoprotein)	GO:0005488	"Complete proteome; Lipoprotein; Signal"	245	
P64557	ygfM		b2880	JW2848	YGFM_ECOLI		Predicted		Uncharacterized protein ygfM	"GO:0050660; GO:0055114; GO:0016491"	Complete proteome	259		C6EIM8	ygfM ECBD_0857 ECD_02713	ygfM		ECBD_0857 ECD_02713	C6EIM8_ECOBD		Predicted		Predicted oxidoreductase (Selenate reductase, FAD-binding subunit)	"GO:0050660; GO:0055114; GO:0016491"	Complete proteome	259	
P60872	yidE	yibE	b3685	JW3662	YIDE_ECOLI	"Cell membrane; Multi-pass membrane protein. "	Inferred from homology	AAE transporter (TC 2.A.81) family, YidE subfamily	Putative transport protein yidE	"GO:0008324; GO:0016021; GO:0005886; GO:0006813"	"Cell membrane; Complete proteome; Membrane; Repeat; Transmembrane; Transmembrane helix; Transport"	553		C6ED85	yidE ECBD_0018 ECD_03568	yidE		ECBD_0018 ECD_03568	C6ED85_ECOBD	"Cell membrane; Multi-pass membrane protein. "	Inferred from homology		Putative uncharacterized protein yidE (YidE/YbjL duplication)	"GO:0008324; GO:0016021; GO:0005886; GO:0006813"	"Cell membrane; Complete proteome; Membrane; Transmembrane; Transmembrane helix; Transport"	553	
P30850	rnb		b1286	JW1279	RNB_ECOLI	Cytoplasm. 	Evidence at protein level	Ribonuclease II (RNB) family	Exoribonuclease 2 (EC 3.1.13.1) (Exoribonuclease II) (RNase II) (Ribonuclease II)	"GO:0003723; GO:0006401; GO:0005737; GO:0008859; GO:0005515"	"3D-structure; Complete proteome; Cytoplasm; Exonuclease; Hydrolase; Nuclease; RNA-binding"	644		C6EFU6	rnb ECBD_2331 ECD_01263	rnb		ECBD_2331 ECD_01263	C6EFU6_ECOBD	Cytoplasm. 	Inferred from homology	Ribonuclease II (RNB) family	Exoribonuclease 2 (EC 3.1.13.1) (Exoribonuclease II)	"GO:0003723; GO:0005737; GO:0008859; GO:0006402"	"Complete proteome; Cytoplasm; Exonuclease; Hydrolase; Nuclease; RNA-binding"	644
P37197	yhjA		b3518	JW3486	YHJA_ECOLI		Predicted		Probable cytochrome c peroxidase (EC 1.11.1.5)	"GO:0004130; GO:0009055; GO:0022900; GO:0020037; GO:0042542; GO:0006810"	"Complete proteome; Electron transport; Heme; Iron; Metal-binding; Oxidoreductase; Peroxidase; Transport"	465		C6EEG5	yhjA ECBD_0221 ECD_03366	yhjA		ECBD_0221 ECD_03366	C6EEG5_ECOBD		Predicted		Cytochrome-c peroxidase (EC 1.11.1.5) (Predicted cytochrome C peroxidase) (EC 1.11.1.-)	"GO:0004130; GO:0009055; GO:0020037; GO:0055114"	"Complete proteome; Oxidoreductase; Peroxidase"	465
P09151	leuA		b0074	JW0073	LEU1_ECOLI		Evidence at protein level	Alpha-IPM synthase/homocitrate synthase family, LeuA type 1 subfamily	2-isopropylmalate synthase (EC 2.3.3.13) (Alpha-IPM synthase) (Alpha-isopropylmalate synthase)	"GO:0003852; GO:0003985; GO:0009098"	"Amino-acid biosynthesis; Branched-chain amino acid biosynthesis; Complete proteome; Direct protein sequencing; Leucine biosynthesis; Transferase"	523		C6EAY0	leuA ECBD_3542 ECD_00076	leuA		ECBD_3542 ECD_00076	C6EAY0_ECOBD		Inferred from homology	"Alpha-IPM synthase/homocitrate synthase family, LeuA type 1 subfamily; Alpha-IPM synthetase/homocitrate synthase family"	2-isopropylmalate synthase (EC 2.3.3.13) (Alpha-IPM synthase) (Alpha-isopropylmalate synthase)	"GO:0003852; GO:0008415; GO:0009098"	"Acyltransferase; Amino-acid biosynthesis; Branched-chain amino acid biosynthesis; Complete proteome; Leucine biosynthesis; Transferase"	523
Q47146	fadE	yafH	b0221	JW5020	FADE_ECOLI		Evidence at transcript level	Acyl-CoA dehydrogenase family	Acyl-coenzyme A dehydrogenase (ACDH) (EC 1.3.99.-)	"GO:0050660; GO:0003995; GO:0033539; GO:0055114"	"Complete proteome; FAD; Fatty acid metabolism; Flavoprotein; Lipid metabolism; Oxidoreductase"	814		C6EA67	fadE ECBD_3401 ECD_00216	fadE		ECBD_3401 ECD_00216	C6EA67_ECOBD		Predicted		Acyl-CoA dehydrogenase (EC 1.3.99.3) (Putative uncharacterized protein)	"GO:0050660; GO:0003995; GO:0033539; GO:0055114"	"Complete proteome; Oxidoreductase; Signal"	814
P60869	ybjL		b0847	JW0831	YBJL_ECOLI	"Cell membrane; Multi-pass membrane protein. "	Inferred from homology	AAE transporter (TC 2.A.81) family, YbjL subfamily	Putative transport protein ybjL	"GO:0008324; GO:0016021; GO:0005886; GO:0006813"	"Cell membrane; Complete proteome; Membrane; Repeat; Transmembrane; Transmembrane helix; Transport"	561		C6EIQ8	ybjL ECBD_2747 ECD_00852	ybjL		ECBD_2747 ECD_00852	C6EIQ8_ECOBD	"Cell membrane; Multi-pass membrane protein. "	Inferred from homology	AAE transporter (TC 2.A.81) family, YbjL subfamily	Putative transport protein ybjL	"GO:0008324; GO:0016021; GO:0005886; GO:0006813"	"Cell membrane; Complete proteome; Membrane; Repeat; Transmembrane; Transmembrane helix; Transport"	561
P06134	ada		b2213	JW2201	ADA_ECOLI		Evidence at protein level	MGMT family	Regulatory protein ada (Regulatory protein of adaptative response) [Cleaved into: Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63) (O-6-methylguanine-DNA alkyltransferase)]	"GO:0006281; GO:0005622; GO:0003908; GO:0006355; GO:0043565; GO:0003700; GO:0006350; GO:0008270"	"3D-structure; Activator; Complete proteome; DNA damage; DNA repair; DNA-binding; Direct protein sequencing; Metal-binding; Methyltransferase; Transcription; Transcription regulation; Transferase; Zinc"	354		C6E9Y6	ada ECBD_1446 ECD_02140	ada		ECBD_1446 ECD_02140	C6E9Y6_ECOBD		Predicted		Fused DNA-binding transcriptional dual regulator/O6-methylguanine-DNA methyltransferase (EC 2.1.1.63) (Transcriptional regulator, AraC family) (EC 2.1.1.63)	"GO:0006281; GO:0005622; GO:0003908; GO:0006355; GO:0043565; GO:0003700; GO:0006350; GO:0008270"	"Complete proteome; DNA-binding; Methyltransferase; Transcription; Transcription regulation; Transferase"	354
P0AGI4	xylH		b3568	JW3540	XYLH_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at protein level	Binding-protein-dependent transport system permease family, AraH/rbsC subfamily	Xylose transport system permease protein xylH	"GO:0015591; GO:0015148; GO:0016021; GO:0005886"	"Cell inner membrane; Cell membrane; Complete proteome; Membrane; Sugar transport; Transmembrane; Transmembrane helix; Transport"	393		C6EEB1	xylH ECBD_0166 ECD_03420	xylH		ECBD_0166 ECD_03420	C6EEB1_ECOBD		Predicted		D-xylose transporter subunit (Inner-membrane translocator)	"GO:0016021; GO:0005886; GO:0005215"	"Cell membrane; Complete proteome; Membrane; Transmembrane; Transmembrane helix; Transport"	393
P62615	ispE	ipk ychB	b1208	JW1199	ISPE_ECOLI		Evidence at protein level	GHMP kinase family, IspE subfamily	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (CMK) (EC 2.7.1.148) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase)	"GO:0050515; GO:0005524; GO:0005515; GO:0016114; GO:0006744"	"3D-structure; ATP-binding; Complete proteome; Isoprene biosynthesis; Kinase; Nucleotide-binding; Transferase"	283		C6EGQ8	ispE ECBD_2413 ECD_01183	ispE		ECBD_2413 ECD_01183	C6EGQ8_ECOBD		Inferred from homology	GHMP kinase family, IspE subfamily	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (CMK) (EC 2.7.1.148) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase)	"GO:0050515; GO:0005524; GO:0016114"	"ATP-binding; Complete proteome; Isoprene biosynthesis; Kinase; Nucleotide-binding; Transferase"	283
P0A9V5	yiaG		b3555	JW3524	YIAG_ECOLI		Predicted		Uncharacterized HTH-type transcriptional regulator yiaG	"GO:0045449; GO:0043565; GO:0006350"	"Complete proteome; DNA-binding; Transcription; Transcription regulation"	96		C6EEC5	yiaG ECBD_0181 ECD_03405	yiaG		ECBD_0181 ECD_03405	C6EEC5_ECOBD		Predicted		Predicted transcriptional regulator (Transcriptional regulator, XRE family)	GO:0043565	Complete proteome	96
P0ACA3	sspA	pog ssp	b3229	JW3198	SSPA_ECOLI		Evidence at protein level	GST superfamily, HSP26 family	Stringent starvation protein A	GO:0006950	"Complete proteome; Direct protein sequencing; Stress response"	212		C6EH03	sspA ECBD_0518 ECD_03089	sspA		ECBD_0518 ECD_03089	C6EH03_ECOBD		Predicted	GST superfamily	Glutathione S-transferase domain protein (Stringent starvation protein A)	GO:0016740	"Complete proteome; Transferase"	212
P0AF18	nagA		b0677	JW0663	NAGA_ECOLI		Evidence at protein level	NagA family	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25) (GlcNAc 6-P deacetylase)	"GO:0006046; GO:0008448; GO:0008270"	"3D-structure; Carbohydrate metabolism; Complete proteome; Hydrolase"	382		C6EJQ8	nagA ECBD_2985 ECD_00634	nagA		ECBD_2985 ECD_00634	C6EJQ8_ECOBD		Predicted		N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)	"GO:0006044; GO:0008448"	"Complete proteome; Hydrolase"	382
P0ACX9	ydiE		b1705	JW1695	YDIE_ECOLI		Predicted		Uncharacterized protein ydiE		Complete proteome	63		C6ECQ1	ydiE ECBD_1940 ECD_01674	ydiE		ECBD_1940 ECD_01674	C6ECQ1_ECOBD		Predicted		Putative uncharacterized protein (Putative uncharacterized protein ydiE)		Complete proteome	63
P33013	dacD	phsE yeeC	b2010	JW5329	DACD_ECOLI	"Cell inner membrane; Peripheral membrane protein. "	Evidence at protein level	Peptidase S11 family	D-alanyl-D-alanine carboxypeptidase dacD (DD-carboxypeptidase) (DD-peptidase) (EC 3.4.16.4) (Penicillin-binding protein 6b) (PBP-6b)	"GO:0007047; GO:0008658; GO:0009252; GO:0005886; GO:0006508; GO:0008360; GO:0009002"	"Carboxypeptidase; Cell inner membrane; Cell membrane; Cell shape; Cell wall biogenesis/degradation; Complete proteome; Hydrolase; Membrane; Peptidoglycan synthesis; Protease; Signal"	388		C6EB73	dacD ECBD_1647 ECD_01913	dacD		ECBD_1647 ECD_01913	C6EB73_ECOBD		Inferred from homology	Peptidase S11 family	D-alanyl-D-alanine carboxypeptidase (Penicillin-binding protein 6b) (EC 3.4.16.4) (Serine-type D-Ala-D-Ala carboxypeptidase) (EC 3.4.16.4)	"GO:0006508; GO:0009002"	"Carboxypeptidase; Complete proteome; Hydrolase; Protease; Signal"	388
P09546	putA	poaA	b1014	JW0999	PUTA_ECOLI		Evidence at protein level	"Proline dehydrogenase family; Aldehyde dehydrogenase family"	"Bifunctional protein putA [Includes: Proline dehydrogenase (EC 1.5.99.8) (Proline oxidase); Delta-1-pyrroline-5-carboxylate dehydrogenase (P5C dehydrogenase) (EC 1.5.1.12)]"	"GO:0003842; GO:0050660; GO:0006537; GO:0055114; GO:0006561; GO:0010133; GO:0004657; GO:0010843; GO:0005515; GO:0003700; GO:0016566; GO:0006350"	"3D-structure; Complete proteome; DNA-binding; FAD; Flavoprotein; Multifunctional enzyme; NAD; Oxidoreductase; Proline metabolism; Repressor; Transcription; Transcription regulation"	1320		C6EHJ3	putA ECBD_2580 ECD_01017	putA		ECBD_2580 ECD_01017	C6EHJ3_ECOBD		Inferred from homology	Aldehyde dehydrogenase family	Delta-1-pyrroline-5-carboxylate dehydrogenase (Fused DNA-binding transcriptional regulator/proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase) (EC 1.5.1.12) (EC 1.5.99.8)	"GO:0003842; GO:0003677; GO:0006537; GO:0055114; GO:0006561; GO:0006562; GO:0004657"	"Complete proteome; DNA-binding; Oxidoreductase"	1320
P38104	rspA		b1581	JW1573	RSPA_ECOLI		Evidence at protein level	Mandelate racemase/muconate lactonizing enzyme family	Starvation-sensing protein rspA	"GO:0003824; GO:0009063; GO:0005515"	Complete proteome	404		C6EDR7	rspA ECBD_2065 ECD_01550	rspA		ECBD_2065 ECD_01550	C6EDR7_ECOBD		Predicted		Mandelate racemase/muconate lactonizing protein (Predicted dehydratase)	"GO:0003824; GO:0009063"	Complete proteome	404
P0A9G4	cueR	ybbI	b0487	JW0476	CUER_ECOLI	Cytoplasm. 	Evidence at protein level		HTH-type transcriptional regulator cueR (Copper efflux regulator) (Copper export regulator)	"GO:0003677; GO:0005507; GO:0005737; GO:0000166; GO:0005515; GO:0006355; GO:0003700; GO:0006350; GO:0016563; GO:0016564"	"3D-structure; Activator; Complete proteome; Copper; Cytoplasm; DNA-binding; Metal-binding; Transcription; Transcription regulation"	135		C6EKX7	cueR ECBD_3169 ECD_00438	cueR		ECBD_3169 ECD_00438	C6EKX7_ECOBD		Predicted		DNA-binding transcriptional activator of copper-responsive regulon genes (Transcriptional regulator, MerR family)	"GO:0003677; GO:0005507; GO:0000166; GO:0006355; GO:0003700; GO:0016563"	"Complete proteome; DNA-binding"	135
P0A879	trpB		b1261	JW1253	TRPB_ECOLI		Evidence at protein level	TrpB family	Tryptophan synthase beta chain (EC 4.2.1.20)	"GO:0005737; GO:0005515; GO:0030170; GO:0004834"	"3D-structure; Amino-acid biosynthesis; Aromatic amino acid biosynthesis; Complete proteome; Direct protein sequencing; Lyase; Pyridoxal phosphate; Tryptophan biosynthesis"	397		C6EFX5	trpB ECBD_2361 ECD_01235	trpB		ECBD_2361 ECD_01235	C6EFX5_ECOBD		Inferred from homology	TrpB family	Tryptophan synthase beta chain (EC 4.2.1.20)	"GO:0030170; GO:0004834"	"Amino-acid biosynthesis; Aromatic amino acid biosynthesis; Complete proteome; Lyase; Pyridoxal phosphate; Tryptophan biosynthesis"	397
P45551	yhfY		b3382	JW5696	YHFY_ECOLI		Predicted		Uncharacterized protein yhfY	GO:0006355	Complete proteome	120		C6EFJ4	yhfY ECBD_0365 ECD_03234	yhfY		ECBD_0365 ECD_03234	C6EFJ4_ECOBD		Predicted		Putative uncharacterized protein (Putative uncharacterized protein yhfY)	GO:0006355	Complete proteome	120
P21889	aspS	tls	b1866	JW1855	SYD_ECOLI	Cytoplasm. 	Evidence at protein level	Class-II aminoacyl-tRNA synthetase family	Aspartyl-tRNA synthetase (EC 6.1.1.12) (Aspartate--tRNA ligase) (AspRS)	"GO:0005524; GO:0004815; GO:0006422; GO:0005829; GO:0003676"	"3D-structure; ATP-binding; Aminoacyl-tRNA synthetase; Complete proteome; Cytoplasm; Ligase; Nucleotide-binding; Protein biosynthesis"	590		C6EBW1	aspS ECBD_1772 ECD_01837	aspS		ECBD_1772 ECD_01837	C6EBW1_ECOBD	Cytoplasm. 	Inferred from homology	Class-II aminoacyl-tRNA synthetase family	Aspartyl-tRNA synthetase (EC 6.1.1.12) (Aspartate--tRNA ligase)	"GO:0005524; GO:0004815; GO:0006422; GO:0005737; GO:0003676"	"ATP-binding; Aminoacyl-tRNA synthetase; Complete proteome; Cytoplasm; Ligase; Nucleotide-binding; Protein biosynthesis"	590
P0ABM9	ccmH	yejP	b2194	JW2182	CCMH_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at protein level	CcmH/CycL/Ccl2/NrfF family	Cytochrome c-type biogenesis protein CcmH	"GO:0017004; GO:0016021; GO:0046872; GO:0005886; GO:0005515"	"Cell inner membrane; Cell membrane; Complete proteome; Cytochrome c-type biogenesis; Heme; Iron; Membrane; Metal-binding; Repeat; Signal; TPR repeat; Transmembrane; Transmembrane helix"	350		C6EA06	ccmH ECBD_1466 ECD_02121	ccmH		ECBD_1466 ECD_02121	C6EA06_ECOBD		Predicted		Cytochrome C biogenesis protein (Heme lyase, CcmH subunit)	"GO:0005488; GO:0016829"	"Complete proteome; Lyase; Signal"	350
P62707	gpmA	gpm pgm pgmA	b0755	JW0738	GPMA_ECOLI		Evidence at protein level	Phosphoglycerate mutase family, BPG-dependent PGAM subfamily	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (BPG-dependent PGAM) (PGAM) (Phosphoglyceromutase) (dPGM) (EC 5.4.2.1)	"GO:0005737; GO:0006096; GO:0004619"	"3D-structure; Acetylation; Complete proteome; Direct protein sequencing; Glycolysis; Isomerase"	250		C6EJI9	gpmA ECBD_2912 ECD_00708	gpmA		ECBD_2912 ECD_00708	C6EJI9_ECOBD		Inferred from homology	Phosphoglycerate mutase family, BPG-dependent PGAM subfamily	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (BPG-dependent PGAM) (PGAM) (Phosphoglyceromutase) (dPGM) (EC 5.4.2.1)	"GO:0046538; GO:0006096"	"Acetylation; Complete proteome; Glycolysis; Isomerase"	250
P00904	trpD	trpGD	b1263	JW1255	TRPG_ECOLI		Evidence at protein level	Anthranilate phosphoribosyltransferase family	"Anthranilate synthase component II (EC 4.1.3.27) [Includes: Glutamine amidotransferase; Anthranilate phosphoribosyltransferase (EC 2.4.2.18)]"	"GO:0004048; GO:0004049; GO:0006541; GO:0000162"	"Amino-acid biosynthesis; Aromatic amino acid biosynthesis; Complete proteome; Direct protein sequencing; Glutamine amidotransferase; Glycosyltransferase; Lyase; Multifunctional enzyme; Transferase; Tryptophan biosynthesis"	531		C6EFX3	trpD ECBD_2359 ECD_01237	trpD		ECBD_2359 ECD_01237	C6EFX3_ECOBD		Inferred from homology		Anthranilate phosphoribosyltransferase (Bifunctional indole-3-glycerol-phosphate synthase/anthranilate phosphoribosyltransferase) (EC 2.4.2.18) (EC 4.1.3.27)	"GO:0004048; GO:0004049; GO:0006541; GO:0000162"	"Complete proteome; Glycosyltransferase; Lyase; Transferase"	531
P0A8E5	yacL		b0119	JW0115	YACL_ECOLI		Inferred from homology	UPF0231 family	UPF0231 protein yacL		Complete proteome	120		C6EAT8	yacL ECBD_3500 ECD_00118	yacL		ECBD_3500 ECD_00118	C6EAT8_ECOBD		Inferred from homology	UPF0231 family	UPF0231 protein yacL		Complete proteome	120
